level,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-10,b0242,1,55,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,0.6396977510830982
nh4_-10,b1492,1,0,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,0.0
nh4_-10,b2688,1,0,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,0.0
nh4_-10,b1493,1,0,0.9258552865966436,0.9258552865967146,-7.105427357601003e-14,0,0.0
nh4_-10,b3517,1,0,0.9258552865966436,0.9258552865966568,-1.3322676295501878e-14,0,0.0
nh4_-10,b1761,1,60,0.9258552865966436,0.9258552865974412,-7.975842208907127e-13,0,298.30716652319944
nh4_-10,b1524,1,0,0.9258552865966436,0.9258552865966386,4.884981308350689e-15,0,0.0
nh4_-10,b0485,1,0,0.9258552865966436,0.9258552865966386,4.884981308350689e-15,0,0.0
nh4_-10,b2312,1,441,0.9258552865966436,-8.528574230232818e-14,0.9258552865967288,1,13264.878617716522
nh4_-10,b3967,1,441,0.9258552865966436,1.0506501348468289e-13,0.9258552865965384,1,13264.878617716531
nh4_-10,b3213,1,0,0.9258552865966436,0.9258552865966196,2.398081733190338e-14,0,0.0
nh4_-10,b3212,1,0,0.9258552865966436,0.9258552865966696,-2.620126338115369e-14,0,0.0
nh4_-10,b1210,1,441,0.9258552865966436,-2.0014737333545703e-16,0.9258552865966436,1,13264.878617716522
nh4_-10,b2400,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.87861771652
nh4_-10,b3653,1,0,0.9258552865966436,0.92585528659666,-1.6431300764452317e-14,0,0.0
nh4_-10,b0507,1,0,0.9258552865966436,0.9258552865966412,2.220446049250313e-15,0,0.0
nh4_-10,b3927,3,0,0.9258552865966436,0.9258552865966412,2.220446049250313e-15,0,0.0
nh4_-10,b3617,1,0,0.9258552865966436,0.9258552865966412,2.220446049250313e-15,0,0.0
nh4_-10,b2240,1,4,0.9258552865966436,0.9258552865966412,2.220446049250313e-15,0,1.705123885882725e-07
nh4_-10,b0514,1,0,0.9258552865966436,0.9258552865966738,-3.0309088572266774e-14,0,0.0
nh4_-10,b3124,1,0,0.9258552865966436,0.9258552865966738,-3.0309088572266774e-14,0,0.0
nh4_-10,b2904,1,55,0.9258552865966436,0.9258552865966738,-3.0309088572266774e-14,0,0.1142296585068907
nh4_-10,b2903,1,55,0.9258552865966436,0.9258552865966738,-3.0309088572266774e-14,0,0.1142296585068907
nh4_-10,b2905,1,55,0.9258552865966436,0.9258552865966738,-3.0309088572266774e-14,0,0.1142296585068907
nh4_-10,b1033,4,0,0.9258552865966436,0.9258552865966738,-3.0309088572266774e-14,0,0.0
nh4_-10,b4468,3,52,0.9258552865966436,0.9258552865966736,-3.0198066269804264e-14,0,7.159462206495042e-06
nh4_-10,b4467,3,52,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,7.159462206495042e-06
nh4_-10,b2979,3,52,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,7.159462206495042e-06
nh4_-10,b3926,1,4,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,1.7051238849683945e-07
nh4_-10,b0212,1,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b3559,1,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b3560,1,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b2053,1,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b3052,2,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b0200,1,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b0104,1,0,0.9258552865966436,0.9258552865966472,-3.6637359812630166e-15,0,0.0
nh4_-10,b2507,1,441,0.9258552865966436,1.6874772328615935e-16,0.9258552865966432,1,13264.878617716531
nh4_-10,b2029,1,52,0.9258552865966436,0.9258552865966556,-1.2101430968414206e-14,0,105.82705168364537
nh4_-10,b3437,1,0,0.9258552865966436,0.9258552865966552,-1.1546319456101628e-14,0,0.0
nh4_-10,b4268,1,0,0.9258552865966436,0.9258552865966552,-1.1546319456101628e-14,0,0.0
nh4_-10,b3449,5,0,0.9258552865966436,0.9258552865966552,-1.1546319456101628e-14,0,0.0
nh4_-10,b2239,5,0,0.9258552865966436,0.9258552865966552,-1.1546319456101628e-14,0,0.0
nh4_-10,b1654,6,0,0.9258552865966436,0.9258552865966552,-1.1546319456101628e-14,0,0.0
nh4_-10,b3610,6,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b0849,6,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b0477,2,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b2988,2,4,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,1.7051238877048008e-07
nh4_-10,b3500,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b1710,2,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b3447,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b0832,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b0829,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b0831,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b0830,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b2947,1,0,0.9258552865966436,0.9258552865966532,-9.769962616701378e-15,0,0.0
nh4_-10,b2153,1,441,0.9258552865966436,-9.715700166056731e-17,0.9258552865966436,1,13264.878617716538
nh4_-10,b1277,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716518
nh4_-10,b3779,1,4,0.9258552865966436,0.9258552865966496,-6.106226635438361e-15,0,9.289400353476812e-05
nh4_-10,b2883,1,0,0.9258552865966436,0.9258552865966394,4.107825191113079e-15,0,0.0
nh4_-10,b0125,2,0,0.9258552865966436,0.9258552865966412,2.3314683517128287e-15,0,0.0
nh4_-10,b0238,3,4,0.9258552865966436,0.9258552865966292,1.4321877017664523e-14,0,1.705123882704796e-07
