gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str
b2557,1,431,0.8217979336265955,-4.258701868990604e-14,0.8217979336266381,1,15424.395931636252,b2557
b2441,1,38,0.8217979336265955,0.8217979336265877,7.771561172376096e-15,0,307.19806711381506,b2441
b2440,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2440
b2049,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2049
b3806,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b3806
b2533,2,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2533
b0333,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b0333
b3590,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b3590
b2173,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2173
b2918,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2918
b2727,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2727
b4173,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b4173
b4352,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b4352
b4161,4,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b4161
b1852,1,423,0.8217979336265955,0.8125879431636475,0.009209990462948014,0,463.32376495911535,b1852
b0134,1,431,0.8217979336265955,9.181102819315754e-16,0.8217979336265946,1,15424.395931634466,b0134
b2028,1,38,0.8217979336265955,0.8217979336265946,8.881784197001252e-16,0,307.1980671138161,b2028
b2787,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b2787
b2788,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b2788
b3791,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3791
b3787,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3787
b1415,2,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b1415
b1493,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b1493
b3517,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3517
b3551,3,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3551
b2750,1,431,0.8217979336265955,-1.799065737786075e-15,0.8217979336265973,1,15424.395931634961,b2750
b1622,1,431,0.8217979336265955,4.820406275278568e-29,0.8217979336265955,1,15424.395931634685,b1622
b3939,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634737,b3939
b2661,1,38,0.8217979336265955,0.8217979336265955,0.0,0,307.1980671138162,b2661
b0241,283,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b0241
b2215,285,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b2215
b0929,285,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b0929
b1377,284,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b1377
b0411,7,36,0.8217979336265955,0.8217979336266032,-7.771561172376096e-15,0,305.0488587349517,b0411
b1319,1,469,0.8217979336265955,0.31886456060447077,0.5029333730221247,0,22365.183872798363,b1319
b3875,3,469,0.8217979336265955,0.31886456060448576,0.5029333730221097,0,22365.183872798447,b3875
b0957,1,469,0.8217979336265955,0.31886456060448576,0.5029333730221097,0,22365.183872798447,b0957
b1805,10,78,0.8217979336265955,0.8217979336265849,1.0547118733938987e-14,0,308.0199186204502,b1805
b1701,10,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1701
b1646,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1646
b2203,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2203
b2202,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2202
b2206,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2206
b2205,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2205
b2204,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2204
b0980,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b0980
b0383,15,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b0383
b1468,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1468
b1224,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1224
b1225,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1225
b1226,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1226
b1227,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1227
b1466,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1466
b1467,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1467
b1465,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1465
b1602,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1602
b1603,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1603
b0997,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b0997
b0996,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b0996
b1873,4,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1873
b1872,4,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1872
b3845,8,453,0.8217979336265955,0.8075924361369401,0.014205497489655383,0,311.321418443728,b3845
b2342,8,453,0.8217979336265955,0.8075924361369485,0.014205497489646945,0,311.3214184437301,b2342
b4388,1,418,0.8217979336265955,0.7876193943975688,0.034178539229026694,0,332.82902729384523,b4388
b0010,2,417,0.8217979336265955,0.8043091833376653,0.017488750288930155,0,376.1878558908239,b0010
b3528,6,78,0.8217979336265955,0.8217979336265825,1.2989609388114332e-14,0,308.0199186204496,b3528
b4123,9,78,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,308.0199186204509,b4123
b0621,4,78,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,308.0199186204509,b0621
b4138,7,78,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,308.0199186204509,b4138
b2417,6,419,0.8217979336265955,0.8018784568565095,0.019919476770085986,0,828.9415298895137,b2417
b2429,2,78,0.8217979336265955,0.8217979336265974,-1.887379141862766e-15,0,308.01991862045105,b2429
b2423,5,431,0.8217979336265955,-3.722034671142764e-16,0.8217979336265958,1,15424.395931634732,b2423
b2422,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b2422
b0764,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b0764
b0765,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b0765
b0763,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b0763
b2425,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b2425
b2424,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b2424
b3917,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b3917
b3063,1,28,0.8217979336265955,0.8217979336266007,-5.218048215738236e-15,0,308.01687738687264,b3063
b2913,3,418,0.8217979336265955,0.7876193943979474,0.03417853922864811,0,332.8290272939387,b2913
b0366,3,28,0.8217979336265955,0.8217979336266006,-5.10702591327572e-15,0,308.01687738687264,b0366
b0367,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0367
b0365,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0365
b2964,11,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2964
b2393,8,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2393
b1291,1,326,0.8217979336265955,0.8208404702286453,0.0009574633979502201,0,308.2183984935453,b1291
b1250,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b1250
b1363,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b1363
b3290,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b3290
b3747,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b3747
b3849,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b3849
b2587,1,28,0.8217979336265955,0.8217979336265563,3.9190872769268026e-14,0,308.0168773868662,b2587
b4031,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b4031
b0067,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0067
b0066,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0066
b0068,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0068
b2406,6,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2406
b3460,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3460
b3455,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3455
b3454,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3454
b3457,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3457
b3456,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3456
b4240,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b4240
b3161,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3161
b3709,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3709
b0112,4,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0112
b1907,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b1907
b3567,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3567
b3566,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3566
b3568,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3568
b3577,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3577
b3578,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3578
b3579,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3579
b3089,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3089
b2153,1,431,0.8217979336265955,1.0850737418173139e-17,0.8217979336265955,1,15424.39593163567,b2153
b0935,5,28,0.8217979336265955,0.8217979336265934,2.1094237467877974e-15,0,308.0168773868718,b0935
b0151,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0151
b0153,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0153
b0152,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0152
b0158,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0158
b1709,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b1709
b1711,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b1711
b2223,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2223
b1101,2,415,0.8217979336265955,0.8018784568565265,0.019919476770069,0,962.8633771530692,b1101
b0679,1,28,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,308.01687738687014,b0679
b1817,6,416,0.8217979336265955,0.8018784568565183,0.019919476770077216,0,828.946208233732,b1817
b1819,6,416,0.8217979336265955,0.8018784568565044,0.019919476770091094,0,828.9462082337258,b1819
b1818,6,416,0.8217979336265955,0.8018784568565044,0.019919476770091094,0,828.9462082337258,b1818
b3224,1,28,0.8217979336265955,0.821797933626589,6.439293542825908e-15,0,308.0168773868708,b3224
b0311,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0311
b4381,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4381
b0592,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0592
b0590,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0590
b0588,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0588
b0589,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0589
b2841,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2841
b2310,3,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2310
b2306,4,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2306
b2307,4,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2307
b2308,4,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2308
b0864,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0864
b0861,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0861
b0860,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0860
b0863,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0863
b0862,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0862
b4115,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4115
b4193,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4193
b4195,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4195
b4194,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4194
b1453,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1453
b0654,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0654
b0655,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0655
b0652,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0652
b0653,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0653
b4077,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4077
b0480,17,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0480
b4055,17,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4055
b3127,3,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b3127
b2789,3,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2789
b2943,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2943
b2663,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2663
b1918,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1918
b1917,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1917
b1920,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1920
b2704,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2704
b2702,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2702
b2703,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2703
b1197,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1197
b4515,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4515
b0733,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0733
b0734,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0734
b0979,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0979
b0978,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0978
b3734,1,466,0.8217979336265955,0.2849329232733231,0.5368650103532724,0,29204.031465930108,b3734
b3735,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3735
b3736,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3736
b3737,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3737
b3731,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3731
b3732,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3732
b3733,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3733
b3738,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3738
b3739,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3739
b4067,2,44,0.8217979336265955,0.8217979336265882,7.327471962526033e-15,0,308.3490156343692,b4067
b3714,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3714
b3654,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3654
b3664,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3664
b4088,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4088
b4087,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4087
b4086,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4086
b0511,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0511
b1901,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1901
b1900,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1900
b4460,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4460
b0124,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0124
b0837,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0837
b4464,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4464
b4064,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4064
b0974,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0974
b0973,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0973
b0972,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0972
b2997,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2997
b2996,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2996
b2995,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2995
b2994,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2994
b4289,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4289
b4288,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4288
b4290,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4290
b4287,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4287
b1102,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1102
b3006,10,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3006
b3005,10,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3005
b1252,10,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1252
b2315,1,431,0.8217979336265955,-1.9831559909151792e-15,0.8217979336265975,1,15424.395931633884,b2315
b0612,1,44,0.8217979336265955,0.8217979336265956,-1.1102230246251565e-16,0,308.34901563436995,b0612
b0040,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0040
b2131,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2131
b2130,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2130
b2128,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2128
b2129,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2129
b3409,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3409
b2167,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2167
b2169,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2169
b2801,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2801
b0584,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0584
b0336,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0336
b0341,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0341
b3909,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3909
b4036,7,46,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,508.34901563436586,b4036
b4291,1,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b4291
b1119,1,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b1119
b3829,1,433,0.8217979336265955,1.4333856981702904e-13,0.8217979336264521,1,15624.395931629115,b3829
b4019,1,433,0.8217979336265955,1.429699039505379e-13,0.8217979336264525,1,15624.395931629653,b4019
b0887,2,46,0.8217979336265955,0.8217979336265898,5.662137425588298e-15,0,508.3490156343691,b0887
b0886,2,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b0886
b2476,1,433,0.8217979336265955,-1.5669391520784424e-13,0.8217979336267521,1,15624.395931640101,b2476
b3125,1,46,0.8217979336265955,0.8217979336266014,-5.88418203051333e-15,0,508.34901563437086,b3125
b0509,1,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b0509
b2501,2,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b2501
b3941,1,433,0.8217979336265955,1.4283707069636918e-13,0.8217979336264526,1,15624.395931629124,b3941
b2574,4,433,0.8217979336265955,-2.5239117078474056e-12,0.8217979336291193,1,15624.395931727378,b2574
b3177,1,433,0.8217979336265955,2.0316980249671302e-27,0.8217979336265955,1,15624.39593163478,b3177
b0529,2,430,0.8217979336265955,0.8032430537217663,0.01855487990482918,0,508.5419031491912,b0529
b4132,1,46,0.8217979336265955,0.8217979336266004,-4.884981308350689e-15,0,508.3490156343705,b4132
b0750,1,433,0.8217979336265955,-4.9810788570874105e-12,0.8217979336315766,1,15624.395931816845,b0750
b3605,2,46,0.8217979336265955,0.8217979336265856,9.880984919163893e-15,0,508.3490156343686,b3605
b0306,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0306
b0307,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0307
b0308,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0308
b0904,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0904
b2492,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2492
b3631,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3631
b0914,32,433,0.8217979336265955,3.4534818334639304e-16,0.8217979336265951,1,15624.395931634384,b0914
b1300,2,46,0.8217979336265955,0.8217979336265934,2.1094237467877974e-15,0,508.3490156343695,b1300
b1967,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1967
b0933,5,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0933
b0936,5,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0936
b0934,5,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0934
b2032,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2032
b2027,3,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2027
b2035,3,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2035
b3622,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3622
b0459,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0459
b0585,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0585
b1326,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1326
b1325,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1325
b0591,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0591
b3035,9,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3035
b0692,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0692
b2014,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2014
b1296,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1296
b1298,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1298
b3374,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3374
