gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,engine
b2721,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2481,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2485,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2484,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2724,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2482,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2489,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2720,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2488,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2490,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2487,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3924,,5,65,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.001695476597484638,
b0684,,7,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b2895,,7,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296803,
b3288,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b0025,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b0937,,2,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b2912,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2374,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2492,,2,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025783e-06,
b0904,,2,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025783e-06,
b4154,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4152,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4153,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4151,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2168,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3371,,1,8,0.15565655936741177,0.15565655936741146,3.0531133177191805e-16,0,2.630466373722423e-06,
b4474,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b3374,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3370,,2,4,0.15565655936741177,0.1556565593674113,4.718447854656915e-16,0,2.6256468450257713e-06,
b4321,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2169,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b2167,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b1232,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b2801,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1611,,1,80,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,33.43596813376386,
b1612,,1,80,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,33.43596813376386,
b0621,,4,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3730,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b1002,,2,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.625646845025778e-06,
b3789,,1,8,0.15565655936741177,0.15565655936741069,1.0824674490095276e-15,0,2.630466373723711e-06,
b2039,,1,8,0.15565655936741177,0.15565655936741069,1.0824674490095276e-15,0,2.630466373723711e-06,
b0154,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329697,
b2533,,2,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b4055,,17,4,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,2.625646845025774e-06,
b4041,,7,14,0.15565655936741177,0.15565655936741152,2.498001805406602e-16,0,0.0007098283204969113,
b3451,,7,4,0.15565655936741177,0.1556565593674122,-4.440892098500626e-16,0,2.6256468450257865e-06,
b3452,,7,4,0.15565655936741177,0.1556565593674122,-4.440892098500626e-16,0,2.6256468450257865e-06,
b3453,,7,4,0.15565655936741177,0.1556565593674122,-4.440892098500626e-16,0,2.6256468450257865e-06,
b3450,,7,4,0.15565655936741177,0.1556565593674122,-4.440892098500626e-16,0,2.6256468450257865e-06,
b3608,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329683,
b2242,,3,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2241,,3,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b2243,,3,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b3426,,1,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b0243,,1,59,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,0.01808366767256874,
b0678,,1,4,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,2.625646845025774e-06,
b1852,,1,52,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.4899481357515993,
b3128,,1,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b4358,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4478,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4356,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3691,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.62564684502578e-06,
b3127,,3,4,0.15565655936741177,0.1556565593674128,-1.0269562977782698e-15,0,2.6256468450257963e-06,
b2789,,3,4,0.15565655936741177,0.1556565593674128,-1.0269562977782698e-15,0,2.6256468450257963e-06,
b0757,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b2045,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0756,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4119,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b3628,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2093,,1,8,0.15565655936741177,0.15565655936741143,3.3306690738754696e-16,0,2.6304663737239687e-06,
b2092,,1,8,0.15565655936741177,0.15565655936741143,3.3306690738754696e-16,0,2.6304663737239687e-06,
b2094,,1,8,0.15565655936741177,0.15565655936741143,3.3306690738754696e-16,0,2.6304663737239687e-06,
b3093,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1236,,1,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b4230,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2148,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2149,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2150,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4231,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4485,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4227,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2943,,2,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b2500,,1,60,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,0.02120013966383344,
b1415,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b2052,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2784,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3650,,3,4,0.15565655936741177,0.15565655936741146,3.0531133177191805e-16,0,2.625646845025773e-06,
b2051,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2467,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3729,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b1298,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b1301,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1297,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296985,
b3882,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b3432,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722742e-06,
b0459,,2,4,0.15565655936741177,0.1556565593674099,1.8596235662471372e-15,0,2.6256468450257476e-06,
b0124,,1,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025784e-06,
b0837,,1,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025784e-06,
b4476,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3415,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3417,,5,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737246637e-06,
b3428,,2,8,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.6304663737244664e-06,
b3126,,1,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6256468450257798e-06,
b2787,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2788,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3429,,1,4,0.15565655936741177,0.15565655936740874,3.0253577421035516e-15,0,2.6256468450262643e-06,
b3631,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.6256468450257764e-06,
b3627,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722146e-06,
b3626,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1621,,2,66,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,15.621134256296196,
b3431,,1,4,0.15565655936741177,0.15565655936741143,3.3306690738754696e-16,0,2.625646845025773e-06,
b3430,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3870,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296985,
b0680,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b0809,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0810,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0811,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2091,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0242,,1,62,0.15565655936741177,0.15565655936741024,1.5265566588595902e-15,0,0.01808259755619972,
b1492,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2688,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1493,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3517,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1761,,1,64,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,8.431647735418425,
b1524,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0485,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b2312,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b3967,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329706,
b3213,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b3212,,1,8,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.6304663737233e-06,
b1210,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b2400,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296866,
b3653,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0507,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3927,,3,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.6256468450257806e-06,
b3617,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2240,,1,8,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.630466373720619e-06,
b0514,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3124,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2904,,1,59,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,0.003231324282486597,
b2903,,1,59,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,0.003231324282486597,
b2905,,1,59,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,0.003231324282486597,
b1033,,4,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4468,,3,56,0.15565655936741177,0.15565655936741177,0.0,0,2.8280088771114757e-06,
b4467,,3,56,0.15565655936741177,0.15565655936741177,0.0,0,2.8280088771114757e-06,
b2979,,3,56,0.15565655936741177,0.15565655936741177,0.0,0,2.8280088771114757e-06,
b3926,,1,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257772e-06,
b0212,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3559,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b3560,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b2053,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b3052,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737223e-06,
b0200,,1,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.62564684502578e-06,
b0104,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2507,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297013,
b2029,,1,48,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.5306607381078945,
b3437,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b4268,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b3449,,5,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2239,,5,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b1654,,6,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3610,,6,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0849,,6,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0477,,2,4,0.15565655936741177,0.1556565593674113,4.718447854656915e-16,0,2.6256468450257713e-06,
b2988,,2,8,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.6304663737248386e-06,
b3500,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1710,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3447,,1,4,0.15565655936741177,0.15565655936741146,3.0531133177191805e-16,0,2.6256468450257743e-06,
b0832,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0829,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0831,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0830,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2947,,1,4,0.15565655936741177,0.1556565593674122,-4.440892098500626e-16,0,2.6256468450257865e-06,
b2153,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329715,
b1277,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329686,
b3779,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b2883,,1,8,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,2.630466373723219e-06,
b0125,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0238,,3,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737227922e-06,
b3092,,2,4,0.15565655936741177,0.15565655936769454,-2.8277380437202737e-13,0,2.6256468450305494e-06,
b1319,,1,100,0.15565655936741177,0.15565655936741177,0.0,0,1861.602760766438,
b3875,,1,100,0.15565655936741177,0.15565655936741177,0.0,0,1861.602760766438,
b0957,,1,100,0.15565655936741177,0.15565655936741177,0.0,0,1861.602760766438,
b0875,,1,103,0.15565655936741177,0.15565655936741413,-2.3592239273284576e-15,0,1861.3373984499444,
b1395,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b4040,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732969,
b0353,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0339,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296866,
b0126,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b0261,,2,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b0428,,1,8,0.15565655936741177,0.15565655936740783,3.941291737419306e-15,0,2.6304663737220714e-06,
b3630,,1,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257755e-06,
b3625,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b3621,,1,4,0.15565655936741177,0.15565655936741135,4.163336342344337e-16,0,2.625646845025772e-06,
b3620,,1,4,0.15565655936741177,0.15565655936741146,3.0531133177191805e-16,0,2.6256468450257743e-06,
b3632,,1,8,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.630466373722811e-06,
b3623,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.6256468450257764e-06,
b2104,,1,4,0.15565655936741177,0.1556565593674116,1.6653345369377348e-16,0,2.6256468450257764e-06,
b2388,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0394,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2020,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732969,
b2022,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b2514,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b2309,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0112,,4,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0349,,2,4,0.15565655936741177,0.15565655936741024,1.5265566588595902e-15,0,2.6256468450257535e-06,
b3805,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b2418,,4,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2103,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329678,
b0813,,2,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b3824,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.6256468450257785e-06,
b0352,,1,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b0142,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297036,
b0508,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0003,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329686,
b4013,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b2021,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296803,
b2867,,2,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.625646845025778e-06,
b2866,,2,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6256468450257806e-06,
b2868,,2,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6256468450257806e-06,
b2994,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0973,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0974,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2997,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2995,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2996,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0972,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2530,,6,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b2529,,6,56,0.15565655936741177,0.15565655936741177,0.0,0,8.482651831116698e-08,
b3807,,4,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b2528,,2,60,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.7104733634244255e-06,
b1136,,1,423,0.15565655936741177,0.0,0.15565655936741177,1,402.030329722587,
b2265,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b0593,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722805e-06,
b0595,,1,8,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.6304663737235994e-06,
b4015,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722919e-06,
b4267,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2023,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296985,
b2025,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b1262,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329693,
b3770,,4,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b0026,,1,0,0.15565655936741177,0.1556565593674067,5.079270337660091e-15,0,0.0,
b0401,,3,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2508,,1,59,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,0.014071464082370942,
b3265,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3266,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3161,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373723452e-06,
b3679,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737221345e-06,
b2889,,1,4,0.15565655936741177,0.1556565593674116,1.6653345369377348e-16,0,2.6256468450257764e-06,
b0073,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b0071,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329693,
b0072,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329686,
b0074,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b0918,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b3198,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b1215,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329705,
b4196,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b3581,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722576e-06,
b0697,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4513,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0698,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0696,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3747,,1,50,0.15565655936741177,0.15565655936741252,-7.494005416219807e-16,0,0.003111377437736892,
b1363,,1,50,0.15565655936741177,0.15565655936741252,-7.494005416219807e-16,0,0.003111377437736892,
b1250,,1,50,0.15565655936741177,0.15565655936741252,-7.494005416219807e-16,0,0.003111377437736892,
b3849,,1,50,0.15565655936741177,0.15565655936741252,-7.494005416219807e-16,0,0.003111377437736892,
b1291,,1,50,0.15565655936741177,0.15565655936741252,-7.494005416219807e-16,0,0.003111377437736892,
b3290,,1,50,0.15565655936741177,0.15565655936741252,-7.494005416219807e-16,0,0.003111377437736892,
b0047,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0842,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3350,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3605,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0306,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0307,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0308,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2257,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.6256468450257785e-06,
b0344,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2132,,1,4,0.15565655936741177,0.15565655936741102,7.494005416219807e-16,0,2.6256468450257666e-06,
b1326,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.6256468450257785e-06,
b4130,,2,8,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.630466373724433e-06,
b3496,,2,8,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.630466373724433e-06,
