gene_id,gene_name,n_gpr_rxns,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b4039,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311781,265.53191515914887,ok
b2542,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920393,ok
b2540,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920393,ok
b2538,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920393,ok
b2539,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920393,ok
b0617,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203964,ok
b0614,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203964,ok
b0616,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203964,ok
b0615,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203964,ok
b0612,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203962,ok
b0789,,7,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b1249,,7,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b0155,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.531915159149,ok
b1592,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.531915159149,ok
b3035,,9,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203929,ok
b2470,,7,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920395,ok
b0463,,7,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920395,ok
b0462,,7,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920395,ok
b3816,,3,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311788,265.53191515914915,ok
b2174,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.086819920396,ok
b0914,,32,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311781,265.5319151591489,ok
b1102,,1,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203934,ok
b2765,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b0783,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311795,265.5319151591493,ok
b0781,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311795,265.5319151591493,ok
b2436,,1,0.6947359182109591,0.6947201580611422,1.576014981696794e-05,0,6.094244777817989e-06,747.0832143406378,ok
b3867,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.086819920396,ok
b0038,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203923,ok
b0037,,3,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203909,ok
b0036,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203924,ok
b2679,,4,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b2677,,4,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b2678,,4,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b4111,,5,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203927,ok
b0040,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203928,ok
b0720,,1,0.6947359182109591,-0.0,0.6947359182109591,1,8038.507022014946,272.727273,ok
b0337,,1,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203925,ok
b0336,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b3846,,19,0.6947359182109591,0.6774987768183021,0.017237141392657,0,20.933792688117165,746.3794583547995,ok
b2780,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311789,265.53191515914915,ok
b0123,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203937,ok
b0484,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203925,ok
b3425,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b1308,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b0340,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b0341,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b1919,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b3008,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311786,265.531915159149,ok
b3708,,3,0.6947359182109591,0.6942463397361804,0.0004895784747787,0,0.0248795842719427,747.0454634806276,ok
b2414,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.53191515914875,ok
b2421,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.53191515914875,ok
b2810,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b1622,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311836,265.5319151591498,ok
b0526,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b0886,,2,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199204001,ok
b0887,,2,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199204001,ok
b0978,,2,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203951,ok
b0979,,2,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203951,ok
b0734,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203957,ok
b0733,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203957,ok
b0432,,1,0.6947359182109591,0.4962608174157574,0.1984751007952017,0,3790.431790346832,707.9232762581732,ok
b0430,,1,0.6947359182109591,0.4962608174157574,0.1984751007952017,0,3790.431790346832,707.9232762581732,ok
b0429,,1,0.6947359182109591,0.4962608174157574,0.1984751007952017,0,3790.431790346832,707.9232762581732,ok
b0431,,1,0.6947359182109591,0.4962608174157574,0.1984751007952017,0,3790.431790346832,707.9232762581732,ok
b2143,,2,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203958,ok
b0651,,2,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203928,ok
b2162,,2,0.6947359182109591,0.6947359182109615,-2.3314683517128287e-15,0,0.0,747.0868199203928,ok
b2066,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203904,ok
b0910,,3,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311793,265.5319151591492,ok
b2975,,3,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203961,ok
b3603,,3,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203961,ok
b1189,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203951,ok
b4042,,7,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203964,ok
b2871,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
