gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b2926,1,432,0.8217979336265792,0.5758353074175186,0.2459626262090605,0,2858.3001444184147
b1850,2,6,0.8217979336265792,0.8217979336266149,-3.574918139293004e-14,0,0.13275561114022108
b0767,1,405,0.8217979336265792,0.8125879431636365,0.009209990462942685,0,85.55604252466344
b3386,1,404,0.8217979336265792,0.8157034226205617,0.0060945110060174335,0,40.19860483836517
b2464,1,10,0.8217979336265792,0.8217979336265714,7.771561172376096e-15,0,6.398360649595459
b0008,1,10,0.8217979336265792,0.8217979336265714,7.771561172376096e-15,0,6.398360649595459
b2465,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b2935,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527863
b0678,1,0,0.8217979336265792,0.8217979336266368,-5.762057497804562e-14,0,0.0
b1478,2,6,0.8217979336265792,0.8217979336265915,-1.2323475573339238e-14,0,0.13275561114067963
b3011,3,6,0.8217979336265792,0.8217979336266024,-2.3203661214665772e-14,0,2.529012147460171
b3003,1,12,0.8217979336265792,0.8217979336265984,-1.9206858326015208e-14,0,6.598529968007521
b4269,2,10,0.8217979336265792,0.8217979336265572,2.19824158875781e-14,0,3.574389774410229
b0493,1,12,0.8217979336265792,0.8217979336265984,-1.9206858326015208e-14,0,6.598529968007521
b3588,2,10,0.8217979336265792,0.8217979336265572,2.19824158875781e-14,0,3.574389774410229
b3903,2,6,0.8217979336265792,0.8217979336265895,-1.0325074129013956e-14,0,0.13275561114054787
b3996,1,10,0.8217979336265792,0.8217979336266109,-3.175237850427948e-14,0,6.398360649596289
b2411,1,10,0.8217979336265792,0.8217979336266109,-3.175237850427948e-14,0,6.398360649596289
b0639,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b4390,1,8,0.8217979336265792,0.8217979336266065,-2.731148640577885e-14,0,2.643470783285642
b2103,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b2418,4,6,0.8217979336265792,0.8217979336265252,5.395683899678261e-14,0,0.0027743165607013068
b3831,1,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b4384,7,182,0.8217979336265792,0.8217935269041394,4.406722439731503e-06,0,6.397993863944529
