gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b2762,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963596
b1489,,2,8,0.2977439649475629,0.29774396494756034,2.55351295663786e-15,0,9.624625416727724e-06
b0114,,1,425,0.2977439649475629,0.22467254049908403,0.07307142444847886,0,2782.3688056324604
b0115,,1,425,0.2977439649475629,0.22467254049908403,0.07307142444847886,0,2782.3688056324604
b1638,,2,4,0.2977439649475629,0.2977439649475466,1.6264767310758543e-14,0,1.7634195525343893e-08
b2564,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635344
b0052,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635613
b0766,,2,4,0.2977439649475629,0.297743964947548,1.4876988529977098e-14,0,1.7634195479524208e-08
b2320,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963575
b3546,,2,4,0.2977439649475629,0.2977439649475464,1.6486811915683575e-14,0,1.763419553424396e-08
b1723,,1,5,0.2977439649475629,0.2977439649475625,3.885780586188048e-16,0,16.502788823549228
b3916,,3,411,0.2977439649475629,0.29263025017244226,0.005113714775120626,0,31.2211428462337
b3952,,1,0,0.2977439649475629,0.29774396494754635,1.6542323066914832e-14,0,0.0
b3951,,1,0,0.2977439649475629,0.29774396494754635,1.6542323066914832e-14,0,0.0
b3176,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963611
b2913,,1,416,0.2977439649475629,0.2824718874297121,0.015272077517850813,0,7.684449558564747
b4025,,1,419,0.2977439649475629,0.27526493616996384,0.022479028777599053,0,483.3458141080289
b2926,,1,424,0.2977439649475629,0.0,0.2977439649475629,1,22766.626851731133
b0767,,1,382,0.2977439649475629,0.2935971773999674,0.00414678754759551,0,11.22853434325545
b3385,,1,0,0.2977439649475629,0.2977439649475546,8.271161533457416e-15,0,0.0
b3612,,1,430,0.2977439649475629,0.07777761051810604,0.21996635442945683,0,2508.4975983821305
b0755,,1,430,0.2977439649475629,0.07777761051810604,0.21996635442945683,0,2508.4975983821305
b4395,,1,430,0.2977439649475629,0.07777761051810604,0.21996635442945683,0,2508.4975983821305
b0688,,1,4,0.2977439649475629,0.2977439649475561,6.772360450213455e-15,0,1.7634195546988007e-08
b2690,,1,4,0.2977439649475629,0.2977439649475561,6.772360450213455e-15,0,1.7634195546988007e-08
b0418,,14,4,0.2977439649475629,0.2977439649475426,2.0261570199409107e-14,0,1.7634195466805936e-08
b1912,,7,0,0.2977439649475629,0.29774396494754707,1.582067810090848e-14,0,0.0
b2199,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2200,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2197,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2198,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2201,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b1713,,1,4,0.2977439649475629,0.2977439649475786,-1.5709655798445965e-14,0,1.7634195570935494e-08
b1714,,1,4,0.2977439649475629,0.2977439649475786,-1.5709655798445965e-14,0,1.7634195570935494e-08
b1473,,3,4,0.2977439649475629,0.29774396494759514,-3.22519788653608e-14,0,1.7634195674810758e-08
b0576,,2,4,0.2977439649475629,0.2977439649475589,3.9968028886505635e-15,0,1.7634195503208672e-08
b3493,,1,351,0.2977439649475629,0.29562130744967546,0.0021226574978874257,0,0.20064497075907542
b2987,,1,351,0.2977439649475629,0.29562130744967546,0.0021226574978874257,0,0.20064497075907542
b3725,,1,0,0.2977439649475629,0.29774396494752,4.29101199017623e-14,0,0.0
b3726,,1,0,0.2977439649475629,0.29774396494752,4.29101199017623e-14,0,0.0
b3727,,1,0,0.2977439649475629,0.29774396494752,4.29101199017623e-14,0,0.0
b3728,,1,0,0.2977439649475629,0.29774396494752,4.29101199017623e-14,0,0.0
b3821,,42,4,0.2977439649475629,0.29774396494755695,5.9396931817445875e-15,0,1.7634195643542662e-08
b2048,,1,0,0.2977439649475629,0.2977439649475613,1.609823385706477e-15,0,0.0
b3412,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963539
b3974,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963647
b3258,,1,4,0.2977439649475629,0.29774396494755456,8.326672684688674e-15,0,1.763419552180658e-08
b1010,,1,4,0.2977439649475629,0.2977439649475578,5.10702591327572e-15,0,1.7634195497773493e-08
b1378,,1,283,0.2977439649475629,0.29766364253469807,8.032241286481945e-05,0,0.005423653630857068
b0871,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b4226,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2502,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b1015,,2,0,0.2977439649475629,0.2977439649475501,1.27675647831893e-14,0,0.0
b0369,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635995
