gene_id,gene_name,n_gpr_rxns,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b0928,aspC,4,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908285,677.36842173,ok
b3925,glpX,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158585,ok
b2930,yggF,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158585,ok
b4232,fbp,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158585,ok
b3697,yidA,6,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158572,ok
b3430,glgC,1,0.0796779070803362,0.0796779070803368,-6.106226635438361e-16,0,0.0,747.6826098158615,ok
b1676,pykF,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158575,ok
b1854,pykA,5,0.0796779070803362,0.0796779070803367,-5.689893001203927e-16,0,0.0015145746701741,747.682609815862,ok
b3197,kdsD,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389084495,677.3684217299997,ok
b2708,gutQ,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389084495,677.3684217299997,ok
b0072,leuC,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907734,677.3684217300004,ok
b0071,leuD,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907734,677.3684217300004,ok
b3671,ilvB,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389078435,677.3684217300001,ok
b3670,ilvN,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389078435,677.3684217300001,ok
b0078,ilvH,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389078435,677.3684217300001,ok
b0077,ilvI,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389078435,677.3684217300001,ok
b0908,aroA,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908423,677.3684217299997,ok
b1264,trpE,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908321,677.3684217299997,ok
b1263,trpD,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908437,677.3684217299995,ok
b2599,pheA,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389080533,677.3684217299998,ok
b2600,tyrA,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389080533,677.3684217299998,ok
b2329,aroC,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.510963890836,677.3684217299997,ok
b1262,trpC,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908437,677.3684217299995,ok
b2779,eno,1,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b2097,fbaB,1,0.0796779070803362,0.0796779070803362,0.0,0,1.215356583434864,748.1687666733498,ok
b2925,fbaA,2,0.0796779070803362,0.0785756786316662,0.00110222844867,0,2.011079954652746,747.7396067514373,ok
b0963,mgsA,1,0.0796779070803362,0.0796779070803353,9.020562075079397e-16,0,0.0,747.6826098158365,ok
b1702,ppsA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815853,ok
b4025,pgi,1,0.0796779070803362,0.0601676437278842,0.019510263352452,0,574.5232202097446,762.4891994737656,ok
b2926,pgk,1,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b1850,eda,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158592,ok
b0767,pgl,1,0.0796779070803362,0.0787849469811536,0.0008929600991825,0,0.8047065794667863,748.4620636761449,ok
b3386,rpe,1,0.0796779070803362,0.0790870101435486,0.0005908969367875,0,0.3565962014352011,748.0565803452721,ok
b2464,talA,1,0.0796779070803362,0.0796779070803357,4.3021142204224816e-16,0,0.0,747.682609815857,ok
b0008,talB,1,0.0796779070803362,0.0796779070803357,4.3021142204224816e-16,0,0.0,747.682609815857,ok
b2465,tktB,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908008,677.3684217300001,ok
b2935,tktA,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908008,677.3684217300001,ok
b0678,nagB,1,0.0796779070803362,0.0796779070803364,-2.3592239273284576e-16,0,0.0,747.6826098158598,ok
b1478,adhP,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158585,ok
b3011,yqhD,3,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815875,ok
b3003,yghA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158754,ok
b4269,ahr,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815875,ok
b0493,ybbO,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158754,ok
b3588,aldB,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815875,ok
b3903,rhaA,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158588,ok
b3996,nudC,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158579,ok
b2411,ligA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158579,ok
b0639,nadD,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389080703,677.3684217299999,ok
b4390,nadR,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815859,ok
b2103,thiD,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908399,677.3684217299995,ok
b2418,pdxK,4,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158529,ok
b3831,udp,1,0.0796779070803362,0.0796779070803361,4.163336342344337e-17,0,0.0,747.682609815859,ok
b4384,deoD,7,0.0796779070803362,0.0796774798239429,4.27256393306652e-07,0,2.09952947468655e-08,747.6826222423222,ok
b3073,patA,1,0.0796779070803362,0.0796779070803368,-5.828670879282072e-16,0,0.0,747.6826098158629,ok
b3008,metC,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908357,677.3684217299999,ok
b3708,tnaA,3,0.0796779070803362,0.0796328236413561,4.508343898004808e-05,0,0.0003255496590198,747.6789418115723,ok
b1134,nudJ,3,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.6826098158598,ok
b3614,yibQ,3,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158521,ok
b3642,pyrE,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389077145,677.3684217300001,ok
b0415,ribE,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638909622,677.3684217299997,ok
b3771,ilvD,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389078435,677.3684217300001,ok
b3885,yihX,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158622,ok
b2293,yfbT,8,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158576,ok
b3114,tdcE,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815857,ok
b3951,pflD,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158581,ok
b3952,pflC,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158581,ok
b0902,pflA,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815857,ok
b0903,pflB,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815857,ok
b2579,grcA,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815857,ok
b4154,frdA,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158745,ok
b4151,frdD,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158745,ok
b4153,frdB,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158745,ok
b4152,frdC,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158745,ok
b0871,poxB,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158581,ok
b2458,eutD,1,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b2297,pta,2,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b3115,tdcD,2,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b2296,ackA,1,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b1849,purT,2,0.0796779070803362,0.0,0.0796779070803362,1,26862.292461950525,0.0,infeasible
b3633,waaA,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907674,677.3684217299996,ok
b0174,ispU,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908284,677.3684217299999,ok
b0524,lpxH,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908501,677.3684217299999,ok
b0182,lpxB,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389081533,677.3684217299998,ok
b0915,lpxK,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908501,677.3684217299999,ok
b0099,mutT,3,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908061,677.3684217299999,ok
b2781,mazG,8,0.0796779070803362,0.0796779070803367,-5.689893001203927e-16,0,0.0,747.6826098158612,ok
b0160,dgt,2,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.6826098158538,ok
b1800,dmlA,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389076935,677.3684217300004,ok
b0073,leuB,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.510963890775,677.3684217300001,ok
b0523,purE,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389079885,677.3684217299998,ok
b1131,purB,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389084387,677.3684217299995,ok
b2407,xapA,5,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158581,ok
b2234,nrdA,4,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158581,ok
b2235,nrdB,4,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158581,ok
b3781,trxA,10,0.0796779070803362,0.0796779070803362,0.0,0,0.0019441647440082,747.7023286634305,ok
b2582,trxC,10,0.0796779070803362,0.0796779070803362,0.0,0,0.0019441647440082,747.7023286634305,ok
b2827,thyA,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908215,677.3684217299998,ok
b1238,tdk,2,0.0796779070803362,0.0796779070803361,4.163336342344337e-17,0,0.0,747.6826098158592,ok
b3639,dfp,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908789,677.3684217299997,ok
b1232,purU,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158531,ok
b1851,edd,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158591,ok
b1693,aroD,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.510963890836,677.3684217299997,ok
b4146,epmB,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158579,ok
b1109,ndh,3,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.682609815859,ok
b1004,wrbA,3,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.682609815859,ok
b0046,kefF,3,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.682609815859,ok
b3713,yieF,3,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.682609815859,ok
b3236,mdh,1,0.0796779070803362,0.0767465729260598,0.0029313341542764,0,0.9012373780612558,746.5396133419449,ok
b4122,fumB,2,0.0796779070803362,0.0737573834310009,0.0059205236493352,0,17.783228219073564,747.4313529588214,ok
b1611,fumC,1,0.0796779070803362,0.0737573834310009,0.0059205236493352,0,17.78322821906975,747.431352958823,ok
b1612,fumA,1,0.0796779070803362,0.0737573834310009,0.0059205236493352,0,17.78322821906975,747.431352958823,ok
b1638,pdxH,2,0.0796779070803362,0.0796779070803368,-5.828670879282072e-16,0,0.0,747.6826098158621,ok
b0907,serC,3,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389075155,677.3684217299999,ok
b1210,hemA,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389082403,677.3684217299999,ok
b3429,glgA,1,0.0796779070803362,0.0796779070803368,-6.106226635438361e-16,0,0.0,747.6826098158615,ok
b3417,malP,5,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158576,ok
b3428,glgP,2,0.0796779070803362,0.0796779070803368,-6.106226635438361e-16,0,0.0,747.682609815861,ok
b0428,cyoE,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b0120,speD,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b2937,speB,1,0.0796779070803362,0.0796779070803368,-5.828670879282072e-16,0,0.0,747.6826098158685,ok
b4117,adiA,1,0.0796779070803362,0.0796779070803363,-1.6653345369377348e-16,0,0.0,747.6826098158583,ok
b3172,argG,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389083,677.3684217299997,ok
b3958,argC,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908093,677.3684217299997,ok
b0121,speE,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b0154,hemL,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908049,677.3684217300001,ok
b0918,kdsB,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389084483,677.3684217299992,ok
b4322,uxuA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158579,ok
b3091,uxaA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b3092,uxaC,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158533,ok
b3176,glmM,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908002,677.3684217300001,ok
b3730,glmU,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908056,677.3684217300001,ok
b3189,murA,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.51096389082056,677.3684217299999,ok
b3967,murI,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908591,677.3684217299997,ok
b3786,wecB,1,0.0796779070803362,0.0796779070803362,-2.775557561562892e-17,0,0.0,747.682609815859,ok
b2323,fabB,13,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907808,677.3684217299995,ok
b2232,ubiG,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158587,ok
b0593,entC,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158585,ok
b0142,folK,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908194,677.3684217299997,ok
b3634,coaD,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.510963890869,677.3684217299992,ok
b0394,mak,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b0173,dxr,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907864,677.3684217300003,ok
b3843,ubiD,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907932,677.3684217300001,ok
b0477,gsk,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158588,ok
b1302,puuE,3,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908164,677.3684217299995,ok
b2662,gabT,3,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908164,677.3684217299995,ok
b1525,sad,2,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.682609815859,ok
b4139,aspA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158595,ok
b3117,tdcB,2,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908194,677.3684217299996,ok
b2797,sdaB,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b1814,sdaA,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b4471,tdcG,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158583,ok
b3616,tdh,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158515,ok
b3589,yiaY,1,0.0796779070803362,0.0796779070803362,0.0,0,0.0,747.6826098158515,ok
b3774,ilvC,3,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638907712,677.3684217300004,ok
b0185,accA,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908408,677.3684217299998,ok
b3256,accC,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908408,677.3684217299998,ok
b3255,accB,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908408,677.3684217299998,ok
b2316,accD,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908408,677.3684217299998,ok
b2615,nadK,1,0.0796779070803362,-0.0,0.0796779070803362,1,307.5109638908443,677.3684217299993,ok
b2265,menF,1,0.0796779070803362,0.0796779070803362,-4.163336342344337e-17,0,0.0,747.6826098158583,ok
b2261,menC,1,0.0796779070803362,0.0796779070803368,-6.106226635438361e-16,0,0.0,747.6826098158617,ok
b0596,entA,1,0.0796779070803362,0.0796779070803368,-5.967448757360216e-16,0,0.0,747.6826098158622,ok
b0595,entB,1,0.0796779070803362,0.0796779070803368,-5.967448757360216e-16,0,0.0,747.6826098158617,ok
