pi_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,l1_ko_highs
-0.25,b2282,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2277,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2287,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2276,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2278,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2286,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2283,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2279,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2285,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2281,,3,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2615,,1,444,0.2591664584695671,-4.471747101658358e-13,0.2591664584700143,1,5296.876352733367,
-0.25,b3028,,3,136,0.2591664584695671,0.2591664584696127,-4.5574655160862676e-14,0,4589.393554759023,
-0.25,b1740,,1,444,0.2591664584695671,-8.740108041348238e-14,0.2591664584696545,1,5296.876352731159,
-0.25,b1602,,2,136,0.2591664584695671,0.2591664584696219,-5.478950626525148e-14,0,4589.393554759085,
-0.25,b1603,,2,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b3962,,1,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b0931,,1,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b1186,,1,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b0019,,1,136,0.2591664584695671,0.2591664584695219,4.5241588253475135e-14,0,4589.39355475845,
-0.25,b2518,,8,444,0.2591664584695671,-1.888515449556227e-15,0.259166458469569,1,6063.382885357349,
-0.25,b0451,,1,444,0.2591664584695671,3.3377093612594504e-15,0.2591664584695638,1,6063.382885357421,
-0.25,b2711,,1,214,0.2591664584695671,0.2591664584696171,-5.00155472593633e-14,0,4996.597684909781,
-0.25,b2710,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b3477,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b3476,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b3479,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b3480,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b3478,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b4390,,1,214,0.2591664584695671,0.2591664584696188,-5.1680881796301043e-14,0,4996.5976849098,
-0.25,b0639,,2,440,0.2591664584695671,1.1849928276627873e-12,0.2591664584683821,1,6022.528769399072,
-0.25,b0751,,1,203,0.2591664584695671,0.2591664584695967,-2.9531932455029164e-14,0,5024.882499095301,
-0.25,b1768,,1,203,0.2591664584695671,0.2591664584695957,-2.858824288409778e-14,0,5024.882499095329,
-0.25,b1991,,1,203,0.2591664584695671,0.2591664584695957,-2.858824288409778e-14,0,5024.882499095329,
-0.25,b0109,,1,440,0.2591664584695671,8.64066415170972e-13,0.259166458468703,1,6022.52876940085,
-0.25,b3367,,1,203,0.2591664584695671,0.2591664584696002,-3.3029134982598413e-14,0,5024.882499095284,
-0.25,b1223,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2206,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2204,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2203,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2205,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2202,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1468,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1226,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1227,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1225,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1465,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1224,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1466,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1467,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1469,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2552,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4374,,3,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2291,,6,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2744,,14,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b0480,,17,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4161,,4,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b0650,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4394,,3,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b0980,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2781,,8,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2954,,3,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b1759,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b0160,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b3365,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b3366,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4073,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4071,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4070,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b4072,,2,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2035,,3,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2027,,3,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2033,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2037,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2034,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b2032,,1,203,0.2591664584695671,0.259166458469606,-3.8913317013111737e-14,0,5024.882499095243,
-0.25,b3114,,2,129,0.2591664584695671,0.2591664584697075,-1.4038770146385104e-13,0,2120.481543586186,
-0.25,b0903,,2,129,0.2591664584695671,0.2591664584695607,6.439293542825908e-15,0,2120.481543584103,
-0.25,b0902,,2,129,0.2591664584695671,0.2591664584695607,6.439293542825908e-15,0,2120.481543584103,
-0.25,b2579,,2,129,0.2591664584695671,0.2591664584695607,6.439293542825908e-15,0,2120.481543584103,
-0.25,b0273,,1,439,0.2591664584695671,-1.0262016429629875e-16,0.2591664584695672,1,3740.503247323573,
-0.25,b4254,,1,439,0.2591664584695671,0.0,0.2591664584695671,1,3740.503247323555,
-0.25,b3187,,1,439,0.2591664584695671,0.0,0.2591664584695671,1,3740.503247323555,
-0.25,b0907,,2,439,0.2591664584695671,-7.219247714237003e-31,0.2591664584695671,1,3740.503247323625,
-0.25,b0662,,1,143,0.2591664584695671,0.2591664584696521,-8.49320613838245e-14,0,2410.945528205136,
-0.25,b1281,,1,455,0.2591664584695671,-6.665905090135293e-17,0.2591664584695672,1,2247.257251869737,
-0.25,b2907,,1,143,0.2591664584695671,0.2591664584696042,-3.708144902248024e-14,0,2410.945528205249,
-0.25,b0350,,1,143,0.2591664584695671,0.2591664584697528,-1.8562928971732617e-13,0,2410.9455282048884,
-0.25,b3843,,1,457,0.2591664584695671,-5.995732987707419e-17,0.2591664584695672,1,2970.2586618826967,
-0.25,b2311,,1,457,0.2591664584695671,0.0,0.2591664584695671,1,2970.2586618827863,
-0.25,b3835,,1,145,0.2591664584695671,0.2591664584695898,-2.26485497023532e-14,0,2410.948207434478,
-0.25,b2965,,1,145,0.2591664584695671,0.2591664584697774,-2.1027624086400465e-13,0,2410.948207434004,
-0.25,b0693,,1,145,0.2591664584695671,0.2591664584697774,-2.1027624086400465e-13,0,2410.948207434004,
-0.25,b3642,,1,457,0.2591664584695671,-2.6918281176351624e-15,0.2591664584695698,1,2970.2498344700566,
-0.25,b2373,,1,146,0.2591664584695671,0.2591664584696039,-3.674838211509268e-14,0,2403.74350526582,
-0.25,b1387,,1,146,0.2591664584695671,0.2591664584695557,1.1379786002407856e-14,0,2403.743505265884,
-0.25,b1394,,2,146,0.2591664584695671,0.2591664584695557,1.1379786002407856e-14,0,2403.743505265884,
-0.25,b1014,,2,146,0.2591664584695671,0.2591664584695557,1.1379786002407856e-14,0,2403.743505265884,
-0.25,b0386,,1,439,0.2591664584695671,-1.095539946429585e-17,0.2591664584695671,1,3740.5032473235706,
-0.25,b1391,,1,145,0.2591664584695671,0.2591664584696314,-6.42264019745653e-14,0,2393.503713950924,
-0.25,b1390,,1,145,0.2591664584695671,0.2591664584697051,-1.3800072196090698e-13,0,2393.503713951315,
-0.25,b1392,,1,145,0.2591664584695671,0.2591664584697051,-1.3800072196090698e-13,0,2393.503713951315,
-0.25,b1388,,1,145,0.2591664584695671,0.2591664584697051,-1.3800072196090698e-13,0,2393.503713951315,
-0.25,b1389,,1,145,0.2591664584695671,0.2591664584697051,-1.3800072196090698e-13,0,2393.503713951315,
-0.25,b1398,,1,145,0.2591664584695671,0.2591664584697051,-1.3800072196090698e-13,0,2393.503713951315,
-0.25,b0133,,1,443,0.2591664584695671,5.652675680873457e-13,0.2591664584690019,1,2749.445180245803,
-0.25,b1278,,30,443,0.2591664584695671,8.153152080715224e-16,0.2591664584695663,1,2749.445180248432,
-0.25,b0087,,1,443,0.2591664584695671,0.0,0.2591664584695671,1,2749.4451802483823,
-0.25,b2762,,2,443,0.2591664584695671,0.0,0.2591664584695671,1,2749.445180248373,
-0.25,b1489,,2,138,0.2591664584695671,0.2591664584696608,-9.370282327836321e-14,0,2409.03628937019,
-0.25,b0114,,1,138,0.2591664584695671,0.259166458469615,-4.790612351257551e-14,0,2409.036289370249,
-0.25,b0115,,1,138,0.2591664584695671,0.259166458469615,-4.790612351257551e-14,0,2409.036289370249,
-0.25,b1638,,2,136,0.2591664584695671,0.2591664584696152,-4.8072656966269285e-14,0,2409.041870605029,
-0.25,b2564,,1,443,0.2591664584695671,-2.7484616482227163e-16,0.2591664584695674,1,2749.4451802482554,
-0.25,b0052,,1,443,0.2591664584695671,0.0,0.2591664584695671,1,2749.4451802483773,
-0.25,b0766,,2,136,0.2591664584695671,0.2591664584695826,-1.5432100042289676e-14,0,2409.0418706050627,
-0.25,b2320,,1,443,0.2591664584695671,4.2860425309239655e-17,0.2591664584695671,1,2749.445180248399,
-0.25,b3546,,2,136,0.2591664584695671,0.259166458469643,-7.588374373312946e-14,0,2409.041870604985,
-0.25,b1723,,1,136,0.2591664584695671,0.259166458469572,-4.884981308350689e-15,0,2409.0418706050777,
-0.25,b3916,,3,157,0.2591664584695671,0.2591664584694271,1.400546345564635e-13,0,1941.977539111049,
-0.25,b3952,,1,163,0.2591664584695671,0.2591664584696472,-8.010259122670504e-14,0,1945.9295702692496,
-0.25,b3951,,1,163,0.2591664584695671,0.2591664584695279,3.924638392049928e-14,0,1945.929570267805,
-0.25,b3176,,1,437,0.2591664584695671,9.603869161971064e-18,0.2591664584695671,1,3592.965314015837,
-0.25,b2913,,1,171,0.2591664584695671,0.2591664584696251,-5.800915303666443e-14,0,2335.637633329514,
-0.25,b4025,,1,207,0.2591664584695671,0.2591664584695565,1.0658141036401504e-14,0,4802.471602672003,
-0.25,b2926,,1,130,0.2591664584695671,0.2591664584695891,-2.19824158875781e-14,0,6953.614865242546,
-0.25,b0767,,1,153,0.2591664584695671,0.2591664584696429,-7.577272143066693e-14,0,6131.007052475912,
-0.25,b3385,,1,153,0.2591664584695671,0.2591664584696179,-5.073719222536965e-14,0,6131.0070524758985,
-0.25,b3612,,1,132,0.2591664584695671,0.2591664584695139,5.3235194030776256e-14,0,5609.586937054554,
-0.25,b0755,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b4395,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b0688,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2690,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b0418,,14,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b1912,,7,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2199,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2200,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2197,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2198,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2201,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b1713,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b1714,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b1473,,3,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b0576,,2,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b3493,,1,134,0.2591664584695671,0.2591664584696304,-6.322720125240266e-14,0,5611.022215437953,
-0.25,b2987,,1,134,0.2591664584695671,0.2591664584696301,-6.29496454962464e-14,0,5611.0222154379535,
-0.25,b3725,,1,132,0.2591664584695671,0.2591664584696304,-6.322720125240266e-14,0,5609.58693705477,
-0.25,b3726,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b3727,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b3728,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b3821,,42,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b2048,,1,132,0.2591664584695671,0.2591664584696305,-6.339373470609645e-14,0,5609.586937054769,
-0.25,b3412,,1,453,0.2591664584695671,0.0,0.2591664584695671,1,6444.806407491997,
-0.25,b3974,,1,453,0.2591664584695671,-1.432511750760174e-12,0.2591664584709996,1,6444.806407498487,
-0.25,b3258,,1,132,0.2591664584695671,0.2591664584696247,-5.762057497804562e-14,0,5529.888238761616,
-0.25,b1010,,1,132,0.2591664584695671,0.2591664584695551,1.2045919817182948e-14,0,5529.888238761765,
-0.25,b1378,,1,133,0.2591664584695671,0.259166458469555,1.2101430968414206e-14,0,5529.902745288321,
-0.25,b0871,,1,133,0.2591664584695671,0.2591664584697108,-1.4371837053772656e-13,0,5529.902745287975,
-0.25,b4226,,1,133,0.2591664584695671,0.2591664584697108,-1.4371837053772656e-13,0,5529.902745287975,
-0.25,b2502,,2,133,0.2591664584695671,0.2591664584697108,-1.4371837053772656e-13,0,5529.902745287975,
-0.25,b1015,,2,133,0.2591664584695671,0.2591664584697108,-1.4371837053772656e-13,0,5529.902745287975,
-0.25,b0369,,1,447,0.2591664584695671,-5.266704241500031e-16,0.2591664584695676,1,6139.445217391742,
-0.25,b3956,,1,133,0.2591664584695671,0.2591664584696077,-4.052314039881821e-14,0,5529.902745288205,
-0.25,b3639,,2,447,0.2591664584695671,-8.441290843889895e-16,0.259166458469568,1,6139.445217390742,
-0.25,b3403,,1,149,0.2591664584695671,0.2591664584696243,-5.71209746169643e-14,0,6284.2766832608,
-0.25,b2920,,1,149,0.2591664584695671,0.2591664584696817,-1.1457501614131618e-13,0,6284.2766832610105,
-0.25,b2501,,2,162,0.2591664584695671,0.259166458469645,-7.788214517745473e-14,0,6726.976285581344,
-0.25,b4383,,2,149,0.2591664584695671,0.2591664584695833,-1.6153745008296028e-14,0,7335.926188147256,
-0.25,b3380,,1,149,0.2591664584695671,0.2591664584695841,-1.6930901125533634e-14,0,7335.9261881472285,
-0.25,b3850,,2,449,0.2591664584695671,3.9109854051159696e-16,0.2591664584695667,1,7695.610652750592,
-0.25,b2536,,1,153,0.2591664584695671,0.259166458469494,7.316369732279784e-14,0,7336.155182295023,
-0.25,b1702,,1,153,0.2591664584695671,0.2591664584695543,1.2878587085651816e-14,0,7336.155182294959,
-0.25,b0383,,1,153,0.2591664584695671,0.2591664584695543,1.2878587085651816e-14,0,7336.155182294959,
-0.25,b4005,,1,449,0.2591664584695671,-2.223090263451268e-14,0.2591664584695893,1,7695.610652750693,
-0.25,b2499,,1,449,0.2591664584695671,-5.452794804472937e-15,0.2591664584695726,1,7695.610652750624,
-0.25,b2026,,2,449,0.2591664584695671,-1.5907139556812414e-15,0.2591664584695687,1,7695.610652750597,
-0.25,b2476,,1,449,0.2591664584695671,-3.982409146055425e-14,0.2591664584696069,1,7695.610652750759,
-0.25,b2557,,1,449,0.2591664584695671,-6.826491522113848e-15,0.259166458469574,1,7695.610652750633,
-0.25,b2024,,1,449,0.2591664584695671,8.802175208934055e-17,0.259166458469567,1,7695.610652750599,
-0.25,b0194,,1,153,0.2591664584695671,0.2591664584695838,-1.6653345369377348e-14,0,7336.155182294906,
-0.25,b1207,,1,145,0.2591664584695671,0.2591664584695543,1.2878587085651816e-14,0,7335.864690222465,
-0.25,b0908,,1,449,0.2591664584695671,1.5666231394869483e-14,0.2591664584695515,1,7695.610652750634,
-0.25,b4160,,7,449,0.2591664584695671,-3.9845943125193495e-30,0.2591664584695671,1,7695.610652750885,
-0.25,b4388,,1,152,0.2591664584695671,0.2591664584696194,-5.229150445984487e-14,0,7303.129692879034,
-0.25,b2585,,7,449,0.2591664584695671,3.155341782446571e-16,0.2591664584695668,1,7695.610652750625,
-0.25,b2297,,2,152,0.2591664584695671,0.2591664584695516,1.5487611193520934e-14,0,7303.129692879117,
-0.25,b2458,,1,152,0.2591664584695671,0.2591664584695936,-2.642330798607873e-14,0,7303.129692879065,
-0.25,b3634,,1,449,0.2591664584695671,-1.736469259285061e-16,0.2591664584695673,1,7695.610652750623,
-0.25,b0692,,2,152,0.2591664584695671,0.2591664584696154,-4.829470157119432e-14,0,7314.067391639981,
-0.25,b3073,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b0854,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1123,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b0856,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1442,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b0857,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b0855,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1124,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1443,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1440,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1126,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1125,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1441,,2,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1296,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b2407,,5,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1636,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b3826,,1,152,0.2591664584695671,0.2591664584696023,-3.5138558729386205e-14,0,7314.067391640004,
-0.25,b1854,,1,153,0.2591664584695671,0.2591664584696134,-4.6296300126869047e-14,0,7829.262671129037,
-0.25,b1676,,1,153,0.2591664584695671,0.2591664584694266,1.4049872376631356e-13,0,7829.262671129525,
-0.25,b3831,,1,153,0.2591664584695671,0.2591664584694266,1.4049872376631356e-13,0,7829.262671129525,
-0.25,b1007,,1,153,0.2591664584695671,0.2591664584694266,1.4049872376631356e-13,0,7829.262671129525,
-0.25,b1012,,1,153,0.2591664584695671,0.2591664584694266,1.4049872376631356e-13,0,7829.262671129525,
-0.25,b3029,,2,153,0.2591664584695671,0.2591664584694266,1.4049872376631356e-13,0,7829.262671129525,
-0.25,b1692,,2,448,0.2591664584695671,5.262829478791722e-16,0.2591664584695666,1,8862.103430192683,
-0.25,b0750,,1,448,0.2591664584695671,-2.712187460580952e-12,0.2591664584722793,1,8862.103430209909,
-0.25,b4094,,1,157,0.2591664584695671,0.259166458469612,-4.490852134608758e-14,0,7835.496709942538,
-0.25,b1662,,1,448,0.2591664584695671,1.91026580367464e-15,0.2591664584695652,1,8800.505762737706,
-0.25,b0415,,1,448,0.2591664584695671,0.0,0.2591664584695671,1,8800.50576273778,
-0.25,b3752,,1,152,0.2591664584695671,0.2591664584696543,-8.720801858430607e-14,0,8354.121746591049,
-0.25,b0063,,3,152,0.2591664584695671,0.2591664584697128,-1.4566126083082056e-13,0,8354.121746590885,
-0.25,b4198,,1,152,0.2591664584695671,0.2591664584697128,-1.4566126083082056e-13,0,8354.121746590885,
-0.25,b3583,,1,152,0.2591664584695671,0.2591664584697128,-1.4566126083082056e-13,0,8354.121746590885,
-0.25,b0061,,1,152,0.2591664584695671,0.2591664584697128,-1.4566126083082056e-13,0,8354.121746590885,
-0.25,b3629,,1,152,0.2591664584695671,0.2591664584697128,-1.4566126083082056e-13,0,8354.121746590885,
-0.25,b2687,,1,448,0.2591664584695671,2.1860239285465463e-15,0.259166458469565,1,8862.103430193112,
-0.25,b3748,,1,152,0.2591664584695671,0.2591664584696292,-6.211697822777752e-14,0,8377.006983904976,
-0.25,b3749,,1,152,0.2591664584695671,0.2591664584697047,-1.376121439022882e-13,0,8377.00698390471,
-0.25,b3751,,1,152,0.2591664584695671,0.2591664584697047,-1.376121439022882e-13,0,8377.00698390471,
-0.25,b3750,,1,152,0.2591664584695671,0.2591664584697047,-1.376121439022882e-13,0,8377.00698390471,
-0.25,b3904,,1,152,0.2591664584695671,0.2591664584697047,-1.376121439022882e-13,0,8377.00698390471,
-0.25,b3902,,1,152,0.2591664584695671,0.2591664584697047,-1.376121439022882e-13,0,8377.00698390471,
-0.25,b2234,,4,158,0.2591664584695671,0.2591664584697047,-1.376121439022882e-13,0,8376.999301622694,
-0.25,b2235,,4,158,0.2591664584695671,0.2591664584695997,-3.2585045772748344e-14,0,8376.999301623075,
-0.25,b2676,,4,156,0.2591664584695671,0.2591664584695997,-3.2585045772748344e-14,0,8377.006210015297,
-0.25,b2675,,4,156,0.2591664584695671,0.2591664584695461,2.1038726316646723e-14,0,8377.00621001548,
-0.25,b4238,,4,152,0.2591664584695671,0.2591664584695461,2.1038726316646723e-14,0,8377.006983905274,
-0.25,b4237,,4,152,0.2591664584695671,0.2591664584698021,-2.349231920106831e-13,0,8377.006983904392,
-0.25,b3386,,1,157,0.2591664584695671,0.2591664584694754,9.170442183403793e-14,0,5734.931483929026,
-0.25,b4301,,1,157,0.2591664584695671,0.259166458469579,-1.1879386363489175e-14,0,5734.931483929594,
-0.25,b2914,,1,480,0.2591664584695671,0.0787823649772889,0.1803840934922782,0,5825.215190440106,
-0.25,b0638,,1,151,0.2591664584695671,0.2591664584696219,-5.478950626525148e-14,0,5724.241801165358,
-0.25,b1683,,6,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b1679,,4,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b1680,,4,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b1682,,6,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b1681,,6,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b1684,,2,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b0222,,1,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b1745,,1,151,0.2591664584695671,0.2591664584696225,-5.5400128928795324e-14,0,5724.241801165348,
-0.25,b2751,,1,452,0.2591664584695671,1.412384889941924e-15,0.2591664584695657,1,6018.875647903391,
-0.25,b2752,,1,452,0.2591664584695671,-2.8423821821538867e-15,0.25916645846957,1,6018.87564790339,
-0.25,b2705,,1,151,0.2591664584695671,0.25916645846963,-6.289413434501513e-14,0,5724.24180116537,
-0.25,b2703,,1,151,0.2591664584695671,0.2591664584694512,1.1590728377086634e-13,0,5724.241801164882,
-0.25,b2704,,1,151,0.2591664584695671,0.2591664584694512,1.1590728377086634e-13,0,5724.241801164882,
-0.25,b2702,,1,151,0.2591664584695671,0.2591664584694512,1.1590728377086634e-13,0,5724.241801164882,
