fe_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-0.005,b3940,2,433,0.3113131187348233,0.0,0.3113131187348233,1,9574.659134384568
-0.005,b3433,1,433,0.3113131187348233,0.0,0.3113131187348233,1,9574.659134384568
-0.005,b2838,1,433,0.3113131187348233,0.0,0.3113131187348233,1,9574.659134384568
-0.005,b2942,1,433,0.3113131187348233,0.0,0.3113131187348233,1,9574.65913438438
-0.005,b4192,1,129,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,4509.872575037287
-0.005,b1993,2,129,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,4509.87257503748
-0.005,b1992,1,129,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,4509.87257503748
-0.005,b0417,1,433,0.3113131187348233,0.0,0.3113131187348233,1,9574.659134384634
-0.005,b0348,2,129,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,4509.8725750375
-0.005,b0349,2,129,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4509.872575037263
-0.005,b3124,1,129,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4509.872575037263
-0.005,b0583,1,129,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4509.872575037263
-0.005,b0732,1,129,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4509.872575037263
-0.005,b0517,1,129,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4509.872575037263
-0.005,b0521,1,132,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4505.458342038952
-0.005,b3223,1,132,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4505.458342039083
-0.005,b2428,1,132,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4505.458342039083
-0.005,b2162,2,132,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4505.458342039083
-0.005,b0651,2,132,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4505.458342039083
-0.005,b0522,1,433,0.3113131187348233,6.274365599030517e-14,0.3113131187347606,1,9575.3466447705
-0.005,b1779,6,237,0.3113131187348233,0.3113131187348239,-5.551115123125784e-16,0,4082.35270236855
-0.005,b2388,1,237,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4082.352702368568
-0.005,b2029,1,237,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4082.352702368568
-0.005,b0368,1,237,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4082.352702368568
-0.005,b2463,1,237,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4082.352702368568
-0.005,b3960,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.759815832917
-0.005,b0032,1,237,0.3113131187348233,0.3113131187348236,-2.7755575615628914e-16,0,4082.352702368587
-0.005,b0033,1,237,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4082.352702368573
-0.005,b0242,1,443,0.3113131187348233,-5.4323511679917875e-17,0.3113131187348234,1,5773.759815832993
-0.005,b0074,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.759815832877
-0.005,b1091,3,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.759815832878
-0.005,b3908,1,200,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,4073.266396213526
-0.005,b1656,1,200,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,4073.2663962135175
-0.005,b0159,3,443,0.3113131187348233,7.007733006709405e-15,0.3113131187348164,1,5773.759815832846
-0.005,b1106,1,200,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,4061.954240932989
-0.005,b1759,2,200,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,4061.954240932992
-0.005,b2251,3,206,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,4063.74004079325
-0.005,b0905,1,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793261
-0.005,b3248,2,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793261
-0.005,b0386,1,443,0.3113131187348233,-5.4323511679917875e-17,0.3113131187348234,1,5773.759815832739
-0.005,b3425,1,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793308
-0.005,b2668,1,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793261
-0.005,b2521,2,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793261
-0.005,b2053,1,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793261
-0.005,b2920,1,206,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.740040793261
-0.005,b2143,2,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596463
-0.005,b0778,1,447,0.3113131187348233,5.4323511679917875e-17,0.3113131187348233,1,5725.440414887173
-0.005,b2065,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.051660259666
-0.005,b2478,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.834340533223
-0.005,b0337,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596417
-0.005,b3729,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.834340533223
-0.005,b2688,1,207,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,4063.051660259641
-0.005,b0485,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b1524,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2312,1,443,0.3113131187348233,1.483031868861758e-14,0.3113131187348085,1,5773.834340532887
-0.005,b0104,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.051660259628
-0.005,b1740,1,443,0.3113131187348233,3.8732663827781453e-13,0.311313118734436,1,5773.834340524487
-0.005,b3366,1,207,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,4063.051660259669
-0.005,b3365,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b4254,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.834340533223
-0.005,b0273,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.83434053319
-0.005,b2500,1,207,0.3113131187348233,0.3113131187348236,-2.7755575615628914e-16,0,4063.051660259661
-0.005,b3449,5,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b0331,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2210,2,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b1746,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b0052,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.834340533192
-0.005,b2564,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.834340533183
-0.005,b0369,1,443,0.3113131187348233,0.0,0.3113131187348233,1,5773.834340533183
-0.005,b4005,1,443,0.3113131187348233,-1.9350513193194906e-15,0.3113131187348253,1,5773.834340533223
-0.005,b2557,1,443,0.3113131187348233,3.6516330390310256e-15,0.3113131187348197,1,5773.834340533111
-0.005,b2441,1,207,0.3113131187348233,0.3113131187348231,2.220446049250313e-16,0,4063.051660259571
-0.005,b2440,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2049,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b3806,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2533,2,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b0333,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b3590,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2173,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2918,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b2727,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b4173,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b4352,1,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b4161,4,207,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,4063.0516602596217
-0.005,b1852,1,239,0.3113131187348233,0.3113131187348211,2.275957200481571e-15,0,4357.180603910176
-0.005,b0134,1,447,0.3113131187348233,1.874704388073966e-13,0.3113131187346359,1,4157.169410371311
-0.005,b2028,1,268,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,5987.063921160077
-0.005,b2787,1,268,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,5987.063921160105
-0.005,b2788,1,268,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,5987.063921160105
-0.005,b3791,1,268,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,5987.063921160105
-0.005,b3787,1,268,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,5987.063921160105
-0.005,b1415,2,271,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,5987.074315944055
-0.005,b1493,1,190,0.3113131187348233,0.311313118734176,6.473710456589288e-13,0,7340.828328676107
-0.005,b3517,1,190,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,7340.828328671218
-0.005,b3551,3,190,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,7340.828328671218
-0.005,b2750,1,446,0.3113131187348233,-2.064293443836879e-15,0.3113131187348254,1,9107.303572877678
-0.005,b1622,1,446,0.3113131187348233,0.0,0.3113131187348233,1,9107.303572877723
-0.005,b3939,1,446,0.3113131187348233,0.0,0.3113131187348233,1,9107.303572877656
-0.005,b2661,1,179,0.3113131187348233,0.3113131187341766,6.467604229953849e-13,0,7337.975581715541
-0.005,b0241,283,425,0.3113131187348233,0.0,0.3113131187348233,1,7037.911325873925
-0.005,b2215,285,425,0.3113131187348233,0.0,0.3113131187348233,1,7037.911325873925
-0.005,b0929,285,425,0.3113131187348233,0.0,0.3113131187348233,1,7037.911325873925
-0.005,b1377,284,425,0.3113131187348233,0.0,0.3113131187348233,1,7037.911325873925
-0.005,b0411,7,202,0.3113131187348233,0.3113131187348238,-4.996003610813204e-16,0,2947.6221592499096
-0.005,b1319,1,467,0.3113131187348233,0.2944662483385679,0.0168468703962554,0,9179.557146265948
-0.005,b3875,3,467,0.3113131187348233,0.2944662483385572,0.0168468703962661,0,9179.557146265835
-0.005,b0957,1,467,0.3113131187348233,0.2944662483385572,0.0168468703962661,0,9179.557146265835
-0.005,b1805,10,163,0.3113131187348233,0.3113131187348244,-1.054711873393899e-15,0,9071.10425699897
-0.005,b1701,10,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1646,1,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b2203,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b2202,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b2206,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b2205,1,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b2204,1,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b0980,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b0383,15,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1468,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1224,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1225,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1226,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1227,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1466,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1467,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1465,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1602,1,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1603,1,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b0997,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b0996,2,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1873,4,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b1872,4,163,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9071.104256999017
-0.005,b3845,8,244,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9595.551268253364
-0.005,b2342,8,244,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9595.5512682533
-0.005,b4388,1,250,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9635.295647147414
-0.005,b0010,2,250,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9635.295647147428
-0.005,b3528,6,250,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9635.295647147428
-0.005,b4123,9,250,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9635.295647147428
-0.005,b0621,4,250,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9635.295647147428
-0.005,b4138,7,250,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,9635.295647147428
-0.005,b2417,6,253,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,10876.29707960452
-0.005,b2429,2,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10876.297079604536
-0.005,b2423,5,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596876
-0.005,b2422,5,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b0764,3,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b0765,3,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b0763,3,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b2425,5,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b2424,5,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b3917,5,474,0.3113131187348233,0.0,0.3113131187348233,1,9586.594336596834
-0.005,b3063,1,251,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,10423.563826018257
-0.005,b2913,3,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10822.462632768038
-0.005,b0366,3,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10822.462632768007
-0.005,b0367,3,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10822.462632768007
-0.005,b0365,3,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10822.462632768007
-0.005,b2964,11,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10822.462632768007
-0.005,b2393,8,253,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10822.462632768007
-0.005,b1291,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.817280315434
-0.005,b1250,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b1363,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3290,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3747,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3849,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b2587,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b4031,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b0067,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b0066,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b0068,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b2406,6,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3460,5,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3455,5,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3454,5,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3457,5,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3456,5,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b4240,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3161,2,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3709,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b0112,4,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b1907,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3567,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3566,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3568,1,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3577,2,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3578,2,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3579,2,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b3089,2,255,0.3113131187348233,0.3113131187348234,-5.551115123125783e-17,0,10826.81728031533
-0.005,b2153,1,468,0.3113131187348233,-8.257173775347516e-15,0.3113131187348316,1,9186.441646242083
-0.005,b0935,5,255,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,10826.817280315365
-0.005,b0151,5,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0153,5,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0152,5,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0158,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1709,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1711,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2223,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1101,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0679,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1817,6,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1819,6,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1818,6,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b3224,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0311,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4381,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0592,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0590,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0588,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0589,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2841,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2310,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2306,4,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2307,4,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2308,4,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0864,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0861,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0860,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0863,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0862,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4115,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4193,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4195,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4194,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b1453,1,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0654,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0655,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0652,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0653,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4077,2,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b0480,17,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b4055,17,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b3127,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2789,3,255,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,10826.81728031538
-0.005,b2943,2,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733323
-0.005,b2663,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b1918,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b1917,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b1920,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b2704,2,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b2702,2,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b2703,2,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b1197,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b4515,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b0733,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b0734,1,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b0979,2,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b0978,2,252,0.3113131187348233,0.3113131187348235,-1.6653345369377348e-16,0,9593.925474733333
-0.005,b3734,1,460,0.3113131187348233,0.2849329232733392,0.0263801954614841,0,20088.019019885018
-0.005,b3735,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3736,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3737,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3731,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3732,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3733,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3738,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b3739,1,460,0.3113131187348233,0.2849329232733383,0.026380195461485,0,20088.01901988495
-0.005,b4067,2,141,0.3113131187348233,0.3113131187348232,1.6653345369377348e-16,0,17575.889296514986
-0.005,b3714,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b3654,3,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b3664,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b4088,2,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b4087,2,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b4086,2,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b0511,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b1901,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b1900,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b4460,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
-0.005,b0124,1,141,0.3113131187348233,0.3113131187348236,-2.220446049250313e-16,0,17575.88929651427
