o2_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
0.0,b2487,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b4079,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b2481,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b2483,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b2482,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b2489,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b2488,1,93,0.13410915918519603,0.13410915918519623,-1.942890293094024e-16,0,2535.405989515236
0.0,b2747,1,413,0.13410915918519603,2.353574770376628e-17,0.134109159185196,1,6908.618816118401
0.0,b3213,2,413,0.13410915918519603,-4.234655226463295e-17,0.1341091591851961,1,6908.618816118327
0.0,b1761,1,427,0.13410915918519603,0.12340692247335891,0.010702236711837121,0,2789.612438021664
0.0,b3212,2,413,0.13410915918519603,-1.0597158675293415e-14,0.13410915918520663,1,6908.618816118405
0.0,b0186,1,93,0.13410915918519603,0.13410915918523902,-4.299338662860919e-14,0,2535.405989519908
0.0,b4131,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b1189,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2888,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2882,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b3451,7,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b3450,7,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b3453,7,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b3452,7,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2536,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b0212,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b3779,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2868,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2867,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2866,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b4311,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b1991,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b3502,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b1444,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2927,1,128,0.13410915918519603,0.13410819263235907,9.66552836961787e-07,0,2535.4271398791548
0.0,b2025,1,413,0.13410915918519603,-9.100923538924266e-16,0.13410915918519695,1,6908.6188161182545
0.0,b2023,1,413,0.13410915918519603,0.0,0.13410915918519603,1,6908.6188161174705
0.0,b3640,1,93,0.13410915918519603,0.1341091591851883,7.743805596760467e-15,0,2535.405989514929
0.0,b0425,1,413,0.13410915918519603,5.14446560389854e-13,0.13410915918468158,1,6908.618816096064
0.0,b3772,1,413,0.13410915918519603,0.0,0.13410915918519603,1,6908.618816118291
0.0,b0931,1,93,0.13410915918519603,0.1341091591851855,1.0519363158323358e-14,0,2535.405989514838
0.0,b1764,1,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2150,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2148,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
0.0,b2149,2,93,0.13410915918519603,0.13410915918518967,6.356026815979021e-15,0,2535.4059895150153
