level,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-5,b0592,,2,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0590,,2,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b2155,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0805,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0150,,3,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0584,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0591,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b4367,,3,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b4209,,1,236,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.1650373332495
nh4_-5,b2486,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b4079,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2722,,2,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2483,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2719,,2,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2723,,2,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2721,,2,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2481,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2485,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2484,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2724,,2,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2482,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2489,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2720,,2,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2488,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2490,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b2487,,1,236,0.4629276432983242,0.46292764329833425,-1.0047518372857667e-14,0,5629.165037333254
nh4_-5,b3924,,5,247,0.4629276432983242,0.4629276432983334,-9.2148511043888e-15,0,5636.955205366977
nh4_-5,b0684,,7,471,0.4629276432983242,0.0,0.4629276432983242,1,4945.303498728208
nh4_-5,b2895,,7,471,0.4629276432983242,0.0,0.4629276432983242,1,4945.303498728203
nh4_-5,b3288,,1,247,0.4629276432983242,0.4629276432983115,1.2712053631958042e-14,0,5636.955205366937
nh4_-5,b0025,,2,471,0.4629276432983242,-3.2068896956074014e-16,0.46292764329832453,1,4945.303498728203
nh4_-5,b0937,,2,247,0.4629276432983242,0.46292764329834607,-2.1871393585115584e-14,0,5636.955205366993
nh4_-5,b2912,,1,247,0.4629276432983242,0.4629276432983304,-6.217248937900877e-15,0,5636.9552053669695
nh4_-5,b2374,,1,247,0.4629276432983242,0.4629276432983304,-6.217248937900877e-15,0,5636.9552053669695
nh4_-5,b2492,,2,243,0.4629276432983242,0.4629276432983311,-6.8833827526759706e-15,0,6200.8228310364275
nh4_-5,b0904,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b4154,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b4152,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b4153,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b4151,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b2168,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b3371,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b4474,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b3374,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b3370,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b4321,,2,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b2169,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b2167,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b1232,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b2801,,1,243,0.4629276432983242,0.4629276432983151,9.103828801926284e-15,0,6200.822831036368
nh4_-5,b1611,,1,229,0.4629276432983242,0.4629276432982794,4.4797499043625066e-14,0,4664.270044632633
