pi_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-0.1,b2257,1,163,0.1036692701475966,0.1036692701475038,9.278688928304747e-14,0,194.4663329411499
-0.1,b2711,1,163,0.1036692701475966,0.1036692701475038,9.278688928304747e-14,0,194.4663329411499
-0.1,b2710,1,163,0.1036692701475966,0.1036692701475038,9.278688928304747e-14,0,194.4663329411499
-0.1,b4111,5,167,0.1036692701475966,0.1036692701475043,9.228728892196615e-14,0,194.46581782919247
-0.1,b1386,3,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4072,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4073,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4070,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4071,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b3679,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0110,4,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1463,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4219,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1832,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1778,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2871,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0932,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4260,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2523,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0237,3,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2132,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2239,5,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2435,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0867,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2817,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4169,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b3610,6,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2676,4,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1064,7,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2675,4,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0849,6,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1654,6,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b3336,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0123,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1192,4,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1270,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1246,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1247,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1244,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1245,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1243,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2180,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2179,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1329,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2177,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2178,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0433,3,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b4367,3,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0573,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0572,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0575,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0574,2,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b3915,7,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b0752,5,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1859,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1858,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1857,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b1981,1,167,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.46581782909243
-0.1,b2392,2,173,0.1036692701475966,0.1036692701476005,-3.844147222764605e-15,0,194.45081284263432
-0.1,b0452,10,254,0.1036692701475966,0.1036692701476213,-2.4660828934486293e-14,0,190.1107824268148
-0.1,b1927,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3571,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3650,3,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b2344,7,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b4213,8,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b1059,2,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b1727,4,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3580,2,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b2051,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b4265,3,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3266,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3265,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3907,2,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3477,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3476,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3480,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3478,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b3479,1,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b4242,2,254,0.1036692701475966,0.1036692701476253,-2.868538739875248e-14,0,190.11078242681145
-0.1,b4094,1,254,0.1036692701475966,0.1036692701476253,-2.8671509610944674e-14,0,190.8908534662125
-0.1,b0698,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0696,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0697,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b4513,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b3458,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b2975,3,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b3603,3,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b4034,6,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b4035,6,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b4032,6,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b4033,6,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b3666,4,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0731,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b4120,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0343,2,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0197,2,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0199,2,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0198,2,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b1297,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b2933,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b2934,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b3599,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b1186,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0019,1,254,0.1036692701475966,0.1036692701476141,-1.7527646001269662e-14,0,190.89085346622423
-0.1,b0451,1,427,0.1036692701475966,-7.766070923202714e-16,0.1036692701475974,1,655.8492692392463
-0.1,b0751,1,171,0.1036692701475966,0.1036692701476009,-4.260480856999038e-15,0,235.16532811252907
-0.1,b1223,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3367,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1469,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3728,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3727,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3726,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3725,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3258,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b3371,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b2677,5,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b2678,5,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b2679,5,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b0402,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1015,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b0854,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b0855,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b0856,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b0857,1,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1440,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1441,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1442,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1443,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1126,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1125,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1124,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1123,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b2957,2,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b0150,3,171,0.1036692701475966,0.1036692701476473,-5.0653925498522773e-14,0,235.1653281126389
-0.1,b1865,2,427,0.1036692701475966,-1.5956034897714459e-31,0.1036692701475966,1,655.8492692392415
-0.1,b2954,3,171,0.1036692701475966,0.1036692701476195,-2.2912227670701668e-14,0,235.16532811257483
-0.1,b1002,2,171,0.1036692701475966,0.10366927014762,-2.335631688055173e-14,0,235.1653281125753
-0.1,b2938,1,171,0.1036692701475966,0.10366927014762,-2.335631688055173e-14,0,235.1653281125753
-0.1,b4090,2,481,0.1036692701475966,0.0315242312579807,0.0721450388896158,0,590.2316228113342
-0.1,b4084,1,190,0.1036692701475966,0.1036692701476575,-6.086797732507422e-14,0,412.72085646293226
-0.1,b4085,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b4230,2,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b4231,2,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b4485,2,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b4227,2,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3750,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3751,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3749,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3748,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0260,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0810,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0811,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0809,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b1492,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3653,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3927,4,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3959,1,450,0.1036692701475966,2.1255380466802468e-16,0.1036692701475964,1,712.0532493994531
-0.1,b1528,3,190,0.1036692701475966,0.1036692701476299,-3.326505737533125e-14,0,412.7208564626943
-0.1,b2170,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0070,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b2303,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3028,3,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3432,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3503,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b4321,2,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b3792,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b2033,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b2034,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b2037,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b2175,6,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0356,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b2240,1,190,0.1036692701475966,0.103669270147606,-9.381384558082571e-15,0,412.7208564624704
-0.1,b0875,1,174,0.1036692701475966,0.1036692701476139,-1.7236212457305555e-14,0,2525.0182542064963
-0.1,b0353,2,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b2309,1,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b0325,2,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b2092,1,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b2093,1,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b2094,1,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b3093,2,174,0.1036692701475966,0.1036692701475835,1.3072876114961218e-14,0,2525.018254206405
-0.1,b4476,1,171,0.1036692701475966,0.1036692701475827,1.3891665595622271e-14,0,2935.2085379862465
-0.1,b3415,1,171,0.1036692701475966,0.1036692701476096,-1.3003487175922146e-14,0,2935.2085379857954
-0.1,b1621,2,172,0.1036692701475966,0.1036692701476084,-1.1809997424450104e-14,0,3141.3325604772645
-0.1,b2021,1,459,0.1036692701475966,-5.56902422755808e-16,0.1036692701475972,1,4472.8923577360665
-0.1,b0166,1,459,0.1036692701475966,0.0,0.1036692701475966,1,4472.8923577364085
-0.1,b1519,1,176,0.1036692701475966,0.1036692701475994,-2.8171909249863347e-15,0,3177.9504081837754
-0.1,b4268,1,176,0.1036692701475966,0.1036692701476532,-5.6579740892459547e-14,0,3177.9504081838704
-0.1,b3437,1,176,0.1036692701475966,0.1036692701476532,-5.6579740892459547e-14,0,3177.9504081838704
-0.1,b3805,1,453,0.1036692701475966,-3.845278633313911e-16,0.103669270147597,1,4457.8153974045845
-0.1,b3904,1,175,0.1036692701475966,0.1036692701475712,2.5437985051723902e-14,0,3144.140806152296
-0.1,b2486,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2490,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2724,2,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2719,2,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2720,2,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2721,2,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2722,2,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2723,2,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2485,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2484,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2487,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b4079,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2481,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2483,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2482,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2489,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2488,1,175,0.1036692701475966,0.103669270147648,-5.1403326040144754e-14,0,3144.140806152378
-0.1,b2747,1,453,0.1036692701475966,1.32595814941859e-16,0.1036692701475965,1,4457.815397404604
-0.1,b3213,2,433,0.1036692701475966,-8.416722756273191e-15,0.103669270147605,1,6059.7844836006
-0.1,b1761,1,213,0.1036692701475966,0.1036692701475749,2.167710455580618e-14,0,3525.947191530934
-0.1,b3212,2,433,0.1036692701475966,1.7225053894085308e-16,0.1036692701475965,1,6059.784483600678
-0.1,b0186,1,236,0.1036692701475966,0.1036692701476425,-4.5866088704826786e-14,0,4535.395444054878
-0.1,b4131,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b1189,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2888,2,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2882,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b3451,7,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b3450,7,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b3453,7,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b3452,7,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2536,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b0212,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b3779,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2868,2,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2867,2,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2866,2,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b4311,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b1991,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b3502,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b1444,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2927,1,236,0.1036692701475966,0.1036692701476164,-1.9789725413943412e-14,0,4535.395444055143
-0.1,b2025,1,433,0.1036692701475966,1.8018557107115673e-18,0.1036692701475966,1,6059.784483600665
-0.1,b2023,1,433,0.1036692701475966,0.0,0.1036692701475966,1,6059.784483600666
-0.1,b3640,1,239,0.1036692701475966,0.1036692701475883,8.354428260304303e-15,0,4533.23950669116
-0.1,b0425,1,433,0.1036692701475966,2.466919322207786e-18,0.1036692701475966,1,6059.784483600693
-0.1,b3772,1,433,0.1036692701475966,0.0,0.1036692701475966,1,6059.7844836006825
-0.1,b0931,1,239,0.1036692701475966,0.1036692701476002,-3.5665914666083146e-15,0,4533.239506691032
-0.1,b1764,1,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b2150,2,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b2148,2,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b2149,2,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b1640,1,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b1606,2,433,0.1036692701475966,-8.654837698898198e-22,0.1036692701475966,1,6059.784483600693
-0.1,b0048,1,433,0.1036692701475966,0.0,0.1036692701475966,1,6059.7844836006525
-0.1,b3390,1,433,0.1036692701475966,0.0,0.1036692701475966,1,6059.7844836006525
-0.1,b0388,1,433,0.1036692701475966,0.0,0.1036692701475966,1,6059.7844836006525
-0.1,b1745,1,239,0.1036692701475966,0.1036692701476191,-2.2509771824275052e-14,0,4533.239506690843
-0.1,b0115,1,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b0114,1,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b3128,1,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b2255,2,239,0.1036692701475966,0.1036692701476367,-4.0106806764583786e-14,0,4533.23950669064
-0.1,b0774,1,433,0.1036692701475966,2.466919322207786e-18,0.1036692701475966,1,6059.784483600693
-0.1,b1605,1,239,0.1036692701475966,0.1036692701477089,-1.1229905894083458e-13,0,4533.239506689904
-0.1,b2818,1,433,0.1036692701475966,-1.288402743591308e-20,0.1036692701475966,1,6059.784483600693
-0.1,b1489,3,258,0.1036692701475966,0.1036692701475884,8.187894806610531e-15,0,4526.192326775673
-0.1,b3032,1,258,0.1036692701475966,0.1036692701476074,-1.0810796702287462e-14,0,4526.192326775461
-0.1,b0334,1,258,0.1036692701475966,0.1036692701476074,-1.0810796702287462e-14,0,4526.192326775461
-0.1,b0092,1,433,0.1036692701475966,1.4319635116438326e-18,0.1036692701475966,1,6059.784483600652
-0.1,b0381,1,433,0.1036692701475966,0.0,0.1036692701475966,1,6059.7844836006525
-0.1,b2715,2,258,0.1036692701475966,0.1036692701475982,-1.5959455978986625e-15,0,4526.192326775568
-0.1,b1738,2,258,0.1036692701475966,0.1036692701476029,-6.314393452555578e-15,0,4526.192326775525
-0.1,b1736,2,258,0.1036692701475966,0.1036692701476029,-6.314393452555578e-15,0,4526.192326775525
-0.1,b1737,2,258,0.1036692701475966,0.1036692701476029,-6.314393452555578e-15,0,4526.192326775525
