gene_id,gene_name,n_gpr_rxns,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b0344,lacZ,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.41307267048,ok
b4239,treC,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704824,ok
b3956,ppc,1,0.3983895354016796,0.3960541587546605,0.0023353766470191,0,20.969215790313783,737.1913461734665,ok
b0822,ybiV,7,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2540,hcaC,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2542,hcaD,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2539,hcaF,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2538,hcaE,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2541,hcaB,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b0616,citE,1,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704834,ok
b0617,citD,1,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704834,ok
b0614,citX,1,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704834,ok
b0615,citF,1,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704834,ok
b2052,fcl,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b1636,pdxY,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704739,ok
b1277,ribA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303233,398.2978727387237,ok
b2751,cysN,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303243,398.2978727387232,ok
b2752,cysD,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303243,398.2978727387232,ok
b2799,fucO,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704836,ok
b3902,rhaD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704805,ok
b2705,srlD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b2091,gatD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b3137,kbaY,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b3132,kbaZ,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b2096,gatY,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b2095,gatZ,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b4323,uxuB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704816,ok
b1521,uxaB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704801,ok
b3385,gph,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b0507,gcl,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704796,ok
b3061,ttdA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b3062,ttdB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b3126,garL,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b1095,fabF,9,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031454,398.2978727387235,ok
b1054,lpxL,1,0.3983895354016796,0.3983895354016794,1.6653345369377348e-16,0,0.0,738.4130726704803,ok
b1855,lpxM,2,0.3983895354016796,0.3983895354016798,-2.220446049250313e-16,0,0.0,738.4130726704825,ok
b2378,lpxP,1,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704734,ok
b0109,nadC,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303225,398.2978727387232,ok
b1094,acpP,26,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303069,398.2978727387243,ok
b2836,aas,23,0.3983895354016796,0.3915030231418106,0.0068865122598689,0,6.654247908774194,738.3021634691659,ok
b2472,dapE,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031977,398.297872738723,ok
b1589,ynfG,3,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704809,ok
b1588,ynfF,3,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704809,ok
b1587,ynfE,3,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704809,ok
b1590,ynfH,3,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704809,ok
b0894,dmsA,4,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704813,ok
b0895,dmsB,4,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704813,ok
b0896,dmsC,4,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704813,ok
b3553,ghrB,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704817,ok
b0638,cobC,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b3399,yrfG,5,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.4130726704941,ok
b0469,apt,1,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704827,ok
b3187,ispB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303168,398.2978727387235,ok
b3222,nanK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b3225,nanA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704811,ok
b1732,katE,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,0.0,738.4130726704961,ok
b3942,katG,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,0.0,738.4130726704961,ok
b0586,entF,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704818,ok
b3794,rffM,1,0.3983895354016796,0.3983895354016797,-1.1102230246251563e-16,0,0.0,738.4130726704731,ok
b3693,dgoK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2901,bglA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b3721,bglB,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2716,ascB,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b3416,malQ,4,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704642,ok
b1398,paaK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704743,ok
b0049,apaH,3,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704817,ok
b3784,rfe,1,0.3983895354016796,0.3983895354016797,-1.1102230246251563e-16,0,0.0,738.4130726704732,ok
b4481,rffT,1,0.3983895354016796,0.3983895354016797,-1.1102230246251563e-16,0,0.0,738.4130726704836,ok
b3052,rfaE,2,0.3983895354016796,0.3983895354016799,-3.3306690738754696e-16,0,0.0,738.413072670482,ok
b1896,otsA,1,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.4130726704849,ok
b0841,ybjG,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303063,398.2978727387241,ok
b1278,pgpB,30,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303296,398.2978727387229,ok
b3057,bacA,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303063,398.2978727387241,ok
b3519,treF,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704796,ok
b0910,cmk,3,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303246,398.29787273872296,ok
b3648,gmk,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031968,398.2978727387232,ok
b1694,ydiF,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704823,ok
b2221,atoD,3,0.3983895354016796,0.3983895354016786,9.992007221626409e-16,0,0.0,738.4130726704844,ok
b2222,atoA,3,0.3983895354016796,0.3983895354016786,9.992007221626409e-16,0,0.0,738.4130726704844,ok
b2039,rfbA,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.413072670482,ok
b3789,rffH,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.413072670482,ok
b2041,rfbB,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704819,ok
b3788,rffG,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704819,ok
b2036,glf,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b2038,rfbC,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704834,ok
b2040,rfbD,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704831,ok
b0512,allB,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704832,ok
b3972,murB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303235,398.2978727387231,ok
s0001,,45,0.3983895354016796,0.0,0.3983895354016796,1,19948.576106676694,0.0,infeasible
b3617,kbl,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704714,ok
b0030,rihC,5,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704839,ok
b0200,gmhB,1,0.3983895354016796,0.3983895354016799,-3.3306690738754696e-16,0,0.0,738.4130726704832,ok
b0222,lpcA,1,0.3983895354016796,0.3983895354016799,-3.3306690738754696e-16,0,0.0,738.4130726704832,ok
b0038,caiB,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704791,ok
b0036,caiD,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704806,ok
b3844,fre,6,0.3983895354016796,0.3966623965199413,0.0017271388817383,0,3.4881997388069568,737.5095390420265,ok
b2784,relA,2,0.3983895354016796,0.3983895354016794,2.220446049250313e-16,0,0.0,738.41307267048,ok
b2431,yfeX,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032736,398.2978727387229,ok
b1019,efeB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032736,398.2978727387229,ok
b0475,hemH,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032736,398.2978727387229,ok
b4040,ubiA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303077,398.297872738724,ok
b3974,coaA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303243,398.297872738723,ok
b0103,coaE,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303221,398.2978727387231,ok
b2104,thiM,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b1215,kdsA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303164,398.2978727387234,ok
b3198,kdsC,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303164,398.2978727387234,ok
b1747,astA,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704984,ok
b1744,astE,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704984,ok
b0340,cynS,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2988,gss,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704802,ok
b2883,guaD,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704823,ok
b1098,tmk,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303174,398.2978727387234,ok
b0888,trxB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0486041195762171,738.5116669093318,ok
b2690,yqaB,7,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704747,ok
b0688,pgm,1,0.3983895354016796,0.3983895354016794,2.220446049250313e-16,0,0.0,738.4130726704724,ok
b1317,ycjU,1,0.3983895354016796,0.3983895354016794,2.220446049250313e-16,0,0.0,738.4130726704724,ok
b2168,fruK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704822,ok
b2687,luxS,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303345,398.2978727387223,ok
b3581,sgbH,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b4196,ulaD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b3582,sgbU,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704816,ok
b4197,ulaE,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704816,ok
b3575,yiaK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b0312,betB,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b0403,malZ,5,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b0207,dkgB,2,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704818,ok
b3012,dkgA,2,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704818,ok
b3962,sthA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704847,ok
b2764,cysJ,4,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031913,398.29787273872336,ok
b2763,cysI,4,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031913,398.29787273872336,ok
b0937,ssuE,2,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.413072670483,ok
b2563,acpS,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b3475,acpT,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b2507,guaA,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303194,398.2978727387238,ok
b1982,amn,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704834,ok
b3360,pabA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031936,398.2978727387234,ok
b1812,pabB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031936,398.2978727387234,ok
b1096,pabC,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303116,398.297872738724,ok
b4039,ubiC,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303116,398.297872738724,ok
b2416,ptsI,21,0.3983895354016796,0.3784700586315955,0.019919476770084,0,726.3333691496441,760.0287457586194,ok
b1200,dhaK,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,193.5767767848268,744.2407853052679,ok
b2415,ptsH,21,0.3983895354016796,0.3784700586315955,0.019919476770084,0,726.3333691496441,760.0287457586194,ok
b1199,dhaL,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,193.5767767848268,744.2407853052679,ok
b1198,dhaM,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,193.5767767848268,744.2407853052679,ok
b0171,pyrH,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303183,398.2978727387235,ok
b4477,dgoA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704815,ok
b2498,upp,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,0.0,738.4130726704865,ok
b2780,pyrG,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303116,398.29787273872375,ok
b0087,mraY,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031854,398.29787273872336,ok
b0090,murG,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031854,398.29787273872336,ok
b3946,fsaB,1,0.3983895354016796,0.3983895354016796,0.0,0,193.57677678503552,744.2407853052539,ok
b0825,fsaA,1,0.3983895354016796,0.3983895354016796,0.0,0,193.57677678503552,744.2407853052539,ok
b3619,rfaD,1,0.3983895354016796,0.3983895354016799,-3.3306690738754696e-16,0,0.0,738.4130726704832,ok
b4267,idnD,2,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,0.0,738.4130726704857,ok
b1033,ghrA,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704825,ok
b3957,argE,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303072,398.297872738724,ok
b1623,add,2,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704825,ok
b3665,adeD,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704833,ok
b4177,purA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303184,398.29787273872336,ok
b0677,nagA,1,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,0.0,738.4130726704789,ok
b0828,iaaA,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704828,ok
b1767,ansA,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704828,ok
b0674,asnB,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031927,398.2978727387234,ok
b3744,asnA,1,0.3983895354016796,0.3976258251062671,0.0007637102954125,0,0.0312127878710919,738.4352847149544,ok
b4245,pyrB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032095,398.2978727387232,ok
b4244,pyrI,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032095,398.2978727387232,ok
b0029,ispH,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303215,398.2978727387232,ok
b1092,fabD,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.62428130316,398.2978727387233,ok
b3809,dapF,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303183,398.2978727387235,ok
b0031,dapB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303185,398.2978727387234,ok
b0003,thrB,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303199,398.29787273872336,ok
b1748,astC,3,0.3983895354016796,-0.0,0.3983895354016796,1,3825.62428130324,398.297872738723,ok
b3359,argD,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303194,398.297872738723,ok
b0004,thrC,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303159,398.2978727387232,ok
b4013,metA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303154,398.29787273872375,ok
b1704,aroH,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303081,398.2978727387242,ok
b2601,aroF,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303081,398.2978727387242,ok
b0754,aroG,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303081,398.2978727387242,ok
b2700,pncC,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704743,ok
b1768,pncA,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,0.0,738.413072670487,ok
b1014,putA,2,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704811,ok
b1584,speG,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b3790,rffC,1,0.3983895354016796,0.3983895354016797,-1.1102230246251563e-16,0,0.0,738.4130726704731,ok
b4014,aceB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704802,ok
b2976,glcB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704802,ok
b1897,otsB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704793,ok
b3034,nudF,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704796,ok
b3397,nudE,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704796,ok
b0062,araA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704842,ok
b3600,mtlD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b3608,gpsA,1,0.3983895354016796,0.3980588243468961,0.0003307110547834,0,0.025536106228931,738.5942492968935,ok
b4119,melA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2802,fucI,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b2803,fucK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2800,fucA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b2738,ygbL,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b0335,prpE,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704823,ok
b1236,galU,1,0.3983895354016796,0.3983895354016793,2.7755575615628914e-16,0,0.0,738.4130726704792,ok
b0179,lpxD,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303217,398.2978727387229,ok
b0085,murE,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303149,398.2978727387237,ok
b0091,murC,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303149,398.2978727387237,ok
b0088,murD,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303149,398.2978727387237,ok
b0505,allA,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704843,ok
b0350,mhpD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704822,ok
b0352,mhpE,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704806,ok
b0347,mhpA,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704816,ok
b0726,sucA,1,0.3983895354016796,0.3908406194987671,0.0075489159029125,0,25.97756258787137,738.725596947899,ok
b0727,sucB,1,0.3983895354016796,0.3908406194987671,0.0075489159029125,0,25.97756258787137,738.725596947899,ok
b3945,gldA,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130726704736,ok
b0131,panD,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032377,398.2978727387232,ok
b0086,murF,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031854,398.29787273872336,ok
b0096,lpxC,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031167,398.29787273872375,ok
b0181,lpxA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303132,398.2978727387235,ok
b2019,hisG,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032063,398.2978727387232,ok
b2020,hisD,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303221,398.2978727387232,ok
b2022,hisB,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032136,398.2978727387233,ok
b1207,prs,1,0.3983895354016796,0.3983895354016794,1.6653345369377348e-16,0,0.690307819353116,738.7846390363007,ok
b2026,hisI,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303214,398.2978727387229,ok
b2024,hisA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032695,398.2978727387237,ok
b3607,cysE,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303133,398.2978727387237,ok
b2421,cysM,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032063,398.2978727387233,ok
b2414,cysK,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032063,398.2978727387233,ok
b4214,cysQ,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031618,398.2978727387235,ok
b2762,cysH,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031713,398.2978727387235,ok
b4024,lysC,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303227,398.2978727387234,ok
b0002,thrA,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303314,398.29787273872273,ok
b3940,metL,2,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303314,398.29787273872273,ok
b3433,asd,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303221,398.29787273872375,ok
b2838,lysA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303261,398.29787273872273,ok
b2942,metK,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303282,398.2978727387228,ok
b4192,ulaG,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704807,ok
b1993,cobU,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b1992,cobS,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704803,ok
b0417,thiL,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813032136,398.2978727387232,ok
b0348,mhpB,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.413072670482,ok
b0349,mhpC,2,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704808,ok
b3124,garK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.41307267048,ok
b0583,entD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704886,ok
b0732,mngB,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b0517,allD,1,0.3983895354016796,0.3983895354016804,-7.771561172376101e-16,0,0.0,738.4130726704796,ok
b0521,ybcF,1,0.3983895354016796,0.3944509317433441,0.0039386036583354,0,0.3437679987377116,738.5276245362396,ok
b3223,nanE,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704819,ok
b2428,murQ,1,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,0.0,738.4130726704853,ok
b2162,rihB,2,0.3983895354016796,0.3983895354016804,-8.326672684688674e-16,0,0.0,738.4130726704882,ok
b0651,rihA,2,0.3983895354016796,0.3983895354016804,-8.326672684688674e-16,0,0.0,738.4130726704882,ok
b0522,purK,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303202,398.2978727387227,ok
b1779,gapA,6,0.3983895354016796,0.1426539947619022,0.2557355406397774,0,3280.4772219008937,692.5878430168082,ok
b2388,glk,1,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.4130726704925,ok
b2029,gnd,1,0.3983895354016796,0.3939247349057719,0.0044648004959076,0,20.1176324582149,742.3103319581489,ok
b0368,tauD,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
b2463,maeB,1,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130726704832,ok
b3960,argH,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303069,398.297872738724,ok
b0032,carA,1,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.4130726704849,ok
b0033,carB,1,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.4130726704849,ok
b0242,proB,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303232,398.297872738723,ok
b0074,leuA,1,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303212,398.2978727387232,ok
b1091,fabH,3,0.3983895354016796,-0.0,0.3983895354016796,1,3825.6242813031135,398.2978727387239,ok
b3908,sodA,1,0.3983895354016796,0.3983895354016797,-1.6653345369377348e-16,0,0.0,738.4130726704661,ok
b1656,sodB,1,0.3983895354016796,0.3983895354016797,-1.6653345369377348e-16,0,0.0,738.4130726704661,ok
b0159,mtn,3,0.3983895354016796,-0.0,0.3983895354016796,1,3825.624281303093,398.297872738724,ok
b1106,thiK,1,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130726704814,ok
