gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str,bnum,keio_call,gene_name_keio,COG_id,PEC,MG_Tn5,Score
b1264,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842249,b1264,b1264,N,trpE,COG0147,,,
b0776,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842249,b0776,b0776,N,bioF,COG0156,,,
b0049,3,11,0.9823718127269576,0.9823718127269616,-4.107825191113079e-15,0,2.921487699494218,b0049,b0049,N,apaH,COG0639,,,
b4129,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4129,b4129,N,lysU,COG1190,,,
b0121,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0121,b0121,N,speE,COG0421,,,
b3059,7,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b3059,b3059,N,ygiH,COG0344,,,
b0968,7,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0968,b0968,N,yccX,COG1254,,,
b0414,2,436,0.9823718127269576,-1.738646477784992e-15,0.9823718127269592,1,6060.355243842186,b0414,b0414,E,ribD,COG0117,N,u,1
b0062,1,11,0.9823718127269576,0.9823718127269844,-2.6867397195928788e-14,0,2.921487699494289,b0062,b0062,u,araA,COG2160,,,
b0153,5,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0153,b0153,N,fhuB,COG0609,,,
b0151,5,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0151,b0151,N,fhuC,COG1120,,,
b0152,5,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0152,b0152,N,fhuD,COG0614,,,
b2715,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2715,b2715,N,ascF,COG1263,,,
b3722,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b3722,b3722,N,bglF,COG1263,,,
b1900,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1900,b1900,N,araG,COG1129,,,
b1901,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1901,b1901,N,araF,COG1879,,,
b2841,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2841,b2841,N,araE,COG0477,,,
b1528,3,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1528,b1528,N,ydeA,COG2814,,,
b4115,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4115,b4115,N,adiC,COG0531,,,
b4117,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4117,b4117,N,adiA,COG1982,,,
b2938,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2938,b2938,N,speA,COG1166,,,
b1605,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1605,b1605,N,ydgI,COG0531,,,
b3960,1,436,0.9823718127269576,7.130251501241799e-16,0.9823718127269568,1,6060.355243842175,b3960,b3960,N,argH,COG0165,,,
b3172,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842249,b3172,b3172,N,argG,COG0137,,,
b1876,1,11,0.9823718127269576,0.9823718127269804,-2.2870594307278225e-14,0,2.9214876994942767,b1876,b1876,E,argS,COG0018,E,u,3
b2310,3,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2310,b2310,N,argT,COG0834,,,
b0863,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0863,b0863,N,artI,COG0834,,,
b0860,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0860,b0860,N,artJ,COG0834,,,
b2307,4,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2307,b2307,N,hisM,COG4160,,,
b2308,4,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2308,b2308,N,hisQ,COG4215,,,
b0862,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0862,b0862,N,artQ,COG4215,,,
b2306,4,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2306,b2306,N,hisP,COG4598,,,
b0864,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0864,b0864,N,artP,COG4161,,,
b0861,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0861,b0861,N,artM,COG4160,,,
b2923,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2923,b2923,N,argO,COG1279,,,
b3433,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.3552438421775,b3433,b3433,E,asd,COG0136,N,u,1
b4192,1,11,0.9823718127269576,0.9823718127269794,-2.1871393585115584e-14,0,2.9214876994942736,b4192,b4192,N,ulaG,COG2220,,,
b4194,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4194,b4194,N,ulaB,COG3414,,,
b4195,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4195,b4195,N,ulaC,COG1762,,,
b1767,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1767,b1767,N,ansA,COG0252,,,
b0828,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0828,b0828,N,iaaA,COG1446,,,
b2957,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b2957,b2957,N,ansB,COG0252,,,
b0674,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0674,b0674,N,asnB,COG0367,,,
b3744,1,318,0.9823718127269576,0.9813906059383148,0.0009812067886427,0,3.1325513593193035,b3744,b3744,N,asnA,COG2502,,,
b0930,1,11,0.9823718127269576,0.982371812726973,-1.554312234475219e-14,0,2.9214876994942536,b0930,b0930,E,asnS,COG0017,E,u,3
b0131,1,436,0.9823718127269576,-1.1123903921161802e-15,0.9823718127269586,1,6060.355243842186,b0131,b0131,N,panD,COG0853,,,
b4245,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842256,b4245,b4245,N,pyrB,COG0540,,,
b4244,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842228,b4244,b4244,N,pyrI,COG1781,,,
b0002,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842228,b0002,b0002,N,thrA,COG0460,,,
b4024,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842238,b4024,b4024,N,lysC,COG0527,,,
b3940,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.35524384225,b3940,b3940,N,metL,COG0460,,,
b2574,4,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.35524384225,b2574,b2574,N,nadB,COG0029,,,
b0928,3,436,0.9823718127269576,-1.1742118062302012e-14,0.9823718127269692,1,6060.355243842277,b0928,b0928,N,aspC,COG1448,,,
b1866,1,11,0.9823718127269576,0.9823718127269898,-3.230749001659205e-14,0,2.921487699494305,b1866,b1866,E,aspS,COG0173,E,u,3
b0654,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0654,b0654,N,gltJ,COG0765,,,
b0655,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0655,b0655,N,gltI,COG0834,,,
b0652,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0652,b0652,N,gltL,COG1126,,,
b0653,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b0653,b0653,N,gltK,COG0765,,,
b3528,6,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b3528,b3528,N,dctA,COG1301,,,
b4123,9,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4123,b4123,N,dcuB,COG2704,,,
b4138,7,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4138,b4138,N,dcuA,COG2704,,,
b4077,2,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b4077,b4077,N,gltP,COG1301,,,
b3503,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b3503,b3503,N,arsC,COG1393,,,
b1064,7,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1064,b1064,N,grxB,COG2999,,,
b1747,1,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1747,b1747,N,astA,COG3138,,,
b1539,4,11,0.9823718127269576,0.9823718127269826,-2.5091040356528535e-14,0,2.921487699494284,b1539,b1539,N,ydfG,COG4221,,,
b2019,1,436,0.9823718127269576,4.049309846382832e-16,0.9823718127269572,1,6060.355243842175,b2019,b2019,N,hisG,COG0040,,,
b3738,1,452,0.9823718127269576,0.402477301490721,0.5798945112362366,0,12539.562378482207,b3738,b3738,N,atpB,COG0356,,,
b3733,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3733,b3733,N,atpG,COG0224,,,
b3732,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3732,b3732,N,atpD,COG0055,,,
b3739,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3739,b3739,N,atpI,COG3312,,,
b3736,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3736,b3736,N,atpF,COG0711,,,
b3737,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3737,b3737,N,atpE,COG0636,,,
b3734,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3734,b3734,N,atpA,COG0056,,,
b3735,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3735,b3735,N,atpH,COG0712,,,
b3731,1,452,0.9823718127269576,0.4024773014907203,0.5798945112362371,0,12539.562378482196,b3731,b3731,N,atpC,COG0355,,,
b0312,2,11,0.9823718127269576,0.9823718127269704,-1.2878587085651816e-14,0,0.5185302815927397,b0312,b0312,N,betB,COG1012,,,
b0827,4,436,0.9823718127269576,-5.143077196154372e-17,0.9823718127269576,1,6060.3552438423685,b0827,b0827,N,moeA,COG0303,,,
b3857,5,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842227,b3857,b3857,N,mobA,COG0746,,,
b3856,5,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842252,b3856,b3856,N,mobB,COG1763,,,
b4214,1,436,0.9823718127269576,-2.0030003764692268e-14,0.9823718127269776,1,6060.355243842422,b4214,b4214,N,cysQ,COG1218,,,
b3551,3,11,0.9823718127269576,0.98237181272698,-2.242650509742816e-14,0,0.5185302815927383,b3551,b3551,N,bisC,COG0243,,,
b0775,1,436,0.9823718127269576,-3.7713030078533227e-17,0.9823718127269576,1,6060.355243842265,b0775,b0775,N,bioB,COG0502,,,
b0367,3,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0367,b0367,N,tauC,COG0600,,,
b0933,5,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0933,b0933,N,ssuB,COG1116,,,
b0365,3,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0365,b0365,N,tauA,COG4521,,,
b0366,3,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0366,b0366,N,tauB,COG4525,,,
b1216,3,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b1216,b1216,N,chaA,COG0387,,,
b4132,1,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b4132,b4132,N,cadB,COG0531,,,
b3942,1,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b3942,b3942,N,katG,COG0376,,,
b3196,1,436,0.9823718127269576,-2.6399127153829833e-16,0.9823718127269576,1,6060.355243842274,b3196,b3196,N,yrbG,COG0530,,,
b1270,2,11,0.9823718127269576,0.9823718127269964,-3.874678355941796e-14,0,0.5185302815927362,b1270,b1270,N,btuR,COG2109,,,
b2874,1,408,0.9823718127269576,0.9772921102938718,0.0050797024330857,0,3.2671100033957154,b2874,b2874,N,yqeA,COG0549,,,
b0521,1,408,0.9823718127269576,0.9772921102938692,0.0050797024330884,0,3.267110003395734,b0521,b0521,N,ybcF,COG0549,,,
b0323,1,408,0.9823718127269576,0.9772921102938692,0.0050797024330884,0,3.267110003395734,b0323,b0323,N,yahI,COG0549,,,
b0033,1,11,0.9823718127269576,0.9823718127269788,-2.131628207280301e-14,0,0.5185302815927386,b0033,b0033,N,carB,COG0458,,,
b0032,1,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0032,b0032,N,carA,COG0505,,,
b0444,1,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0444,b0444,N,ybaX,COG0603,,,
b3469,6,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b3469,b3469,N,zntA,COG2217,,,
b3915,7,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b3915,b3915,N,fieF,COG0053,,,
b0752,5,11,0.9823718127269576,0.982371812726982,-2.4424906541753444e-14,0,0.5185302815927382,b0752,b0752,N,zitB,COG1230,,,
b3040,6,436,0.9823718127269576,9.051127066377136e-16,0.9823718127269566,1,6060.355243842269,b3040,b3040,N,ygiE,COG0428,,,
b3918,7,11,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,0.5185302815927378,b3918,b3918,N,cdh,COG2134,,,
b2794,1,11,0.9823718127269576,0.9823718127269814,-2.3869795029440862e-14,0,0.5185302815927381,b2794,b2794,N,yqcD,COG0780,,,
b1208,1,436,0.9823718127269576,1.4712184713646713e-15,0.982371812726956,1,6060.355243842161,b1208,b1208,E,ispE,COG1947,E,u,3
b1661,4,11,0.9823718127269576,0.982371812726976,-1.8540724511240114e-14,0,0.518530281592739,b1661,b1661,N,cfa,COG2230,,,
b2129,2,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2129,b2129,N,yehX,COG1125,,,
b2128,2,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2128,b2128,N,yehW,COG1174,,,
b2131,2,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2131,b2131,N,yehZ,COG1732,,,
b2130,2,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2130,b2130,N,yehY,COG1174,,,
b1801,3,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b1801,b1801,N,yeaV,COG1292,,,
b0314,1,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0314,b0314,N,betT,COG1292,,,
b0311,1,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0311,b0311,N,betA,COG2303,,,
b2600,2,436,0.9823718127269576,1.5431493469321583e-16,0.9823718127269574,1,6060.355243842485,b2600,b2600,N,tyrA,COG0287,,,
b2599,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842241,b2599,b2599,N,pheA,COG0077,,,
b2329,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842241,b2329,b2329,N,aroC,COG0082,,,
b2542,2,11,0.9823718127269576,0.982371812726988,-3.064215547965432e-14,0,0.5185302815927373,b2542,b2542,N,hcaD,COG0446,,,
b2540,2,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2540,b2540,N,hcaC,COG2146,,,
b2538,2,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2538,b2538,N,hcaE,COG4638,,,
b0617,1,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0617,b0617,N,citD,COG3052,,,
b0614,1,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0614,b0614,N,citX,COG3697,,,
b0615,1,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0615,b0615,N,citF,COG3051,,,
b0612,1,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0612,b0612,N,citT,COG0471,,,
b0789,7,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0789,b0789,N,ybhO,COG1502,,,
b1249,7,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b1249,b1249,N,cls,COG1502,,,
b0155,1,436,0.9823718127269576,6.929756046219638e-16,0.9823718127269568,1,6060.355243842483,b0155,b0155,N,clcA,COG0038,,,
b1592,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842258,b1592,b1592,N,clcB,COG0038,,,
b3035,9,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b3035,b3035,N,tolC,COG1538,,,
b2470,7,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b2470,b2470,N,acrD,COG0841,,,
b0463,7,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0463,b0463,N,acrA,COG0845,,,
b0462,7,11,0.9823718127269576,0.9823718127269924,-3.4861002973229915e-14,0,0.5185302815927366,b0462,b0462,N,acrB,COG0841,,,
b3816,3,436,0.9823718127269576,7.523761706743744e-16,0.9823718127269568,1,6060.355243842479,b3816,b3816,N,corA,COG0598,,,
b0914,32,438,0.9823718127269576,-4.0529470843301206e-29,0.9823718127269576,1,4504.473701062868,b0914,b0914,E,msbA,COG1132,E,u,3
b1102,1,11,0.9823718127269576,0.9823718127269858,-2.831068712794149e-14,0,0.5185302815927375,b1102,b1102,N,fhuE,COG4773,,,
b2765,1,11,0.9823718127269576,0.982371812726989,-3.1530333899354446e-14,0,0.5185302815927373,b2765,b2765,N,ygcM,COG0720,,,
b0783,1,442,0.9823718127269576,7.384655639467122e-16,0.9823718127269568,1,6391.383688676774,b0783,b0783,N,moaC,COG0315,,,
b0781,1,442,0.9823718127269576,0.0,0.9823718127269576,1,6391.383688676682,b0781,b0781,N,moaA,COG2896,,,
b2436,1,281,0.9823718127269576,0.9823300178921056,4.1794834851893725e-05,0,0.5185526392355593,b2436,b2436,N,hemF,COG0408,,,
b3867,1,11,0.9823718127269576,0.9823718127269854,-2.7866597918091432e-14,0,0.5185302815927376,b3867,b3867,N,hemN,COG0635,,,
b0038,2,11,0.9823718127269576,0.9823718127269696,-1.199040866595169e-14,0,0.5185302815927397,b0038,b0038,N,caiB,COG1804,,,
b0036,2,11,0.9823718127269576,0.9823718127269696,-1.199040866595169e-14,0,0.5185302815927397,b0036,b0036,N,caiD,COG1024,,,
b2679,4,11,0.9823718127269576,0.9823718127269696,-1.199040866595169e-14,0,0.5185302815927397,b2679,b2679,N,proX,COG2113,,,
b2677,4,11,0.9823718127269576,0.9823718127269696,-1.199040866595169e-14,0,0.5185302815927397,b2677,b2677,N,proV,COG4175,,,
b2678,4,11,0.9823718127269576,0.9823718127269696,-1.199040866595169e-14,0,0.5185302815927397,b2678,b2678,N,proW,COG4176,,,
b4111,5,11,0.9823718127269576,0.9823718127269696,-1.199040866595169e-14,0,0.5185302815927397,b4111,b4111,N,proP,COG0477,,,
b0040,2,11,0.9823718127269576,0.9823718127269764,-1.887379141862766e-14,0,0.5185302815927388,b0040,b0040,N,caiT,COG1292,,,
b0720,1,436,0.9823718127269576,-3.4222034416657723e-16,0.9823718127269578,1,6060.355243842242,b0720,b0720,N,gltA,COG0372,,,
b0337,1,11,0.9823718127269576,0.982371812726814,1.4355183708403274e-13,0,0.5185302815927602,b0337,b0337,N,codA,COG0402,,,
b0336,1,11,0.9823718127269576,0.9823718127269796,-2.2093438190040612e-14,0,0.5185302815927384,b0336,b0336,N,codB,COG1457,,,
b3846,19,454,0.9823718127269576,0.9720365831108336,0.0103352296161238,0,42.08414881294886,b3846,b3846,N,fadB,COG1024,,,
b2780,1,463,0.9823718127269576,-9.050907788027292e-16,0.9823718127269584,1,4383.17582910883,b2780,b2780,E,pyrG,COG0504,u,u,2
b0123,2,11,0.9823718127269576,0.9823718127269796,-2.2093438190040612e-14,0,0.5185302815927384,b0123,b0123,N,cueO,COG2132,,,
b0484,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0484,b0484,N,copA,COG2217,,,
b3425,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b3425,b3425,N,glpE,COG0607,,,
b1308,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b1308,b1308,N,pspE,COG0607,,,
b0340,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0340,b0340,N,cynS,COG1513,,,
b0341,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0341,b0341,N,cynX,COG2807,,,
b3008,2,436,0.9823718127269576,-3.978846839523757e-16,0.982371812726958,1,6060.355243842296,b3008,b3008,N,metC,COG0626,,,
b2414,1,436,0.9823718127269576,1.0993846592890865e-15,0.9823718127269564,1,6060.355243842412,b2414,b2414,N,cysK,COG0031,,,
b2421,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842246,b2421,b2421,N,cysM,COG0031,,,
b2810,1,11,0.9823718127269576,0.9823718127269838,-2.6312285683616213e-14,0,0.5185302815927377,b2810,b2810,N,csdA,COG0520,,,
b1622,1,436,0.9823718127269576,-3.978846839523757e-16,0.982371812726958,1,6060.355243842296,b1622,b1622,N,malY,COG1168,,,
b0526,1,11,0.9823718127269576,0.9823718127269808,-2.3314683517128287e-14,0,0.5185302815927382,b0526,b0526,E,cysS,COG0215,E,u,3
b0886,2,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0886,b0886,E,cydC,COG4987,N,u,1
b0887,2,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0887,b0887,N,cydD,COG4988,,,
b0978,2,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0978,b0978,N,appC,COG1271,,,
b0979,2,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0979,b0979,N,appB,COG1294,,,
b0734,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0734,b0734,N,cydB,COG1294,,,
b0733,1,11,0.9823718127269576,0.9823718127269832,-2.564615186884112e-14,0,0.518530281592738,b0733,b0733,E,cydA,COG1271,N,N,0
b0432,1,427,0.9823718127269576,0.8620050398511754,0.1203667728757821,0,3039.6753270555405,b0432,b0432,N,cyoA,COG1622,,,
b0430,1,427,0.9823718127269576,0.8620050398511463,0.1203667728758112,0,3039.675327055531,b0430,b0430,N,cyoC,COG1845,,,
b0429,1,427,0.9823718127269576,0.8620050398511463,0.1203667728758112,0,3039.675327055531,b0429,b0429,N,cyoD,COG3125,,,
b0431,1,427,0.9823718127269576,0.8620050398511463,0.1203667728758112,0,3039.675327055531,b0431,b0431,N,cyoB,COG0843,,,
b2143,2,12,0.9823718127269576,0.9823718127269544,3.1086244689504387e-15,0,0.0001065007569556,b2143,b2143,N,cdd,COG0295,,,
b0651,2,12,0.9823718127269576,0.9823718127269772,-1.9761969838327783e-14,0,0.0001065007569556,b0651,b0651,N,rihA,COG1957,,,
b2162,2,12,0.9823718127269576,0.9823718127269772,-1.9761969838327783e-14,0,0.0001065007569556,b2162,b2162,N,rihB,COG1957,,,
b2066,2,12,0.9823718127269576,0.9823718127269772,-1.9761969838327783e-14,0,0.0001065007569556,b2066,b2066,N,udk,COG0572,,,
b0910,3,438,0.9823718127269576,2.972184985719973e-16,0.9823718127269572,1,4504.473701062712,b0910,b0910,N,cmk,COG0283,,,
b2975,3,12,0.9823718127269576,0.9823718127269844,-2.6756374893466276e-14,0,0.0001065007569556,b2975,b2975,N,yghK,COG1620,,,
b3603,3,12,0.9823718127269576,0.9823718127269724,-1.4876988529977098e-14,0,0.0001065007569556,b3603,b3603,N,lldP,COG1620,,,
b1189,1,12,0.9823718127269576,0.9823718127269724,-1.4876988529977098e-14,0,0.0001065007569556,b1189,b1189,N,dadA,COG0665,,,
b4042,7,12,0.9823718127269576,0.9823718127269724,-1.4876988529977098e-14,0,0.0001065007569556,b4042,b4042,N,dgkA,COG0818,,,
b2871,1,12,0.9823718127269576,0.9823718127269724,-1.4876988529977098e-14,0,0.0001065007569556,b2871,b2871,N,ygeX,COG1171,,,
b2838,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.35524384223,b2838,b2838,N,lysA,COG0019,,,
b3809,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842255,b3809,b3809,N,dapF,COG0253,,,
b0175,7,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842292,b0175,b0175,E,cdsA,COG0575,E,u,3
b3041,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842207,b3041,b3041,E,ribB,COG0108,E,u,3
b0778,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842228,b0778,b0778,N,bioD,COG0132,,,
b1734,1,12,0.9823718127269576,0.9823718127269712,-1.376676550535194e-14,0,0.0001065007569556,b1734,b1734,N,chbF,COG1486,,,
b2065,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b2065,b2065,N,dcd,COG0717,,,
b2344,7,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b2344,b2344,N,fadL,COG2067,,,
b3693,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b3693,b3693,N,dgoK,COG3734,,,
b3526,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b3526,b3526,N,kdgK,COG0524,,,
b1704,1,436,0.9823718127269576,-2.972183520636594e-16,0.9823718127269578,1,6060.355243842221,b1704,b1704,N,aroH,COG0722,,,
b2601,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842203,b2601,b2601,N,aroF,COG0722,,,
b0754,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842203,b0754,b0754,N,aroG,COG0722,,,
b3648,2,436,0.9823718127269576,3.7152294007957427e-17,0.9823718127269576,1,6060.355243842217,b3648,b3648,E,gmk,COG0194,E,u,3
b1393,1,12,0.9823718127269576,0.9823718127269776,-2.009503674571533e-14,0,0.0001065007569556,b1393,b1393,N,paaF,COG1024,,,
b1198,1,12,0.9823718127269576,0.9823718127269796,-2.2093438190040612e-14,0,0.0001065007569556,b1198,b1198,N,dhaH,COG1080,,,
