gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b1858,znuC,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867364262e-05,738.4130785798743,highs_pfba
b1857,znuA,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867364262e-05,738.4130785798743,highs_pfba
b1981,shiA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2392,mntH,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558673067995e-05,738.4130785798666,highs_pfba
b0452,tesB,10,439,0.3983895354016796,0.3915030231418106,0.0068865122598689,0,6.927311779422618,738.3021694952998,highs_pfba
b1927,amyA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3571,malS,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3650,spoT,3,0,0.3983895354016796,0.3983895354016794,2.220446049250313e-16,0,0.0,738.4130785798765,highs_pfba
b2344,fadL,7,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798638,highs_pfba
b4213,cpdB,8,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672213427e-05,738.4130785798604,highs_pfba
b1059,solA,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b1727,yniC,4,0,0.3983895354016796,0.3983895354016798,-2.220446049250313e-16,0,0.0,738.4130785798959,highs_pfba
b3580,lyxK,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2051,gmm,1,4,0.3983895354016796,0.3983895354016804,-7.771561172376097e-16,0,1.7199558672751255e-05,738.4130785798634,highs_pfba
b4265,idnT,3,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.71995586721987e-05,738.4130785798606,highs_pfba
b3266,acrF,1,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798886,highs_pfba
b3265,acrE,1,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798886,highs_pfba
b3907,rhaT,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3477,nikB,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672132393e-05,738.4130785798601,highs_pfba
b3476,nikA,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672132393e-05,738.4130785798601,highs_pfba
b3480,nikE,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672132393e-05,738.4130785798601,highs_pfba
b3478,nikC,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672132393e-05,738.4130785798601,highs_pfba
b3479,nikD,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672132393e-05,738.4130785798601,highs_pfba
b4242,mgtA,2,6,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.031198853935858,738.4130785798884,highs_pfba
b4094,phnN,1,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.71995586747403e-05,738.4130785798884,highs_pfba
b0698,kdpA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798595,highs_pfba
b0696,kdpC,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798595,highs_pfba
b0697,kdpB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798595,highs_pfba
b4513,kdpF,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798595,highs_pfba
b3458,livK,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867222816e-05,738.4130785798607,highs_pfba
b2975,glcA,3,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798721,highs_pfba
b3603,lldP,3,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798721,highs_pfba
b4034,malE,6,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4035,malK,6,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4032,malG,6,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4033,malF,6,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3666,uhpT,4,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b0731,mngA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4120,melB,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672301833e-05,738.4130785798609,highs_pfba
b0343,lacY,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867344371e-05,738.413078579872,highs_pfba
b0197,metQ,2,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.7199558671999784e-05,738.4130785798594,highs_pfba
b0199,metN,2,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.7199558671999784e-05,738.4130785798594,highs_pfba
b0198,metI,2,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.7199558671999784e-05,738.4130785798594,highs_pfba
b1297,puuA,1,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.7199558674777138e-05,738.4130785798892,highs_pfba
b2933,cmtA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2934,cmtB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3599,mtlA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b1186,nhaB,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558673539484e-05,738.413078579873,highs_pfba
b0019,nhaA,1,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.71995586747403e-05,738.4130785798884,highs_pfba
b0451,amtB,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027147966,398.29787234042544,highs_pfba
b0751,pnuC,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b1223,narK,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358904,738.4130785798594,highs_pfba
b3367,nirC,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867218396e-05,738.4130785798601,highs_pfba
b1469,narU,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558673480547e-05,738.413078579872,highs_pfba
b3728,pstS,1,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.719955867485081e-05,738.4130785798905,highs_pfba
b3727,pstC,1,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.719955867485081e-05,738.4130785798905,highs_pfba
b3726,pstA,1,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.719955867485081e-05,738.4130785798905,highs_pfba
b3725,pstB,1,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.719955867485081e-05,738.4130785798905,highs_pfba
b3258,panF,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3371,frlB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2677,proV,5,4,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,1.7199558675572796e-05,738.4130785798994,highs_pfba
b2678,proW,5,4,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,1.7199558675572796e-05,738.4130785798994,highs_pfba
b2679,proX,5,4,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,1.7199558675572796e-05,738.4130785798994,highs_pfba
