fe_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,engine
-0.005,b0903,,2,149,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.7146658784463,
-0.005,b0902,,2,149,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.7146658784463,
-0.005,b2579,,2,149,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.7146658784463,
-0.005,b0273,,1,453,0.3113131187348238,4.058853829505999e-17,0.3113131187348238,1,4391.218907415245,
-0.005,b4254,,1,453,0.3113131187348238,0.0,0.3113131187348238,1,4391.218907415439,
-0.005,b3187,,1,453,0.3113131187348238,0.0,0.3113131187348238,1,4391.218907415439,
-0.005,b0907,,2,453,0.3113131187348238,-2.8876990856946257e-30,0.3113131187348238,1,4391.218907415518,
-0.005,b0662,,1,157,0.3113131187348238,0.3113131187348464,-2.253752739989068e-14,0,1689.297895709023,
-0.005,b1281,,1,442,0.3113131187348238,-8.117707659011997e-17,0.3113131187348239,1,3469.420257020458,
-0.005,b2907,,1,157,0.3113131187348238,0.3113131187348371,-1.3211653993039364e-14,0,1689.297895709028,
-0.005,b0350,,1,157,0.3113131187348238,0.311313118734831,-7.105427357601002e-15,0,1689.2978957090293,
-0.005,b3843,,1,442,0.3113131187348238,3.871974405134453e-17,0.3113131187348238,1,3469.420257020423,
-0.005,b2311,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,3469.4202570204566,
-0.005,b3835,,1,154,0.3113131187348238,0.3113131187348167,7.160938508832261e-15,0,1689.3034225711613,
-0.005,b2965,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b0693,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b3642,,1,442,0.3113131187348238,-7.743948810268941e-17,0.3113131187348239,1,3469.4202570204147,
-0.005,b2373,,1,154,0.3113131187348238,0.3113131187348403,-1.6486811915683575e-14,0,1689.3034225711249,
-0.005,b1387,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b1394,,2,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b1014,,2,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b0386,,1,442,0.3113131187348238,3.871974405134471e-17,0.3113131187348238,1,3469.420257020415,
-0.005,b1391,,1,154,0.3113131187348238,0.3113131187348308,-6.994405055138486e-15,0,1689.303422571129,
-0.005,b1390,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b1392,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b1388,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b1389,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b1398,,1,154,0.3113131187348238,0.3113131187348325,-8.604228440844963e-15,0,1689.30342257113,
-0.005,b0133,,1,442,0.3113131187348238,-1.1286805390966985e-13,0.3113131187349367,1,3469.4202570212747,
-0.005,b1278,,30,442,0.3113131187348238,0.0,0.3113131187348238,1,3469.420257020456,
-0.005,b0087,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,3469.420257020384,
-0.005,b2762,,2,442,0.3113131187348238,0.0,0.3113131187348238,1,3469.420257020423,
-0.005,b1489,,2,154,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.303422571137,
-0.005,b0114,,1,154,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.3034225711606,
-0.005,b0115,,1,154,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.3034225711606,
-0.005,b1638,,2,152,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.3046884890537,
-0.005,b2564,,1,442,0.3113131187348238,4.058853829505999e-17,0.3113131187348238,1,3469.4202570204147,
-0.005,b0052,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,3469.42025702038,
-0.005,b0766,,2,152,0.3113131187348238,0.3113131187348325,-8.659739592076221e-15,0,1689.3046884889975,
-0.005,b2320,,1,442,0.3113131187348238,4.058853829505999e-17,0.3113131187348238,1,3469.4202570204147,
-0.005,b3546,,2,152,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1689.3046884890307,
-0.005,b1723,,1,205,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,1771.3459765514472,
-0.005,b3916,,3,248,0.3113131187348238,0.3113131187348202,3.6637359812630166e-15,0,1639.2211839334504,
-0.005,b3952,,1,248,0.3113131187348238,0.3113131187348206,3.275157922644212e-15,0,1639.2211839334495,
-0.005,b3951,,1,248,0.3113131187348238,0.3113131187348206,3.275157922644212e-15,0,1639.2211839334495,
-0.005,b3176,,1,457,0.3113131187348238,4.2590730123776215e-16,0.3113131187348234,1,3573.327996016163,
-0.005,b2913,,1,168,0.3113131187348238,0.3113131187348142,9.658940314238862e-15,0,1727.8540992129938,
-0.005,b4025,,1,164,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,2000.5891679174692,
-0.005,b2926,,1,153,0.3113131187348238,0.3113131187348233,5.551115123125784e-16,0,5894.941307880642,
-0.005,b0767,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3385,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3612,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b0755,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b4395,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b0688,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2690,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b0418,,14,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b1912,,7,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2199,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2200,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2197,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2198,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2201,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b1713,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b1714,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b1473,,3,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b0576,,2,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3493,,1,155,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5977.617816556846,
-0.005,b2987,,1,155,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5977.617816556688,
-0.005,b3725,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880708,
-0.005,b3726,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3727,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3728,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3821,,42,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b2048,,1,153,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5894.941307880855,
-0.005,b3412,,1,459,0.3113131187348238,0.0,0.3113131187348238,1,4189.200349900412,
-0.005,b3974,,1,459,0.3113131187348238,0.0,0.3113131187348238,1,4189.200349900378,
-0.005,b3258,,1,159,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5895.689910172151,
-0.005,b1010,,1,159,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5895.689910172203,
-0.005,b1378,,1,179,0.3113131187348238,0.3113131187348233,5.551115123125784e-16,0,7806.668316140215,
-0.005,b0871,,1,179,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,7806.668316140101,
-0.005,b4226,,1,179,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,7806.668316140101,
-0.005,b2502,,2,179,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,7806.668316140101,
-0.005,b1015,,2,179,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,7806.668316140101,
-0.005,b0369,,1,457,0.3113131187348238,-4.058853829505999e-17,0.3113131187348239,1,8642.35971989348,
-0.005,b3956,,1,178,0.3113131187348238,0.3113131187348434,-1.9595436384634013e-14,0,8281.707987440543,
-0.005,b3639,,2,462,0.3113131187348238,-1.6814745798260057e-12,0.3113131187365053,1,8640.609258964821,
-0.005,b3403,,1,175,0.3113131187348238,0.3113131187348231,7.2164496600635185e-16,0,8060.466376275605,
-0.005,b2920,,1,175,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,8060.466376275321,
-0.005,b2501,,2,181,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,7966.447912520212,
-0.005,b4383,,2,211,0.3113131187348238,0.3113131187348317,-7.882583474838611e-15,0,5778.576911495444,
-0.005,b3380,,1,211,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5778.576911495465,
-0.005,b3850,,2,451,0.3113131187348238,4.9961520635162426e-17,0.3113131187348238,1,7154.30951195134,
-0.005,b2536,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5778.685100780907,
-0.005,b1702,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5778.685100780916,
-0.005,b0383,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5778.685100780916,
-0.005,b4005,,1,451,0.3113131187348238,2.6779375060447063e-14,0.3113131187347971,1,7154.309511951097,
-0.005,b2499,,1,451,0.3113131187348238,-1.5191999091140918e-14,0.3113131187348391,1,7154.309511951396,
-0.005,b2026,,2,451,0.3113131187348238,3.100407977783861e-16,0.3113131187348235,1,7154.309511951265,
-0.005,b2476,,1,451,0.3113131187348238,3.319709020140697e-17,0.3113131187348238,1,7154.309511951302,
-0.005,b2557,,1,451,0.3113131187348238,-3.739911712736966e-15,0.3113131187348276,1,7154.309511951306,
-0.005,b2024,,1,451,0.3113131187348238,-3.100407977783861e-16,0.3113131187348242,1,7154.309511951272,
-0.005,b0194,,1,199,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5778.928120884656,
-0.005,b1207,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5778.443045460183,
-0.005,b0908,,1,451,0.3113131187348238,5.2765099783577985e-15,0.3113131187348186,1,7154.309511951279,
-0.005,b4160,,7,451,0.3113131187348238,-1.793468430100831e-15,0.3113131187348256,1,7154.309511951314,
-0.005,b4388,,1,193,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,6075.557898978385,
-0.005,b2585,,7,450,0.3113131187348238,-4.0588538295059986e-17,0.3113131187348239,1,8218.409244886116,
-0.005,b2297,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605259,
-0.005,b2458,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605225,
-0.005,b3634,,1,450,0.3113131187348238,2.474277294466857e-13,0.3113131187345764,1,8218.40924488355,
-0.005,b0692,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605233,
-0.005,b3073,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b0854,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1123,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b0856,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1442,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b0857,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b0855,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1124,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1443,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1440,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1126,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1125,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1441,,2,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b1296,,1,198,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6077.907499605211,
-0.005,b2407,,5,202,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6075.688281708994,
-0.005,b1636,,1,202,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6075.688281708989,
-0.005,b3826,,1,202,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6075.688281708989,
-0.005,b1854,,1,273,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5538.604891942354,
-0.005,b1676,,1,273,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5538.604891942368,
-0.005,b3831,,1,260,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5538.345075409584,
-0.005,b1007,,1,260,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5538.345075409547,
-0.005,b1012,,1,260,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5538.345075409547,
-0.005,b3029,,2,260,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5538.345075409547,
-0.005,b1692,,2,464,0.3113131187348238,5.23592144006274e-15,0.3113131187348186,1,6269.638986890135,
-0.005,b0750,,1,464,0.3113131187348238,0.0,0.3113131187348238,1,6269.638986890252,
-0.005,b4094,,1,253,0.3113131187348238,0.3113131187345087,3.1513680553985073e-13,0,5520.703342580072,
-0.005,b1662,,1,464,0.3113131187348238,1.0877728263076078e-14,0.311313118734813,1,6269.638986890102,
-0.005,b0415,,1,464,0.3113131187348238,0.0,0.3113131187348238,1,6269.638986890262,
-0.005,b3752,,1,253,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5520.703342579791,
-0.005,b0063,,3,253,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.703342579818,
-0.005,b4198,,1,253,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.703342579818,
-0.005,b3583,,1,253,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.703342579818,
-0.005,b0061,,1,253,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.703342579818,
-0.005,b3629,,1,253,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.703342579818,
-0.005,b2687,,1,464,0.3113131187348238,-3.0909308390760445e-11,0.3113131187657332,1,6269.638987045919,
-0.005,b3748,,1,245,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,5520.699083998917,
-0.005,b3749,,1,245,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.699083998912,
-0.005,b3751,,1,245,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.699083998912,
-0.005,b3750,,1,245,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.699083998912,
-0.005,b3904,,1,245,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.699083998912,
-0.005,b3902,,1,245,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.699083998912,
-0.005,b2234,,4,256,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.959077477206,
-0.005,b2235,,4,256,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.959077477194,
-0.005,b2676,,4,256,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.959077477194,
-0.005,b2675,,4,256,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5520.959077477194,
-0.005,b4238,,4,256,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5518.773835542162,
-0.005,b4237,,4,256,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5518.773835542134,
-0.005,b3386,,1,261,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5468.159343813486,
-0.005,b4301,,1,261,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5468.159343813559,
-0.005,b2914,,1,202,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.659183290561,
-0.005,b0638,,1,202,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6591832903205,
-0.005,b1683,,6,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.64591219922,
-0.005,b1679,,4,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b1680,,4,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b1682,,6,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b1681,,6,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b1684,,2,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b0222,,1,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b1745,,1,190,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3054.6459121996404,
-0.005,b2751,,1,460,0.3113131187348238,-3.047652758744908e-15,0.3113131187348269,1,3507.185537473923,
-0.005,b2752,,1,460,0.3113131187348238,-3.492239180339049e-16,0.3113131187348242,1,3507.185537473914,
-0.005,b2705,,1,201,0.3113131187348238,0.3113131187348246,-7.771561172376097e-16,0,3053.621152901253,
-0.005,b2703,,1,201,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3053.6211529012508,
-0.005,b2704,,1,201,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3053.6211529012508,
-0.005,b2702,,1,201,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3053.6211529012508,
-0.005,b2472,,1,467,0.3113131187348238,4.996152063516242e-17,0.3113131187348238,1,3941.827368247467,
-0.005,b3591,,1,210,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,4714.914843281142,
-0.005,b1764,,1,210,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,4714.914843281124,
-0.005,b2264,,1,210,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,4714.914843281124,
-0.005,b0586,,1,210,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,4714.914843281124,
-0.005,b3607,,1,475,0.3113131187348238,-3.8470370889075066e-15,0.3113131187348277,1,12260.69727492666,
-0.005,b2366,,1,220,0.3113131187348238,0.311313118734826,-2.1094237467877974e-15,0,9524.25354615099,
-0.005,b2797,,1,220,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253546151444,
-0.005,b4471,,1,220,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253546151444,
-0.005,b1814,,1,220,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253546151444,
-0.005,b0893,,2,220,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253546151444,
-0.005,b2796,,1,220,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253546151444,
-0.005,b3116,,2,222,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.204736546482,
-0.005,b3089,,2,224,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253556654034,
-0.005,b2154,,1,224,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253556653726,
-0.005,b0355,,1,224,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253556653726,
-0.005,b1744,,1,224,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253556653726,
-0.005,b1746,,1,224,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253556653726,
-0.005,b2263,,1,224,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,9524.253556653726,
-0.005,b3368,,3,476,0.3113131187348238,-4.9961520635162426e-17,0.3113131187348239,1,12133.43192676563,
-0.005,b3281,,1,472,0.3113131187348238,-1.0294060709520277e-15,0.3113131187348249,1,12196.78535536659,
-0.005,b0388,,1,472,0.3113131187348238,0.0,0.3113131187348238,1,12196.785355366572,
-0.005,b3390,,1,472,0.3113131187348238,0.0,0.3113131187348238,1,12196.78535536651,
-0.005,b3939,,1,472,0.3113131187348238,0.0,0.3113131187348238,1,12196.78535536651,
-0.005,b1981,,1,224,0.3113131187348238,0.3113131187341419,6.819544928760024e-13,0,9524.253556660276,
-0.005,b1206,,1,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063840094,
-0.005,b1584,,2,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063839788,
-0.005,b1599,,1,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063839788,
-0.005,b1600,,1,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063839788,
-0.005,b3908,,1,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063839788,
-0.005,b1656,,1,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063839788,
-0.005,b1646,,1,226,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,9522.828063839788,
-0.005,b1525,,2,260,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,8049.2421744545,
-0.005,b2661,,1,260,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,8049.242174454432,
-0.005,b2260,,1,260,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,8049.242174454432,
-0.005,b2261,,1,260,0.3113131187348238,0.3113131187348235,3.3306690738754696e-16,0,8049.242174454432,
-0.005,b0721,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784677,
-0.005,b0722,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784639,
-0.005,b0724,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784639,
-0.005,b0723,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784639,
-0.005,b0728,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784639,
-0.005,b0729,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784639,
-0.005,b1521,,1,195,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3588.835370784639,
-0.005,b2464,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.6249216979604,
-0.005,b0008,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b3062,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b3061,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b3063,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b0368,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b3790,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b3791,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b2038,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b2040,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b2041,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b3788,,1,197,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,3509.624921697973,
-0.005,b0915,,1,442,0.3113131187348238,-4.646421419070105e-15,0.3113131187348285,1,13404.390957738226,
-0.005,b2095,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527556,
-0.005,b3137,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527533,
-0.005,b2096,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527533,
-0.005,b3132,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527533,
-0.005,b0166,,1,442,0.3113131187348238,4.996152063516242e-17,0.3113131187348238,1,13404.390957737887,
-0.005,b2480,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.90619752749,
-0.005,b0066,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527529,
-0.005,b0067,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527529,
-0.005,b0068,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527529,
-0.005,b3616,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527529,
-0.005,b3772,,1,442,0.3113131187348238,4.996152063516242e-17,0.3113131187348238,1,13404.39095773805,
-0.005,b3117,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,13404.390957737947,
-0.005,b1719,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527597,
-0.005,b3823,,1,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,6419.906197527529,
-0.005,b3992,,1,442,0.3113131187348238,4.996152063516242e-17,0.3113131187348238,1,13404.390957738053,
-0.005,b3990,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,13404.390957737947,
-0.005,b0423,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,13404.390957737947,
-0.005,b4407,,1,442,0.3113131187348238,0.0,0.3113131187348238,1,13404.390957737947,
-0.005,b2935,,2,442,0.3113131187348238,-1.7020636770461923e-16,0.311313118734824,1,13404.39095773795,
-0.005,b2465,,2,442,0.3113131187348238,0.0,0.3113131187348238,1,13404.390957738064,
-0.005,b0997,,2,127,0.3113131187348238,0.3113131187348231,7.2164496600635185e-16,0,5842.29276939866,
-0.005,b0996,,2,127,0.3113131187348238,0.3113131187348235,3.8857805861880484e-16,0,5842.29276939857,
