o2_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-2.5,b2871,,1,30,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,100.27358590378985
-2.5,b2838,,1,427,0.366799589669811,-1.6429612810903738e-16,0.3667995896698112,1,921.1537903536466
-2.5,b3809,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536644
-2.5,b0175,,7,427,0.366799589669811,7.470643152792853e-29,0.366799589669811,1,921.1537903536487
-2.5,b3041,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536548
-2.5,b0778,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536533
-2.5,b1734,,1,30,0.366799589669811,0.36679958966964116,1.6986412276764895e-13,0,100.27358590379012
-2.5,b2065,,1,30,0.366799589669811,0.36679958966964504,1.659783421814609e-13,0,100.27358590378996
-2.5,b2344,,7,30,0.366799589669811,0.36679958966964504,1.659783421814609e-13,0,100.27358590378996
-2.5,b3693,,1,30,0.366799589669811,0.36679958966964504,1.659783421814609e-13,0,100.27358590378996
-2.5,b3909,,2,30,0.366799589669811,0.36679958966964504,1.659783421814609e-13,0,100.27358590378996
-2.5,b3526,,1,30,0.366799589669811,0.36679958966964504,1.659783421814609e-13,0,100.27358590378996
-2.5,b1704,,1,427,0.366799589669811,1.1543742876579334e-16,0.3667995896698109,1,921.1537903536413
-2.5,b2601,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536547
-2.5,b0754,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536547
-2.5,b4477,,1,30,0.366799589669811,0.3667995896696495,1.6153745008296028e-13,0,100.27358590378977
-2.5,b3648,,2,427,0.366799589669811,1.3192849001804956e-16,0.3667995896698109,1,921.153790353641
-2.5,b1393,,1,30,0.366799589669811,0.3667995896696514,1.5959455978986625e-13,0,100.2735859037897
-2.5,b3771,,2,427,0.366799589669811,-1.0999198442397444e-18,0.366799589669811,1,921.1537903536746
-2.5,b1198,,1,30,0.366799589669811,0.3667995896696482,1.628142065612792e-13,0,100.27358590378981
-2.5,b1199,,1,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b1200,,1,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b0596,,1,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b0594,,1,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b2541,,2,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b0348,,2,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b0031,,1,427,0.366799589669811,-1.0999198442397444e-18,0.366799589669811,1,921.1537903536746
-2.5,b2478,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536556
-2.5,b0048,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536723
-2.5,b1606,,2,427,0.366799589669811,6.216460180315552e-16,0.3667995896698104,1,921.1537903536622
-2.5,b2315,,1,427,0.366799589669811,8.415719702223409e-13,0.3667995896689695,1,921.1537903507068
-2.5,b3930,,1,30,0.366799589669811,0.3667995896696508,1.602051824534101e-13,0,100.2735859037897
-2.5,b2262,,1,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b0736,,1,30,0.366799589669811,0.3667995896696524,1.585953590677036e-13,0,100.27358590378957
-2.5,b3058,,2,427,0.366799589669811,9.675859414829982e-17,0.3667995896698109,1,921.1537903536747
-2.5,b0945,,2,30,0.366799589669811,0.3667995896696489,1.6214807274650411e-13,0,100.27358590378968
-2.5,b1062,,1,427,0.366799589669811,-3.444973701118157e-16,0.36679958966981135,1,921.1537903536264
-2.5,b3177,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536516
-2.5,b0578,,2,30,0.366799589669811,0.36679958966965415,1.5687451337953462e-13,0,100.27358590378951
-2.5,b2303,,1,30,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.27358590379039
-2.5,b3389,,1,427,0.366799589669811,-2.151588476610636e-16,0.36679958966981124,1,921.1537903536259
-2.5,b1693,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.153790353654
-2.5,b0421,,2,427,0.366799589669811,0.0,0.366799589669811,1,921.153790353654
-2.5,b0029,,2,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903537093
-2.5,b2232,,2,33,0.366799589669811,0.36679958966964865,1.6237011735142914e-13,0,100.27358770247595
-2.5,b1588,,3,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b0895,,4,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b1587,,3,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b0894,,4,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b1590,,3,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b0896,,4,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b1589,,3,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b1872,,4,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b1873,,4,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b0099,,3,427,0.366799589669811,-8.502307567262546e-29,0.366799589669811,1,921.1537903536263
-2.5,b1865,,2,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536486
-2.5,b3575,,1,33,0.366799589669811,0.3667995896696491,1.6192602814157908e-13,0,100.27358770247596
-2.5,b0103,,1,427,0.366799589669811,1.0018699973545924e-28,0.366799589669811,1,921.1537903536263
-2.5,b3774,,3,427,0.366799589669811,0.0,0.366799589669811,1,921.1537903536358
-2.5,b0425,,1,427,0.366799589669811,8.353108021364519e-16,0.3667995896698102,1,921.153790353633
-2.5,b4381,,1,33,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,100.27358770247588
-2.5,b1185,,2,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b3860,,2,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b2893,,2,33,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.2735877024766
-2.5,b2582,,10,28,0.366799589669811,0.36679958966963594,1.7508217098338719e-13,0,100.23225606337232
-2.5,b4136,,3,28,0.366799589669811,0.3667995896696609,1.5010215292932116e-13,0,100.23225606337071
-2.5,b3781,,10,28,0.366799589669811,0.3667995896696609,1.5010215292932116e-13,0,100.23225606337071
-2.5,b0604,,2,28,0.366799589669811,0.3667995896696609,1.5010215292932116e-13,0,100.23225606337071
-2.5,b4122,,2,398,0.366799589669811,0.3626091560998306,0.004190433569980445,0,112.01146786225475
-2.5,b1098,,1,427,0.366799589669811,-3.4223233780953784e-16,0.36679958966981135,1,921.153790353651
-2.5,b2146,,1,28,0.366799589669811,0.36679958966964205,1.6897594434794883e-13,0,100.23225606337199
-2.5,b2147,,1,28,0.366799589669811,0.366799589669653,1.5804024755539103e-13,0,100.2322560633715
-2.5,b1238,,2,28,0.366799589669811,0.366799589669653,1.5804024755539103e-13,0,100.2322560633715
-2.5,b4384,,7,32,0.366799589669811,0.366799589669653,1.5804024755539103e-13,0,100.23320715621009
-2.5,b4382,,2,32,0.366799589669811,0.3667995896696489,1.6214807274650411e-13,0,100.2332071562102
-2.5,b2251,,3,312,0.366799589669811,0.36669326326817797,0.00010632640163305007,0,100.23334967934397
-2.5,b3640,,1,312,0.366799589669811,0.36669326326816043,0.0001063264016505916,0,100.23334967934485
-2.5,b0173,,1,427,0.366799589669811,-6.799630826170534e-17,0.3667995896698111,1,921.1537903536133
-2.5,b0420,,1,427,0.366799589669811,0.0,0.366799589669811,1,921.153790353651
-2.5,b3564,,2,32,0.366799589669811,0.36679958966965365,1.5737411374061594e-13,0,100.23320715621003
-2.5,b1779,,2,447,0.366799589669811,-9.494962329552576e-33,0.366799589669811,1,5225.76798106569
-2.5,b2927,,1,447,0.366799589669811,0.0,0.366799589669811,1,5225.767981065691
-2.5,b1288,,26,446,0.366799589669811,-6.495713589748895e-16,0.3667995896698117,1,1233.595651619926
-2.5,b3622,,2,30,0.366799589669811,0.36679958966964527,1.6575629757653587e-13,0,568.7004003405426
-2.5,b3793,,3,30,0.366799589669811,0.3667995896696404,1.7064127888488656e-13,0,568.7004003405419
-2.5,b3785,,3,30,0.366799589669811,0.3667995896696404,1.7064127888488656e-13,0,568.7004003405419
-2.5,b3792,,1,30,0.366799589669811,0.3667995896696404,1.7064127888488656e-13,0,568.7004003405419
-2.5,b2341,,16,468,0.366799589669811,0.3544375300576096,0.012362059612201437,0,573.1026393172281
-2.5,b1850,,2,30,0.366799589669811,0.366799589669651,1.6003864899971632e-13,0,568.7004003405423
-2.5,b1851,,1,30,0.366799589669811,0.36679958966964543,1.655897641228421e-13,0,568.7004003405423
-2.5,b1054,,1,30,0.366799589669811,0.36679958966964543,1.655897641228421e-13,0,568.7004003405423
-2.5,b1855,,2,30,0.366799589669811,0.36679958966964543,1.655897641228421e-13,0,568.7004003405423
-2.5,b2378,,1,30,0.366799589669811,0.36679958966964543,1.655897641228421e-13,0,568.7004003405423
-2.5,b2779,,1,457,0.366799589669811,0.11394762402032588,0.25285196564948514,0,2486.7812698941243
-2.5,b0583,,1,25,0.366799589669811,0.36679958966964826,1.6275869541004795e-13,0,100.12106602266013
-2.5,b0585,,2,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b2441,,1,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b2440,,1,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b3946,,1,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b0825,,1,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b0822,,5,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b3666,,4,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b0404,,7,25,0.366799589669811,0.36679958966965537,1.5565326805244695e-13,0,100.12106602265969
-2.5,b0452,,10,466,0.366799589669811,0.35443753005762135,0.012362059612189669,0,103.94541056493365
-2.5,b1805,,10,25,0.366799589669811,0.3667995896696499,1.6114887202434147e-13,0,100.12106602265997
-2.5,b1701,,10,25,0.366799589669811,0.3667995896696443,1.6669998714746725e-13,0,100.1210660226603
-2.5,b3844,,6,392,0.366799589669811,0.36241024563435764,0.00438934403545338,0,105.72624646592242
-2.5,b2764,,4,429,0.366799589669811,9.123221871891821e-16,0.36679958966981013,1,855.0049711843644
-2.5,b2763,,4,429,0.366799589669811,0.0,0.366799589669811,1,855.0049711843634
-2.5,b2925,,2,427,0.366799589669811,0.35983239382147414,0.006967195848336882,0,555.620583147096
-2.5,b1773,,1,35,0.366799589669811,0.3667995896696428,1.6819878823071122e-13,0,456.75937969875395
-2.5,b2097,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b3925,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b2930,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b4232,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b2802,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b2803,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b2738,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b2800,,1,35,0.366799589669811,0.3667995896696497,1.6131540547803525e-13,0,456.75937969875457
-2.5,b0475,,1,430,0.366799589669811,2.748461648222716e-16,0.36679958966981074,1,1294.0265718099165
-2.5,b1476,,2,35,0.366799589669811,0.36679958966965054,1.6048273820956638e-13,0,456.75937969875457
-2.5,b1474,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b1475,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b3892,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b3893,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b3894,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0935,,5,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b3409,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2392,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4290,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4288,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4287,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4289,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4291,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0589,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0588,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0592,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0590,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2155,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0805,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0150,,3,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0584,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b0591,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4367,,3,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b4209,,1,248,0.366799589669811,0.36678768858156,1.1901088250998448e-05,0,456.802666895346
-2.5,b2486,,1,35,0.366799589669811,0.36679958966963905,1.7197354651443675e-13,0,456.75937969875395
-2.5,b4079,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2722,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2483,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2719,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2723,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2721,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2481,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2485,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2484,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2724,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2482,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2489,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2720,,2,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2488,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2490,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b2487,,1,35,0.366799589669811,0.3667995896696476,1.6342482922482304e-13,0,456.7593796987546
-2.5,b3924,,5,322,0.366799589669811,0.3665835434636368,0.0002160462061742141,0,456.7810702096877
-2.5,b0684,,7,430,0.366799589669811,-9.794550154671154e-17,0.36679958966981113,1,1294.026571809941
-2.5,b2895,,7,430,0.366799589669811,0.0,0.366799589669811,1,1294.026571809939
-2.5,b3288,,1,35,0.366799589669811,0.3667995896696147,1.9634294190495893e-13,0,456.7593796987509
-2.5,b0025,,2,430,0.366799589669811,1.4941164248749968e-16,0.36679958966981085,1,1294.026571809961
-2.5,b0937,,2,35,0.366799589669811,0.36679958966964454,1.6647794254254222e-13,0,456.75937969875457
-2.5,b2912,,1,35,0.366799589669811,0.36679958966965726,1.5376588891058418e-13,0,456.7593796987547
-2.5,b2374,,1,35,0.366799589669811,0.36679958966965726,1.5376588891058418e-13,0,456.7593796987547
-2.5,b2492,,2,443,0.366799589669811,0.32113435151726305,0.04566523815254797,0,3052.1081913382286
-2.5,b0904,,2,443,0.366799589669811,0.3211343515172536,0.04566523815255741,0,3052.108191338233
-2.5,b4154,,2,31,0.366799589669811,0.366799589669599,2.1199708655217364e-13,0,361.6847978680275
-2.5,b4152,,2,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b4153,,2,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b4151,,2,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b2168,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b3371,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b4474,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b3374,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b3370,,2,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b4321,,2,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b2169,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b2167,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b1232,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b2801,,1,31,0.366799589669811,0.36679958966964193,1.6908696665041134e-13,0,361.68479786802993
-2.5,b1611,,1,402,0.366799589669811,0.362609156099833,0.004190433569978003,0,362.00195327917737
-2.5,b1612,,1,402,0.366799589669811,0.3626091560998119,0.004190433569999097,0,362.00195327918095
-2.5,b0621,,4,34,0.366799589669811,0.3667995896696279,1.8313128791191957e-13,0,361.72896475706216
-2.5,b3730,,2,436,0.366799589669811,1.9138161159524628e-28,0.366799589669811,1,960.670534565196
-2.5,b1002,,2,34,0.366799589669811,0.3667995896696593,1.5171197631502764e-13,0,361.7289647570647
-2.5,b3789,,1,34,0.366799589669811,0.3667995896696496,1.6142642778049776e-13,0,361.7289647570631
-2.5,b2039,,1,34,0.366799589669811,0.3667995896696496,1.6142642778049776e-13,0,361.7289647570631
-2.5,b0154,,1,434,0.366799589669811,2.132681845095627e-15,0.3667995896698089,1,1317.6342064013504
-2.5,b2533,,2,34,0.366799589669811,0.3667995896696515,1.59539048638635e-13,0,361.72896475706335
-2.5,b4055,,17,34,0.366799589669811,0.3667995896696503,1.607047828144914e-13,0,361.7289647570634
-2.5,b4041,,7,28,0.366799589669811,0.3667995896696503,1.607047828144914e-13,0,361.7250377311833
-2.5,b3451,,7,28,0.366799589669811,0.36679958966965204,1.5898393712632242e-13,0,361.7250377311831
-2.5,b3452,,7,28,0.366799589669811,0.36679958966965204,1.5898393712632242e-13,0,361.7250377311831
-2.5,b3453,,7,28,0.366799589669811,0.36679958966965204,1.5898393712632242e-13,0,361.7250377311831
-2.5,b3450,,7,28,0.366799589669811,0.36679958966965204,1.5898393712632242e-13,0,361.7250377311831
-2.5,b3608,,1,428,0.366799589669811,-3.1681668631083243e-15,0.3667995896698142,1,1196.4892825949257
-2.5,b2242,,3,28,0.366799589669811,0.36679958966965387,1.571520691356909e-13,0,361.72503773118353
-2.5,b2241,,3,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2243,,3,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3426,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b0243,,1,331,0.366799589669811,0.3659032606249873,0.0008963290448237293,0,361.87539403095684
-2.5,b0678,,1,28,0.366799589669811,0.36679958966964366,1.6736612096224235e-13,0,361.725037731183
-2.5,b1852,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3128,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4358,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4478,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4356,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3691,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3127,,3,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2789,,3,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b0757,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2045,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b0756,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4119,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3628,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2093,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2092,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2094,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3093,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b1236,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4230,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2148,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2149,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2150,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4231,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4485,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b4227,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2943,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2500,,1,334,0.366799589669811,0.36543658915163296,0.0013630005181780591,0,361.9268268994556
-2.5,b1415,,2,428,0.366799589669811,-9.6730284223146e-17,0.36679958966981113,1,1196.4892825949328
-2.5,b2052,,2,28,0.366799589669811,0.3667995896696345,1.765254609153999e-13,0,361.72503773118206
-2.5,b2784,,2,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3650,,3,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2051,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b2467,,1,28,0.366799589669811,0.3667995896696466,1.6442402994698568e-13,0,361.7250377311831
-2.5,b3729,,1,436,0.366799589669811,-1.1818003180272157e-28,0.366799589669811,1,960.6705345652028
-2.5,b1298,,1,28,0.366799589669811,0.3667995896696459,1.6514567491299204e-13,0,361.725037731183
-2.5,b1301,,1,28,0.366799589669811,0.366799589669657,1.5404344466674047e-13,0,361.7250377311837
-2.5,b1297,,2,437,0.366799589669811,6.451371502094287e-14,0.3667995896697465,1,1019.1224155698638
-2.5,b3882,,1,28,0.366799589669811,0.3667995896696501,1.6092682741941644e-13,0,361.72503773118353
-2.5,b3432,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b0459,,2,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b0124,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b0837,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b4476,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3415,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3417,,5,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3428,,2,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3126,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b2787,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b2788,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3429,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3631,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3627,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b3626,,1,28,0.366799589669811,0.36679958966963755,1.734723475976807e-13,0,361.72503773118257
-2.5,b1621,,2,432,0.366799589669811,0.3390956931689078,0.027703896500903213,0,888.0119856054567
-2.5,b3431,,1,28,0.366799589669811,0.36679958966964044,1.705857677336553e-13,0,361.72503773118274
-2.5,b3430,,1,28,0.366799589669811,0.3667995896696448,1.6620038678638593e-13,0,361.7250377311828
-2.5,b3870,,1,445,0.366799589669811,1.503101798090509e-14,0.366799589669796,1,835.459536403883
-2.5,b0680,,1,30,0.366799589669811,0.3667995896696433,1.676991878696299e-13,0,361.72220248125393
-2.5,b0809,,1,30,0.366799589669811,0.36679958966964377,1.6725509865977983e-13,0,361.7222024812542
-2.5,b0810,,1,30,0.366799589669811,0.36679958966964377,1.6725509865977983e-13,0,361.7222024812542
