atpm_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
80.0,b2039,,1,32,0.2977439649475631,0.2977439649475542,8.93729534823251e-15,0,218.14322432217733
80.0,b0154,,1,422,0.2977439649475631,-1.7542945410591062e-16,0.2977439649475633,1,1684.2483821131184
80.0,b2533,,2,32,0.2977439649475631,0.2977439649475552,7.993605777301127e-15,0,218.1432243221776
80.0,b4055,,17,32,0.2977439649475631,0.2977439649475542,8.93729534823251e-15,0,218.14322432217733
80.0,b4041,,7,38,0.2977439649475631,0.2977439649475542,8.93729534823251e-15,0,218.1458118916325
80.0,b3451,,7,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b3452,,7,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b3453,,7,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b3450,,7,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b3608,,1,422,0.2977439649475631,-6.43669514244005e-16,0.2977439649475638,1,1684.2483821130422
80.0,b2242,,3,38,0.2977439649475631,0.2977439649475513,1.1823875212257916e-14,0,218.1458118916329
80.0,b2241,,3,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b2243,,3,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b3426,,1,38,0.2977439649475631,0.2977439649475503,1.2878587085651816e-14,0,218.1458118916329
80.0,b0243,,1,335,0.2977439649475631,0.2970921665983184,0.0006517983492447,0,218.1256434736024
80.0,b0678,,1,38,0.2977439649475631,0.2977439649475571,6.050715484207103e-15,0,218.1458118916318
80.0,b1852,,1,398,0.2977439649475631,0.2935971773999554,0.0041467875476077,0,230.0613539935632
80.0,b3128,,1,90,0.2977439649475631,0.2977439649475402,2.2926105458509483e-14,0,218.1499326124484
80.0,b4358,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4478,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4356,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b3691,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b3127,,3,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2789,,3,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b0757,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2045,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b0756,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4119,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b3628,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2093,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2092,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2094,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b3093,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b1236,,1,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4230,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2148,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2149,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2150,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4231,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4485,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b4227,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2943,,2,90,0.2977439649475631,0.2977439649475433,1.9817480989559044e-14,0,218.14993261244825
80.0,b2500,,1,336,0.2977439649475631,0.2966325116700395,0.0011114532775236,0,217.94028249161232
80.0,b1415,,2,422,0.2977439649475631,6.309205061588113e-16,0.2977439649475625,1,1684.2483821131173
80.0,b2052,,2,38,0.2977439649475631,0.2977439649475649,-1.7208456881689926e-15,0,218.14581189163172
80.0,b2784,,2,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3650,,3,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b2051,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b2467,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3729,,1,422,0.2977439649475631,-5.62141803955157e-16,0.2977439649475637,1,1684.2483821131657
80.0,b1298,,1,38,0.2977439649475631,0.2977439649475537,9.43689570931383e-15,0,218.1458118916325
80.0,b1301,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b1297,,2,422,0.2977439649475631,2.642066478589237e-14,0.2977439649475367,1,1684.2483821129017
80.0,b3882,,1,38,0.2977439649475631,0.2977439649475453,1.7819079545233762e-14,0,218.1458118916336
80.0,b3432,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b0459,,2,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b0124,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b0837,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b4476,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3415,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3417,,5,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3428,,2,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3126,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b2787,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b2788,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3429,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3631,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3627,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b3626,,1,38,0.2977439649475631,0.2977439649475573,5.8841820305133305e-15,0,218.1458118916323
80.0,b1621,,2,435,0.2977439649475631,0.2729319678685933,0.0248119970789698,0,738.0222899630428
80.0,b3431,,1,38,0.2977439649475631,0.2977439649475568,6.383782391594651e-15,0,202.0357422900792
80.0,b3430,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b3870,,1,422,0.2977439649475631,4.670290901273712e-14,0.2977439649475165,1,1684.2483821127516
80.0,b0680,,1,38,0.2977439649475631,0.2977439649475573,5.828670879282072e-15,0,202.0357422900792
80.0,b0809,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b0810,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b0811,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b2091,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b0242,,1,335,0.2977439649475631,0.2970921665983329,0.0006517983492302,0,202.05787875215927
80.0,b1492,,1,38,0.2977439649475631,0.2977439649475436,1.9539925233402755e-14,0,202.0357422900794
80.0,b2688,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b1493,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b3517,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b1761,,1,431,0.2977439649475631,0.2744845574867954,0.0232594074607677,0,222.31858864300915
80.0,b1524,,1,38,0.2977439649475631,0.2977439649475405,2.26485497023532e-14,0,202.0357422900796
80.0,b0485,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b2312,,1,422,0.2977439649475631,9.376630180014284e-14,0.2977439649474694,1,1684.2483821122814
80.0,b3967,,1,422,0.2977439649475631,-1.787002755541843e-16,0.2977439649475633,1,1684.248382113159
80.0,b3213,,1,38,0.2977439649475631,0.2977439649475553,7.882583474838611e-15,0,202.035742290079
80.0,b3212,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b1210,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821130954
80.0,b2400,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821130954
80.0,b3653,,1,38,0.2977439649475631,0.2977439649475525,1.0658141036401504e-14,0,202.0357422900793
80.0,b0507,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b3927,,3,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b3617,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b2240,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b0514,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b3124,,1,38,0.2977439649475631,0.297743964947564,-8.881784197001252e-16,0,202.03574229007887
80.0,b2904,,1,309,0.2977439649475631,0.297622994888315,0.0001209700592481,0,202.02695987522625
80.0,b2903,,1,309,0.2977439649475631,0.2976229948882226,0.0001209700593405,0,202.0269598752282
80.0,b2905,,1,309,0.2977439649475631,0.2976229948882226,0.0001209700593405,0,202.0269598752282
80.0,b1033,,4,38,0.2977439649475631,0.2977439649474737,8.942846463355637e-14,0,202.03574229008137
80.0,b4468,,3,105,0.2977439649475631,0.2977427293728472,1.2355747159853436e-06,0,202.0359281714809
80.0,b4467,,3,105,0.2977439649475631,0.2977427293728348,1.2355747283643304e-06,0,202.0359281714813
80.0,b2979,,3,105,0.2977439649475631,0.2977427293728348,1.2355747283643304e-06,0,202.0359281714813
80.0,b3926,,1,38,0.2977439649475631,0.2977439649475518,1.1379786002407856e-14,0,202.03574229007924
80.0,b0212,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b3559,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b3560,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b2053,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b3052,,2,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b0200,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b0104,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b2507,,1,422,0.2977439649475631,1.1545089833871322e-15,0.297743964947562,1,1684.2483821133992
80.0,b2029,,1,398,0.2977439649475631,0.2935971773999533,0.0041467875476098,0,212.8336628504827
80.0,b3437,,1,90,0.2977439649475631,0.2977439649475516,1.1546319456101628e-14,0,202.0361384098094
80.0,b4268,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b3449,,5,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b2239,,5,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b1654,,6,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b3610,,6,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b0849,,6,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b0477,,2,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b2988,,2,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b3500,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b1710,,2,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b3447,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b0832,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b0829,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b0831,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b0830,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b2947,,1,90,0.2977439649475631,0.2977439649475629,2.7755575615628914e-16,0,202.03613840980893
80.0,b2153,,1,422,0.2977439649475631,-2.8792537690834818e-15,0.297743964947566,1,1684.2483821132078
80.0,b1277,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.248382113121
80.0,b3779,,1,38,0.2977439649475631,0.2977439649475475,1.5598633495983453e-14,0,202.03574229007936
80.0,b2883,,1,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b0125,,2,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b0238,,3,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b3092,,2,38,0.2977439649475631,0.2977439649475737,-1.0547118733938987e-14,0,202.03574229007867
80.0,b1319,,1,451,0.2977439649475631,0.0535564508596265,0.2441875140879366,0,16634.294264426444
80.0,b3875,,1,451,0.2977439649475631,0.0535564508596244,0.2441875140879387,0,16634.29426442646
80.0,b0957,,1,451,0.2977439649475631,0.0535564508596244,0.2441875140879387,0,16634.29426442646
80.0,b0875,,1,454,0.2977439649475631,0.0535586158585323,0.2441853490890308,0,16634.077103269636
80.0,b1395,,1,87,0.2977439649475631,0.2977439649475502,1.2989609388114332e-14,0,202.03613837277763
80.0,b4040,,1,422,0.2977439649475631,4.4376144657023234e-16,0.2977439649475627,1,1684.2483821127228
80.0,b0353,,2,34,0.2977439649475631,0.2977439649475569,6.272760089132135e-15,0,202.0357422724448
80.0,b0339,,1,422,0.2977439649475631,1.918840101430109e-13,0.2977439649473712,1,1684.248382111443
80.0,b0126,,1,422,0.2977439649475631,-7.494528177120648e-14,0.2977439649476381,1,1684.248382113757
80.0,b0261,,2,34,0.2977439649475631,0.2977439649475467,1.6486811915683575e-14,0,202.0357422724451
80.0,b0428,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3630,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3625,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3621,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3620,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3632,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3623,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b2104,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b2388,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b0394,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b2020,,1,422,0.2977439649475631,-6.460045732329433e-16,0.2977439649475638,1,1684.2483821133576
80.0,b2022,,2,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821130777
80.0,b2514,,1,34,0.2977439649475631,0.2977439649475559,7.216449660063518e-15,0,202.035742272445
80.0,b2309,,1,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b0112,,4,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b0349,,2,34,0.2977439649475631,0.2977439649475725,-9.381384558082571e-15,0,202.03574227244448
80.0,b3805,,1,422,0.2977439649475631,-6.460716248330304e-16,0.2977439649475638,1,1684.2483821133596
80.0,b2418,,4,34,0.2977439649475631,0.2977439649475462,1.6986412276764895e-14,0,202.0357422724452
80.0,b2103,,2,422,0.2977439649475631,4.0061496680301877e-16,0.2977439649475628,1,1684.2483821130916
80.0,b0813,,2,34,0.2977439649475631,0.2977439649475537,9.43689570931383e-15,0,202.035742272445
80.0,b3824,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0352,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0142,,1,422,0.2977439649475631,-1.947423972236428e-15,0.2977439649475651,1,1684.2483821130918
80.0,b0508,,1,34,0.2977439649475631,0.2977439649475531,1.0047518372857668e-14,0,202.03574227244496
80.0,b0003,,1,422,0.2977439649475631,5.576687248787996e-16,0.2977439649475626,1,1684.2483821130777
80.0,b4013,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131468
80.0,b2021,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821130809
80.0,b2867,,2,34,0.2977439649475631,0.2977439649475591,3.9968028886505635e-15,0,202.0357422724449
80.0,b2866,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2868,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2994,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0973,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0974,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2997,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2995,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2996,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0972,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2530,,6,422,0.2977439649475631,-2.747375068744693e-16,0.2977439649475634,1,1684.248382113067
80.0,b2529,,6,110,0.2977439649475631,0.2977423455895382,1.6193580249512785e-06,0,202.0357143577402
80.0,b3807,,4,422,0.2977439649475631,-3.164142538468577e-16,0.2977439649475635,1,1684.248382113082
80.0,b2528,,2,110,0.2977439649475631,0.297742345589537,1.6193580261725238e-06,0,202.03571435774012
80.0,b1136,,1,422,0.2977439649475631,2.0347786418992668e-15,0.2977439649475611,1,1684.2483821130854
80.0,b2265,,1,34,0.2977439649475631,0.2977439649475626,5.551115123125785e-16,0,202.0357422724448
80.0,b0593,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0595,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b4015,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b4267,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2023,,1,422,0.2977439649475631,5.576687248787996e-16,0.2977439649475626,1,1684.2483821130777
80.0,b2025,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131182
80.0,b1262,,2,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131182
80.0,b3770,,4,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.248382113076
80.0,b0026,,1,34,0.2977439649475631,0.2977439649475563,6.827871601444713e-15,0,202.03574227244485
80.0,b0401,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2508,,1,336,0.2977439649475631,0.2970255100582056,0.0007184548893575,0,202.21365851159
80.0,b3265,,1,34,0.2977439649475631,0.2977439649475504,1.2712053631958042e-14,0,202.03574227244505
80.0,b3266,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b3161,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b3679,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2889,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0073,,1,422,0.2977439649475631,4.791418458409094e-16,0.2977439649475626,1,1684.2483821130716
80.0,b0071,,2,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131132
80.0,b0072,,2,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821130345
80.0,b0074,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821130345
80.0,b0918,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131127
80.0,b3198,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131216
80.0,b1215,,1,422,0.2977439649475631,0.0,0.2977439649475631,1,1684.2483821131216
80.0,b4196,,1,34,0.2977439649475631,0.2977439649475558,7.382983113757291e-15,0,202.035742272445
80.0,b3581,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0697,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b4513,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0698,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0696,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b3747,,1,325,0.2977439649475631,0.2973119889290506,0.0004319760185125,0,202.0365002576988
80.0,b1363,,1,325,0.2977439649475631,0.2973119889290379,0.0004319760185252,0,202.03650025769903
80.0,b1250,,1,325,0.2977439649475631,0.2973119889290379,0.0004319760185252,0,202.03650025769903
80.0,b3849,,1,325,0.2977439649475631,0.2973119889290379,0.0004319760185252,0,202.03650025769903
80.0,b1291,,1,325,0.2977439649475631,0.2973119889290379,0.0004319760185252,0,202.03650025769903
80.0,b3290,,1,325,0.2977439649475631,0.2973119889290379,0.0004319760185252,0,202.03650025769903
80.0,b0047,,1,34,0.2977439649475631,0.2977439649475413,2.1815882433884326e-14,0,202.03574227244536
80.0,b0842,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b3350,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b3605,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0306,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0307,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0308,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2257,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0344,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2132,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b1326,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b4130,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b3496,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0709,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b1634,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2799,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2170,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0070,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0343,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b1380,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b2133,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b4054,,3,422,0.2977439649475631,4.0061496680301877e-16,0.2977439649475628,1,1684.2483821130695
80.0,b0642,,1,34,0.2977439649475631,0.2977439649475579,5.2735593669694936e-15,0,202.03574227244488
80.0,b3458,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b1651,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0622,,2,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b4386,,3,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0630,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0628,,1,34,0.2977439649475631,0.2977439649475536,9.547918011776346e-15,0,202.035742272445
80.0,b0182,,1,422,0.2977439649475631,-3.925278254313049e-16,0.2977439649475635,1,1684.2483821130645
80.0,b0494,,21,34,0.2977439649475631,0.2977439649475593,3.83026943495679e-15,0,202.0357422724449
80.0,b3825,,35,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b0186,,1,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b4131,,1,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b2890,,1,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b2156,,1,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b3903,,2,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b3907,,2,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b3600,,1,34,0.2977439649475631,0.2977439649475482,1.4932499681208355e-14,0,202.0357422724451
80.0,b0777,,1,422,0.2977439649475631,5.329639321440706e-16,0.2977439649475626,1,1684.248382113038
