gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b3224,,1,0,0.46292764329859126,0.4629276432979013,6.899480986533035e-13,0,0.0
b4311,,1,0,0.46292764329859126,0.4629276432983381,2.5318636076576695e-13,0,0.0
b3225,,1,0,0.46292764329859126,0.4629276432979013,6.899480986533035e-13,0,0.0
b0221,,8,129,0.46292764329859126,0.4629276432983295,2.6173507805538065e-13,0,10.634737771158974
b1091,,3,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189834
b3957,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189834
b3200,,9,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189833
b4261,,9,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189831
b3201,,9,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189835
b4262,,9,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898365
b3199,,9,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b1519,,1,0,0.46292764329859126,0.46292764329833147,2.5979218776228663e-13,0,0.0
b1276,,2,423,0.46292764329859126,0.0,0.46292764329859126,1,3390.3099018744115
b0118,,3,423,0.46292764329859126,0.0,0.46292764329859126,1,3390.3099018744115
