gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,solve_src
b2890,,1,0,0.09924798831587155,0.09924798831585488,1.6667223157185163e-14,0,0.0,pfba
b2156,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3903,,2,0,0.09924798831587155,0.09924798831584769,2.385591724163305e-14,0,0.0,pfba
b3907,,2,0,0.09924798831587155,0.09924798831585122,2.033095913844818e-14,0,0.0,pfba
b3600,,1,4,0.09924798831587155,0.09924798831584272,2.8824165276830627e-14,0,1.959355034100427e-09,pfba
b0777,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848839,pfba
b1800,,1,4,0.09924798831587155,0.09924798831584916,2.238487173400472e-14,0,1.9593550456909315e-09,pfba
b4014,,1,57,0.09924798831587155,0.09924757645763532,4.118582362239165e-07,0,9.634682983028455e-08,pfba
b2976,,1,57,0.09924798831587155,0.09924757645763532,4.118582362239165e-07,0,9.634682983028455e-08,pfba
b2049,,1,0,0.09924798831587155,0.0992479883157604,1.1114720255278598e-13,0,0.0,pfba
b1613,,1,0,0.09924798831587155,0.09924798831585928,1.226796442210798e-14,0,0.0,pfba
b4323,,1,0,0.09924798831587155,0.09924798831585295,1.8596235662471372e-14,0,0.0,pfba
b0731,,1,0,0.09924798831587155,0.09924798831585356,1.7985612998927536e-14,0,0.0,pfba
b0732,,1,4,0.09924798831587155,0.09924798831586151,1.0033640585049852e-14,0,1.9593550435409356e-09,pfba
b0334,,1,0,0.09924798831587155,0.0992479883158391,3.24462678946702e-14,0,0.0,pfba
b0331,,1,4,0.09924798831587155,0.09924798831586774,3.802513859341161e-15,0,1.9593550565926264e-09,pfba
b0333,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1092,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848821,pfba
b2521,,1,4,0.09924798831587155,0.09924798831585989,1.1657341758564144e-14,0,1.9593550429818285e-09,pfba
b0149,,5,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489153,pfba
b0635,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489403,pfba
b3396,,5,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488335,pfba
b0084,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488835,pfba
b0839,,5,4,0.09924798831587155,0.09924798831585903,1.251776460264864e-14,0,1.9593550618950924e-09,pfba
b2010,,5,0,0.09924798831587155,0.09924798831586523,6.314393452555578e-15,0,0.0,pfba
b3182,,9,4,0.09924798831587155,0.0992479883158716,-5.551115123125783e-17,0,1.959355070739358e-09,pfba
b0632,,5,0,0.09924798831587155,0.09924798831586523,6.314393452555578e-15,0,0.0,pfba
b2134,,4,0,0.09924798831587155,0.09924798831586164,9.908740494779522e-15,0,0.0,pfba
b2328,,4,0,0.09924798831587155,0.09924798831586164,9.908740494779522e-15,0,0.0,pfba
b3236,,1,410,0.09924798831587155,0.09474195581978,0.00450603249609155,0,1.414545893516367,pfba
b2210,,2,4,0.09924798831587155,0.09924798831584901,2.2537527399890678e-14,0,1.9593550510100845e-09,pfba
b1479,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2463,,1,0,0.09924798831587155,0.09924798831584729,2.425837308805967e-14,0,0.0,pfba
b2515,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488903,pfba
b2746,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388487834,pfba
b4120,,1,4,0.09924798831587155,0.09924798831585073,2.0816681711721685e-14,0,1.959355028420301e-09,pfba
b2747,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489517,pfba
b2942,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848674,pfba
b0199,,2,0,0.09924798831587155,0.099247988315842,2.954581024283698e-14,0,0.0,pfba
b0197,,2,0,0.09924798831587155,0.09924798831586602,5.523359547510154e-15,0,0.0,pfba
b0198,,2,0,0.09924798831587155,0.09924798831586602,5.523359547510154e-15,0,0.0,pfba
b4019,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388494684,pfba
b3829,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848876,pfba
b4219,,1,4,0.09924798831587155,0.09924798831590416,-3.2612801348363973e-14,0,1.959355109866796e-09,pfba
b1778,,1,0,0.09924798831587155,0.09924798831586139,1.0158540675320182e-14,0,0.0,pfba
b2114,,1,0,0.09924798831587155,0.09924798831575941,1.1213252548714081e-13,0,0.0,pfba
b4242,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0963,,1,4,0.09924798831587155,0.09924798831584201,2.9531932455029164e-14,0,1.9593550404417115e-09,pfba
b0403,,5,0,0.09924798831587155,0.099247988315865,6.5503158452884236e-15,0,0.0,pfba
b4392,,4,4,0.09924798831587155,0.0992479883158447,2.683964162031316e-14,0,1.9593550504816683e-09,pfba
b2963,,4,4,0.09924798831587155,0.0992479883158447,2.683964162031316e-14,0,1.9593550504816683e-09,pfba
b2558,,4,4,0.09924798831587155,0.0992479883158447,2.683964162031316e-14,0,1.9593550504816683e-09,pfba
b2813,,4,4,0.09924798831587155,0.0992479883158447,2.683964162031316e-14,0,1.9593550504816683e-09,pfba
b2701,,4,4,0.09924798831587155,0.0992479883158447,2.683964162031316e-14,0,1.9593550504816683e-09,pfba
b1193,,4,4,0.09924798831587155,0.0992479883158447,2.683964162031316e-14,0,1.9593550504816683e-09,pfba
b2919,,1,0,0.09924798831587155,0.09924798831583621,3.533284775869561e-14,0,0.0,pfba
b0260,,1,4,0.09924798831587155,0.09924798831584855,2.2995494397548555e-14,0,1.9593550410970772e-09,pfba
b2917,,1,0,0.09924798831587155,0.0992479883158515,2.0039525594484076e-14,0,0.0,pfba
b3599,,1,4,0.09924798831587155,0.09924798831585344,1.8110513089197866e-14,0,1.9593550418099195e-09,pfba
b4322,,1,0,0.09924798831587155,0.09924798831585038,2.1163626406917047e-14,0,0.0,pfba
b0784,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488056,pfba
b3633,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848359,pfba
b3624,,1,4,0.09924798831587155,0.09924798831586609,5.4539706084710815e-15,0,1.959355069429303e-09,pfba
b3917,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848879,pfba
b0763,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849056,pfba
b2423,,5,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489335,pfba
b0765,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849007,pfba
b2425,,5,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848935,pfba
b2422,,5,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849004,pfba
b0764,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488227,pfba
b2424,,5,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884893,pfba
b2877,,1,4,0.09924798831587155,0.09924798831581422,5.732914143408152e-14,0,1.9593550386320794e-09,pfba
b0134,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388487437,pfba
b0009,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638852901,pfba
b2519,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848847,pfba
b1069,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848856,pfba
b0785,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848782,pfba
b0826,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388491626,pfba
b1008,,1,8,0.09924798831587155,0.09924798831585618,1.5362711103250604e-14,0,1.0694028240711279e-06,pfba
b0529,,2,365,0.09924798831587155,0.09647182552334241,0.0027761627925291382,0,0.26031722947697905,pfba
b3941,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388487596,pfba
b1059,,2,4,0.09924798831587155,0.09924798831585842,1.3128387266192476e-14,0,1.9593550450869833e-09,pfba
b3996,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2411,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1109,,3,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2284,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2288,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2280,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2282,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2277,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2287,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2276,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2278,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2286,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2283,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2279,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2285,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2281,,3,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2615,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848939,pfba
b3028,,3,4,0.09924798831587155,0.09924798831586347,8.076872504148014e-15,0,1.959355071684381e-09,pfba
b1740,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848945,pfba
b1602,,2,4,0.09924798831587155,0.09924798831586074,1.0810796702287462e-14,0,1.9593550465290205e-09,pfba
b1603,,2,0,0.09924798831587155,0.09924798831584442,2.7131075164277263e-14,0,0.0,pfba
b3962,,1,0,0.09924798831587155,0.09924798831584442,2.7131075164277263e-14,0,0.0,pfba
b0931,,1,0,0.09924798831587155,0.09924798831585384,1.7708057242771247e-14,0,0.0,pfba
b1186,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0019,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2518,,8,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848961,pfba
b0451,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488596,pfba
b2711,,1,0,0.09924798831587155,0.09924798831584819,2.335631688055173e-14,0,0.0,pfba
b2710,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3477,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3476,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3479,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3480,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3478,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4390,,1,4,0.09924798831587155,0.09924798831605684,-1.8529622280993863e-13,0,1.9593552994184712e-09,pfba
b0639,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489005,pfba
b0751,,1,4,0.09924798831587155,0.09924798831586198,9.56179579958416e-15,0,1.959355079390738e-09,pfba
b1768,,1,0,0.09924798831587155,0.09924798831585592,1.5626389071599078e-14,0,0.0,pfba
b1991,,1,0,0.09924798831587155,0.09924798831585326,1.8290924330699454e-14,0,0.0,pfba
b0109,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848955,pfba
b3367,,1,4,0.09924798831587155,0.09924798831581584,5.570544026056723e-14,0,1.9593550090080496e-09,pfba
b1223,,2,0,0.09924798831587155,0.09924798831585213,1.9415025143132425e-14,0,0.0,pfba
b2206,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2204,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2203,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2205,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2202,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1468,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1226,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1227,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1225,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1465,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1224,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1466,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1467,,2,0,0.09924798831587155,0.09924798831586638,5.162537064506978e-15,0,0.0,pfba
b1469,,1,0,0.09924798831587155,0.09924798831593394,-6.23945339839338e-14,0,0.0,pfba
b2552,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4374,,3,4,0.09924798831587155,0.09924798831585242,1.912359159916832e-14,0,1.9593550468304534e-09,pfba
b2291,,6,0,0.09924798831587155,0.09924798831582982,4.173050793809807e-14,0,0.0,pfba
b2744,,14,0,0.09924798831587155,0.09924798831585585,1.569577801063815e-14,0,0.0,pfba
b0480,,17,0,0.09924798831587155,0.09924798831585496,1.6583956430338276e-14,0,0.0,pfba
b4161,,4,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0650,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4394,,3,0,0.09924798831587155,0.09924798831585077,2.0775048348298242e-14,0,0.0,pfba
b0980,,2,0,0.09924798831587155,0.09924798831585326,1.8290924330699454e-14,0,0.0,pfba
b2781,,8,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2954,,3,0,0.09924798831587155,0.09924798831584125,3.029521078445896e-14,0,0.0,pfba
b1759,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0160,,2,4,0.09924798831587155,0.09924798831585112,2.042810365310288e-14,0,1.9593550639343477e-09,pfba
b3365,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3366,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4073,,2,0,0.09924798831587155,0.09924798831587174,-1.942890293094024e-16,0,0.0,pfba
b4071,,2,0,0.09924798831587155,0.09924798831587174,-1.942890293094024e-16,0,0.0,pfba
b4070,,2,0,0.09924798831587155,0.09924798831587174,-1.942890293094024e-16,0,0.0,pfba
b4072,,2,0,0.09924798831587155,0.09924798831587174,-1.942890293094024e-16,0,0.0,pfba
b2035,,3,0,0.09924798831587155,0.09924798831587511,-3.566591466608315e-15,0,0.0,pfba
b2027,,3,0,0.09924798831587155,0.09924798831587511,-3.566591466608315e-15,0,0.0,pfba
b2033,,1,0,0.09924798831587155,0.0992479883158574,1.4141465776162931e-14,0,0.0,pfba
b2037,,1,0,0.09924798831587155,0.09924798831583913,3.241851231905457e-14,0,0.0,pfba
b2034,,1,0,0.09924798831587155,0.09924798831585707,1.4474532683550478e-14,0,0.0,pfba
b2032,,1,0,0.09924798831587155,0.09924798831584693,2.4619195571062846e-14,0,0.0,pfba
b3114,,2,0,0.09924798831587155,0.09924798831585115,2.040034807748725e-14,0,0.0,pfba
b0903,,2,0,0.09924798831587155,0.09924798831585115,2.040034807748725e-14,0,0.0,pfba
b0902,,2,0,0.09924798831587155,0.09924798831585115,2.040034807748725e-14,0,0.0,pfba
b2579,,2,0,0.09924798831587155,0.09924798831585115,2.040034807748725e-14,0,0.0,pfba
b0273,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848968,pfba
b4254,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489324,pfba
b3187,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848905,pfba
b0907,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488784,pfba
b0662,,1,4,0.09924798831587155,0.09924798831584555,2.5993096564036478e-14,0,1.959355033645331e-09,pfba
b1281,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848791,pfba
b2907,,1,4,0.09924798831587155,0.09924798831585473,1.6819878823071122e-14,0,1.9593549682534427e-09,pfba
b0350,,1,0,0.09924798831587155,0.09924798831585045,2.1094237467877974e-14,0,0.0,pfba
b3843,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884888,pfba
b2311,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848632,pfba
b3835,,1,13,0.09924798831587155,0.09924793340122119,5.491465035478704e-08,0,3.5175756266821446e-09,pfba
b2965,,1,4,0.09924798831587155,0.09924798831584675,2.4799606812564434e-14,0,1.959355049855243e-09,pfba
b0693,,1,4,0.09924798831587155,0.09924798831584675,2.4799606812564434e-14,0,1.959355049855243e-09,pfba
b3642,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489176,pfba
b2373,,1,4,0.09924798831587155,0.09924798831585524,1.6306400674181987e-14,0,1.9593550691336668e-09,pfba
b1387,,1,0,0.09924798831587155,0.09924798831584562,2.5923707624997405e-14,0,0.0,pfba
b1394,,2,0,0.09924798831587155,0.09924798831585156,1.9984014443252818e-14,0,0.0,pfba
b1014,,2,0,0.09924798831587155,0.09924798831586572,5.828670879282072e-15,0,0.0,pfba
b0386,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489113,pfba
b1391,,1,4,0.09924798831587155,0.09924798831583652,3.502753642692369e-14,0,1.9593550332886556e-09,pfba
b1390,,1,0,0.09924798831587155,0.09924798831587182,-2.7755575615628914e-16,0,0.0,pfba
b1392,,1,0,0.09924798831587155,0.09924798831587182,-2.7755575615628914e-16,0,0.0,pfba
b1388,,1,0,0.09924798831587155,0.09924798831587182,-2.7755575615628914e-16,0,0.0,pfba
b1389,,1,0,0.09924798831587155,0.09924798831587182,-2.7755575615628914e-16,0,0.0,pfba
b1398,,1,0,0.09924798831587155,0.09924798831583279,3.876066134722578e-14,0,0.0,pfba
b0133,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848813,pfba
b1278,,30,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849031,pfba
b0087,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848945,pfba
b2762,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388484873,pfba
b1489,,2,0,0.09924798831587155,0.09924798831586092,1.0630385460785874e-14,0,0.0,pfba
b0114,,1,425,0.09924798831587155,0.013216047539994858,0.08603194077587668,0,3550.2510060429718,pfba
b0115,,1,425,0.09924798831587155,0.013216047539994858,0.08603194077587668,0,3550.2510060429718,pfba
b1638,,2,4,0.09924798831587155,0.09924798831585366,1.7888468484272835e-14,0,1.9593550438538675e-09,pfba
b2564,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884884,pfba
b0052,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848955,pfba
b0766,,2,4,0.09924798831587155,0.09924798831585831,1.3239409568654992e-14,0,1.9593550598824908e-09,pfba
b2320,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388483355,pfba
b3546,,2,4,0.09924798831587155,0.099247988315852,1.9539925233402755e-14,0,1.959355084618523e-09,pfba
b1723,,1,5,0.09924798831587155,0.09924798831587309,-1.5404344466674047e-15,0,1.833643202649207,pfba
b3916,,3,345,0.09924798831587155,0.09754341672414545,0.0017045715917261006,0,3.469006300903609,pfba
b3952,,1,0,0.09924798831587155,0.09924798831585398,1.7569279364693102e-14,0,0.0,pfba
b3951,,1,0,0.09924798831587155,0.09924798831585398,1.7569279364693102e-14,0,0.0,pfba
b3176,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848684,pfba
b2913,,1,410,0.09924798831587155,0.09415729580989135,0.005090692505980196,0,0.8538249337947783,pfba
b4025,,1,420,0.09924798831587155,0.07507232743916911,0.024175660876702434,0,568.6882466929848,pfba
b2926,,1,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b0767,,1,323,0.09924798831587155,0.09786572579999361,0.0013822625158779328,0,1.247610453223746,pfba
b3385,,1,0,0.09924798831587155,0.0992479883158435,2.8047009159593017e-14,0,0.0,pfba
b3612,,1,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b0755,,1,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b4395,,1,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b0688,,1,0,0.09924798831587155,0.09924798831583422,3.733124920302089e-14,0,0.0,pfba
b2690,,1,4,0.09924798831587155,0.09924798831585045,2.1094237467877974e-14,0,1.9593550522161734e-09,pfba
b0418,,14,4,0.09924798831587155,0.09924798831586835,3.191891195797325e-15,0,1.9593550511567424e-09,pfba
b1912,,7,4,0.09924798831587155,0.09924798831543415,4.3740011612669605e-13,0,1.959354667376187e-09,pfba
b2199,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2200,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2197,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2198,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2201,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1713,,1,0,0.09924798831587155,0.0992479883158295,4.2049697057677804e-14,0,0.0,pfba
b1714,,1,0,0.09924798831587155,0.0992479883158295,4.2049697057677804e-14,0,0.0,pfba
b1473,,3,4,0.09924798831587155,0.09924798831586368,7.868705687030797e-15,0,1.959355084653675e-09,pfba
b0576,,2,0,0.09924798831587155,0.09924798831584908,2.2468138460851605e-14,0,0.0,pfba
b3493,,1,316,0.09924798831587155,0.09854043581655726,0.0007075524993142845,0,0.022293885631949423,pfba
b2987,,1,316,0.09924798831587155,0.09854043581655726,0.0007075524993142845,0,0.022293885631949423,pfba
b3725,,1,0,0.09924798831587155,0.09924798831586945,2.095545958979983e-15,0,0.0,pfba
b3726,,1,0,0.09924798831587155,0.09924798831586945,2.095545958979983e-15,0,0.0,pfba
b3727,,1,0,0.09924798831587155,0.09924798831586945,2.095545958979983e-15,0,0.0,pfba
b3728,,1,0,0.09924798831587155,0.09924798831586945,2.095545958979983e-15,0,0.0,pfba
b3821,,42,0,0.09924798831587155,0.09924798831585978,1.176836406102666e-14,0,0.0,pfba
b2048,,1,4,0.09924798831587155,0.09924798831585435,1.7194579093882112e-14,0,1.9593550469782387e-09,pfba
b3412,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388486175,pfba
b3974,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884888,pfba
b3258,,1,4,0.09924798831587155,0.09924798831584643,2.5118795932144167e-14,0,1.959355037410918e-09,pfba
b1010,,1,0,0.09924798831587155,0.0992479883158531,1.8443579996585413e-14,0,0.0,pfba
b1378,,1,247,0.09924798831587155,0.09922121417821554,2.6774137656004893e-05,0,0.0006172837052564995,pfba
b0871,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4226,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2502,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1015,,2,0,0.09924798831587155,0.09924798831598391,-1.1236844787987366e-13,0,0.0,pfba
b0369,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489767,pfba
b3956,,1,317,0.09924798831587155,0.09852454639438687,0.0007234419214846716,0,1.3020804940832185,pfba
b3639,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884888,pfba
b3403,,1,4,0.09924798831587155,0.09924798831584708,2.4466539905176887e-14,0,1.9593550310153015e-09,pfba
b2920,,1,4,0.09924798831587155,0.09924798831586543,6.1201044232461754e-15,0,1.9593550645754586e-09,pfba
b2501,,2,368,0.09924798831587155,0.09591286715018268,0.003335121165688862,0,0.30691633388539313,pfba
b4383,,2,7,0.09924798831587155,0.099247988315835,3.6540215297975465e-14,0,3.122997193559205e-08,pfba
b3380,,1,11,0.09924798831587155,0.09924798831593586,-6.430966870141219e-14,0,3.318932718100838e-08,pfba
b3850,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848909,pfba
b2536,,1,4,0.09924798831587155,0.09924798831587005,1.4988010832439613e-15,0,1.0674434690210057e-06,pfba
b1702,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0383,,1,0,0.09924798831587155,0.09924798831582128,5.026534743990396e-14,0,0.0,pfba
b4005,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849148,pfba
b2499,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848752,pfba
b2026,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848828,pfba
b2476,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489113,pfba
b2557,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488806,pfba
b2024,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848854,pfba
b0194,,1,4,0.09924798831587155,0.09924798831583835,3.319566843629218e-14,0,1.9593550427499756e-09,pfba
b1207,,1,9,0.09924798831587155,0.09924798831584769,2.385591724163305e-14,0,0.04286237061802757,pfba
b0908,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848888,pfba
b4160,,7,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388490466,pfba
b4388,,1,410,0.09924798831587155,0.09415729580989586,0.005090692505975686,0,0.8538249337957036,pfba
b2585,,7,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848939,pfba
b2297,,2,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b2458,,1,424,0.09924798831587155,0.0,0.09924798831587155,1,26792.52950120165,infeasible
b3634,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848926,pfba
b0692,,2,4,0.09924798831587155,0.09924798831584708,2.4466539905176887e-14,0,1.959355073287008e-09,pfba
b3073,,1,4,0.09924798831587155,0.09924798831583072,4.082845173059013e-14,0,1.9593550391163502e-09,pfba
b0854,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1123,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0856,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1442,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0857,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b0855,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1124,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1443,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1440,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1126,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1125,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1441,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1296,,1,0,0.09924798831587155,0.09924798831584782,2.373101715136272e-14,0,0.0,pfba
