gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b2997,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2996,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2995,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2994,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4289,1,12,0.9497821637643239,0.9497821637643176,6.328271240363392e-15,0,58.18188915241972
b4288,1,12,0.9497821637643239,0.9497821637643176,6.328271240363392e-15,0,58.18188915241972
b4290,1,12,0.9497821637643239,0.9497821637643176,6.328271240363392e-15,0,58.18188915241972
b4287,1,12,0.9497821637643239,0.9497821637643176,6.328271240363392e-15,0,58.18188915241972
b1102,1,10,0.9497821637643239,0.9497821637642799,4.39648317751562e-14,0,58.83037857562251
b3006,10,12,0.9497821637643239,0.9497821637642978,2.609024107869118e-14,0,70.40961934224245
b3005,10,12,0.9497821637643239,0.9497821637642978,2.609024107869118e-14,0,70.40961934224245
b1252,10,12,0.9497821637643239,0.9497821637642978,2.609024107869118e-14,0,70.40961934224245
b2315,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308647
b0612,1,12,0.9497821637643239,0.9497821637642977,2.6201263381153694e-14,0,74.77282734335445
b0040,2,10,0.9497821637643239,0.9497821637642758,4.807265696626928e-14,0,5.371522535907573
b2131,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2130,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2128,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2129,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3409,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2167,1,10,0.9497821637643239,0.9497821637642977,2.6201263381153694e-14,0,39.765764100735495
b2169,1,10,0.9497821637643239,0.9497821637642977,2.6201263381153694e-14,0,39.765764100735495
b2801,1,8,0.9497821637643239,0.9497821637643244,-5.551115123125783e-16,0,0.6007409448319045
b0584,1,12,0.9497821637643239,0.9497821637643082,1.5654144647214707e-14,0,58.181889149347995
b0336,1,10,0.9497821637643239,0.9497821637643009,2.298161660974074e-14,0,49.41965463024808
b0341,1,12,0.9497821637643239,0.9497821637642951,2.8754776337791554e-14,0,70.40961934442312
b3909,2,8,0.9497821637643239,0.9497821637643167,7.216449660063518e-15,0,40.26507369296589
b4036,7,10,0.9497821637643239,0.949782163764316,7.882583474838611e-15,0,240.26507369294842
b4291,1,10,0.9497821637643239,0.9497821637642937,3.019806626980426e-14,0,58.83037857804559
b1119,1,8,0.9497821637643239,0.9497821637643233,5.551115123125783e-16,0,53.51388840487788
b3829,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308646
b4019,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308647
b0887,2,8,0.9497821637643239,0.9497821637643082,1.5654144647214707e-14,0,6.781669669399095
b0886,2,10,0.9497821637643239,0.9497821637642861,3.774758283725532e-14,0,75.535802903504
b2476,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308646
b3125,1,8,0.9497821637643239,0.9497821637642753,4.8627768478581856e-14,0,53.51388840255611
b0509,1,12,0.9497821637643239,0.9497821637643014,2.2537527399890678e-14,0,70.40961934356753
b2501,2,10,0.9497821637643239,0.9497821637643157,8.215650382226158e-15,0,49.41965463143366
b3941,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.616643086465
b2574,4,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308646
b3177,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308647
b0529,2,406,0.9497821637643239,0.9447993089900663,0.004982854774257639,0,264.2249371907458
b4132,1,10,0.9497821637643239,0.949782163764321,2.886579864025407e-15,0,75.53580290518686
b0750,1,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.61664308647
b3605,2,12,0.9497821637643239,0.9497821637643252,-1.3322676295501878e-15,0,74.77282734529572
b0306,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.53580290714794
b0307,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.53580290714794
b0308,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.53580290714794
b0904,2,0,0.9497821637643239,0.9497821637642757,4.8183679268731794e-14,0,0.0
b2492,2,0,0.9497821637643239,0.9497821637642757,4.8183679268731794e-14,0,0.0
b3631,1,8,0.9497821637643239,0.9497821637643121,1.176836406102666e-14,0,40.26507369279328
b0914,32,437,0.9497821637643239,0.0,0.9497821637643239,1,16956.616643086465
b1300,2,10,0.9497821637643239,0.9497821637643103,1.354472090042691e-14,0,75.53580290629641
b1967,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0933,5,12,0.9497821637643239,0.9497821637643221,1.7763568394002505e-15,0,70.40961934420582
b0936,5,12,0.9497821637643239,0.9497821637643221,1.7763568394002505e-15,0,70.40961934420582
b0934,5,12,0.9497821637643239,0.9497821637643221,1.7763568394002505e-15,0,70.40961934420582
b2032,1,10,0.9497821637643239,0.9497821637643415,-1.765254609153999e-14,0,39.76576410261059
b2027,3,12,0.9497821637643239,0.9497821637643201,3.774758283725532e-15,0,70.40961934481355
b2035,3,12,0.9497821637643239,0.9497821637643201,3.774758283725532e-15,0,70.40961934481355
b3622,2,8,0.9497821637643239,0.9497821637642998,2.4091839634365897e-14,0,53.5138884023563
b0459,2,8,0.9497821637643239,0.9497821637643166,7.327471962526033e-15,0,0.2152102161887417
b0585,2,8,0.9497821637643239,0.9497821637643272,-3.3306690738754696e-15,0,40.26507369324671
b1326,1,10,0.9497821637643239,0.9497821637643027,2.120525977034049e-14,0,39.765764100745
b1325,1,8,0.9497821637643239,0.9497821637643006,2.3314683517128287e-14,0,0.6007409448327996
b0591,1,10,0.9497821637643239,0.9497821637642824,4.1522341120980855e-14,0,5.371522535906864
b3035,9,10,0.9497821637643239,0.9497821637642824,4.1522341120980855e-14,0,5.371522535906864
b0692,2,411,0.9497821637643239,0.91149236111668,0.03828980264764392,0,3522.510586774444
b2014,1,411,0.9497821637643239,0.9114923611166801,0.03828980264764381,0,3522.510586774581
b1296,1,411,0.9497821637643239,0.9114923611166801,0.03828980264764381,0,3522.510586774581
b1298,1,8,0.9497821637643239,0.9497821637642992,2.4646951146678475e-14,0,40.265073691596996
b3374,1,10,0.9497821637643239,0.9497821637642885,3.5416114485542494e-14,0,39.765764099694174
b1308,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2197,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2201,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2200,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2199,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2198,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0622,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3785,3,6,0.9497821637643239,0.9497821637643389,-1.4988010832439613e-14,0,0.17732534589414667
b3793,3,6,0.9497821637643239,0.9497821637643389,-1.4988010832439613e-14,0,0.17732534589414667
b2552,2,8,0.9497821637643239,0.9497821637643179,5.995204332975845e-15,0,40.26507369277549
b0756,1,8,0.9497821637643239,0.9497821637643157,8.215650382226158e-15,0,0.6007409448328873
b0484,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3469,6,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3626,1,12,0.9497821637643239,0.949782163764269,5.484501741648273e-14,0,58.18188914713935
b3623,1,10,0.9497821637643239,0.9497821637643107,1.3211653993039363e-14,0,39.76576410152261
b2257,1,8,0.9497821637643239,0.949782163764283,4.085620730620576e-14,0,40.265073691169334
b2711,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2710,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
