gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str,bnum,keio_call,gene_name_keio,COG_id,PEC,MG_Tn5,Score
b2803,1,43,0.8217979336265955,0.8217979336265891,6.328271240363392e-15,0,307.88296558723334,b2803,b2803,N,fucK,COG1070,,,
b2800,1,43,0.8217979336265955,0.8217979336265891,6.328271240363392e-15,0,307.88296558723334,b2800,b2800,N,fucA,COG0235,,,
b2738,1,43,0.8217979336265955,0.8217979336265891,6.328271240363392e-15,0,307.88296558723334,b2738,b2738,N,ygbL,COG0235,,,
b0335,1,43,0.8217979336265955,0.8217979336265891,6.328271240363392e-15,0,307.88296558723334,b0335,b0335,N,prpE,COG0365,,,
b1236,1,43,0.8217979336265955,0.8217979336265891,6.328271240363392e-15,0,307.88296558723334,b1236,b1236,N,galU,COG1210,,,
b0179,1,431,0.8217979336265955,1.7444935811009025e-15,0.8217979336265937,1,15424.395931635136,b0179,b0179,E,lpxD,COG1044,E,u,2.5
b0085,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634961,b0085,b0085,E,murE,COG0769,E,u,3
b0091,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634539,b0091,b0091,E,murC,COG0773,E,u,3
b0088,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.39593163468,b0088,b0088,E,murD,COG0771,E,u,3
b0505,1,43,0.8217979336265955,0.8217979336265847,1.0769163338864018e-14,0,307.88296558723226,b0505,b0505,N,allA,COG3194,,,
b0350,1,43,0.8217979336265955,0.8217979336266054,-9.880984919163893e-15,0,307.88296558723584,b0350,b0350,N,mhpD,COG3971,,,
b0352,1,43,0.8217979336265955,0.8217979336266054,-9.880984919163893e-15,0,307.88296558723584,b0352,b0352,N,mhpE,COG4569,,,
b0347,2,43,0.8217979336265955,0.8217979336266054,-9.880984919163893e-15,0,307.88296558723584,b0347,b0347,N,mhpA,COG0654,,,
b0726,1,423,0.8217979336265955,0.8062260299020778,0.015571903724517666,0,405.3447520435463,b0726,b0726,N,sucA,COG0567,,,
b0727,1,423,0.8217979336265955,0.8062260299020724,0.015571903724523106,0,405.344752043541,b0727,b0727,N,sucB,COG0508,,,
b0131,1,431,0.8217979336265955,4.1183418083903755e-16,0.821797933626595,1,15424.395931634343,b0131,b0131,N,panD,COG0853,,,
b0086,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634572,b0086,b0086,E,murF,COG0770,E,u,2
b0096,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.39593163499,b0096,b0096,E,lpxC,COG0774,E,u,2.5
b0181,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635094,b0181,b0181,E,lpxA,COG1043,E,u,3
b2019,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635094,b2019,b2019,N,hisG,COG0040,,,
b2020,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.39593163503,b2020,b2020,N,hisD,COG0141,,,
b2022,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634874,b2022,b2022,N,hisB,COG0131,,,
b1207,1,24,0.8217979336265955,0.8217979336265925,2.9976021664879227e-15,0,307.8477288680847,b1207,b1207,E,prsA,COG0462,E,u,3
b2026,2,431,0.8217979336265955,-2.1843318452120753e-16,0.8217979336265957,1,15424.395931635001,b2026,b2026,N,hisI,COG0139,,,
b2024,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635021,b2024,b2024,N,hisA,COG0106,,,
b3607,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635203,b3607,b3607,N,cysE,COG1045,,,
b2421,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635065,b2421,b2421,N,cysM,COG0031,,,
b2414,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635065,b2414,b2414,N,cysK,COG0031,,,
b4214,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635065,b4214,b4214,N,cysQ,COG1218,,,
b2762,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634926,b2762,b2762,N,cysH,COG0175,,,
b4024,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634788,b4024,b4024,N,lysC,COG0527,,,
b0002,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635241,b0002,b0002,N,thrA,COG0460,,,
b3940,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635241,b3940,b3940,N,metL,COG0460,,,
b3433,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635241,b3433,b3433,E,asd,COG0136,N,u,1
b2838,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635241,b2838,b2838,N,lysA,COG0019,,,
b2942,1,431,0.8217979336265955,2.4575380182532213e-11,0.8217979336020201,1,15424.395930734512,b2942,b2942,E,metK,COG0192,E,u,3
b4192,1,24,0.8217979336265955,0.8217979336265988,-3.3306690738754696e-15,0,307.84772886808554,b4192,b4192,N,ulaG,COG2220,,,
b1993,2,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b1993,b1993,N,cobU,COG2087,,,
b1992,1,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b1992,b1992,N,cobS,COG0368,,,
b0417,1,431,0.8217979336265955,-7.859257916345512e-16,0.8217979336265963,1,15424.39593163503,b0417,b0417,E,thiL,COG0611,u,u,2
b0583,1,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b0583,b0583,E,entD,COG2977,N,u,0
b0732,1,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b0732,b0732,N,mngB,COG0383,,,
b0517,1,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b0517,b0517,N,allD,COG2055,,,
b0521,1,411,0.8217979336265955,0.8136733820001892,0.00812455162640624,0,310.57265671860296,b0521,b0521,N,ybcF,COG0549,,,
b3223,1,24,0.8217979336265955,0.8217979336266146,-1.9095836023552692e-14,0,307.8477288680887,b3223,b3223,N,nanE,COG3010,,,
b2428,1,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b2428,b2428,N,yfeU,COG2103,,,
b2162,2,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b2162,b2162,N,rihB,COG1957,,,
b0651,2,24,0.8217979336265955,0.8217979336266035,-7.993605777301127e-15,0,307.8477288680866,b0651,b0651,N,rihA,COG1957,,,
b0522,1,431,0.8217979336265955,4.03929811776716e-14,0.8217979336265551,1,15424.395931633513,b0522,b0522,N,purK,COG0026,,,
b1779,6,430,0.8217979336265955,0.5758330394274855,0.24596489419910994,0,4593.749291104799,b1779,b1779,E,gapA,COG0057,N,u,1
b2388,1,23,0.8217979336265955,0.8217979336266263,-3.086420008457935e-14,0,305.7371765210631,b2388,b2388,N,glk,COG0837,,,
b2029,1,413,0.8217979336265955,0.8125879431636359,0.00920999046295956,0,463.286728101963,b2029,b2029,N,gnd,COG0362,,,
b0368,1,71,0.8217979336265955,0.821797933626595,4.440892098500626e-16,0,307.1637396485082,b0368,b0368,N,tauD,COG2175,,,
b2463,1,71,0.8217979336265955,0.8217979336266046,-9.103828801926284e-15,0,307.1637396485096,b2463,b2463,N,maeB,COG0280,,,
b3960,1,431,0.8217979336265955,1.7114474677383403e-16,0.8217979336265953,1,15424.395931635358,b3960,b3960,N,argH,COG0165,,,
b0032,1,71,0.8217979336265955,0.8217979336265898,5.662137425588298e-15,0,307.16373964850715,b0032,b0032,N,carA,COG0505,,,
b0033,1,71,0.8217979336265955,0.8217979336266046,-9.103828801926284e-15,0,307.1637396485096,b0033,b0033,N,carB,COG0458,,,
b0242,1,431,0.8217979336265955,6.624339226793327e-16,0.8217979336265948,1,15424.39593163537,b0242,b0242,N,proB,COG0263,,,
b0074,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931635017,b0074,b0074,N,leuA,COG0119,,,
b1091,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.3959316349,b1091,b1091,N,fabH,COG0332,,,
b1656,1,71,0.8217979336265955,0.8217979336266046,-9.103828801926284e-15,0,307.1637396485096,b1656,b1656,N,sodB,COG0605,,,
b0159,3,431,0.8217979336265955,4.926003578819212e-11,0.8217979335773354,1,15424.395929830811,b0159,b0159,N,pfs,COG0775,,,
b1106,1,21,0.8217979336265955,0.8217979336265919,3.552713678800501e-15,0,307.161823084317,b1106,b1106,N,ycfN,COG0510,,,
b1759,2,21,0.8217979336265955,0.8217979336265878,7.66053886991358e-15,0,307.1618230843157,b1759,b1759,N,nudG,COG0494,,,
b2251,3,38,0.8217979336265955,0.8217979336265878,7.66053886991358e-15,0,307.1980671138145,b2251,b2251,N,yfaO,COG0494,,,
b3248,2,38,0.8217979336265955,0.821797933626587,8.43769498715119e-15,0,307.1980671138149,b3248,b3248,N,yhdE,COG0424,,,
b0386,1,431,0.8217979336265955,1.3747063302955801e-15,0.8217979336265941,1,15424.395931634608,b0386,b0386,N,proC,COG0345,,,
b3425,1,38,0.8217979336265955,0.8217979336265856,9.880984919163893e-15,0,307.19806711381443,b3425,b3425,N,glpE,COG0607,,,
b2668,1,38,0.8217979336265955,0.821797933626587,8.43769498715119e-15,0,307.1980671138149,b2668,b2668,N,ygaP,COG0607,,,
b2053,1,38,0.8217979336265955,0.821797933626587,8.43769498715119e-15,0,307.1980671138149,b2053,b2053,N,gmd,COG1089,,,
b2920,1,38,0.8217979336265955,0.821797933626587,8.43769498715119e-15,0,307.1980671138149,b2920,b2920,N,ygfH,COG0427,,,
b2143,2,38,0.8217979336265955,0.821797933626587,8.43769498715119e-15,0,307.1980671138149,b2143,b2143,N,cdd,COG0295,,,
b0778,1,431,0.8217979336265955,6.979329136588805e-16,0.8217979336265948,1,15424.395931634614,b0778,b0778,N,bioD,COG0132,,,
b2065,1,38,0.8217979336265955,0.8217979336265858,9.658940314238862e-15,0,307.19806711381466,b2065,b2065,N,dcd,COG0717,,,
b2478,1,431,0.8217979336265955,-1.3114980836126846e-15,0.8217979336265968,1,15424.395931635492,b2478,b2478,E,dapA,COG0329,N,u,1
b0337,1,38,0.8217979336265955,0.8217979336265806,1.4876988529977098e-14,0,307.19806711381364,b0337,b0337,N,codA,COG0402,,,
b3729,1,431,0.8217979336265955,1.0678926729172382e-15,0.8217979336265944,1,15424.395931635476,b3729,b3729,E,glmS,COG0449,N,u,1
b2688,1,38,0.8217979336265955,0.8217979336265919,3.552713678800501e-15,0,307.1980671138154,b2688,b2688,N,gshA,COG2918,,,
b0485,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b0485,b0485,N,ybaS,COG2066,,,
b1524,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b1524,b1524,N,yneH,COG2066,,,
b2312,1,431,0.8217979336265955,1.9232661352018147e-13,0.8217979336264032,1,15424.395931628476,b2312,b2312,N,purF,COG0034,,,
b0104,1,38,0.8217979336265955,0.8217979336266189,-2.3425705819590803e-14,0,307.19806711382057,b0104,b0104,N,guaC,COG0516,,,
b1740,1,431,0.8217979336265955,-1.966769584320978e-12,0.8217979336285622,1,15424.395931707539,b1740,b1740,E,nadE,COG0171,E,u,3
b3366,1,38,0.8217979336265955,0.8217979336265826,1.2878587085651816e-14,0,307.1980671138141,b3366,b3366,N,nirD,COG2146,,,
b3365,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b3365,b3365,N,nirB,COG1251,,,
b4254,1,431,0.8217979336265955,-1.3114980836126846e-15,0.8217979336265968,1,15424.395931635492,b4254,b4254,N,argI,COG0078,,,
b0273,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634714,b0273,b0273,N,argF,COG0078,,,
b2500,1,384,0.8217979336265955,0.8193315341403876,0.0024663994862078598,0,308.2785410602849,b2500,b2500,N,purN,COG0299,,,
b3449,5,38,0.8217979336265955,0.8217979336266293,-3.3861802251067274e-14,0,307.1980671138216,b3449,b3449,N,ugpQ,COG0584,,,
b0331,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b0331,b0331,N,prpB,COG2513,,,
b2210,2,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2210,b2210,N,mqo,COG0579,,,
b1746,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b1746,b1746,N,astD,COG1012,,,
b0052,1,431,0.8217979336265955,7.527159404259954e-16,0.8217979336265947,1,15424.395931635494,b0052,b0052,N,pdxA,COG1995,,,
b2564,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634848,b2564,b2564,N,pdxJ,COG0854,,,
b4005,1,431,0.8217979336265955,9.710439347855605e-14,0.8217979336264983,1,15424.395931631661,b4005,b4005,N,purD,COG0151,,,
b2557,1,431,0.8217979336265955,-4.258701868990604e-14,0.8217979336266381,1,15424.395931636252,b2557,b2557,N,purL,COG0046,,,
b2440,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2440,b2440,N,eutC,COG4302,,,
b2049,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2049,b2049,N,cpsB,COG0662,,,
b3806,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b3806,b3806,N,cyaA,COG3072,,,
b2533,2,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2533,b2533,E,suhB,COG0483,N,N,0
b0333,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b0333,b0333,N,prpC,COG0372,,,
b3590,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b3590,b3590,N,selB,COG3276,,,
b2173,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2173,b2173,N,yeiR,COG0523,,,
b2918,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2918,b2918,N,argK,COG1703,,,
b2727,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b2727,b2727,N,hypB,COG0378,,,
b4173,1,38,0.8217979336265955,0.8217979336266061,-1.0658141036401503e-14,0,307.19806711381796,b4173,b4173,N,hflX,COG2262,,,
b1852,1,423,0.8217979336265955,0.8125879431636475,0.009209990462948014,0,463.32376495911535,b1852,b1852,N,zwf,COG0364,,,
b0134,1,431,0.8217979336265955,9.181102819315754e-16,0.8217979336265946,1,15424.395931634466,b0134,b0134,N,panB,COG0413,,,
b2028,1,38,0.8217979336265955,0.8217979336265946,8.881784197001252e-16,0,307.1980671138161,b2028,b2028,N,ugd,COG1004,,,
b2787,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b2787,b2787,N,gudD,COG4948,,,
b2788,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b2788,b2788,N,gudX,COG4948,,,
b3791,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3791,b3791,N,rffA,COG0399,,,
b1415,2,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b1415,b1415,N,aldA,COG1012,,,
b1493,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b1493,b1493,N,gadB,COG0076,,,
b3517,1,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3517,b3517,N,gadA,COG0076,,,
b3551,3,38,0.8217979336265955,0.8217979336266021,-6.661338147750939e-15,0,307.1980671138171,b3551,b3551,N,bisC,COG0243,,,
b2750,1,431,0.8217979336265955,-1.799065737786075e-15,0.8217979336265973,1,15424.395931634961,b2750,b2750,N,cysC,COG0529,,,
b1622,1,431,0.8217979336265955,4.820406275278568e-29,0.8217979336265955,1,15424.395931634685,b1622,b1622,N,malY,COG1168,,,
b3939,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634737,b3939,b3939,N,metB,COG0626,,,
b2661,1,38,0.8217979336265955,0.8217979336265955,0.0,0,307.1980671138162,b2661,b2661,N,gabD,COG1012,,,
b0241,283,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b0241,b0241,N,phoE,COG3203,,,
b2215,285,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b2215,b2215,N,ompC,COG3203,,,
b0929,285,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b0929,b0929,N,ompF,COG3203,,,
b1377,284,434,0.8217979336265955,0.0,0.8217979336265955,1,17807.64268867696,b1377,b1377,N,ompN,COG3203,,,
b0411,7,36,0.8217979336265955,0.8217979336266032,-7.771561172376096e-15,0,305.0488587349517,b0411,b0411,N,tsx,COG3248,,,
b0957,1,469,0.8217979336265955,0.31886456060448576,0.5029333730221097,0,22365.183872798447,b0957,b0957,N,ompA,COG2885,,,
b1805,10,78,0.8217979336265955,0.8217979336265849,1.0547118733938987e-14,0,308.0199186204502,b1805,b1805,N,fadD,COG0318,,,
b1646,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1646,b1646,N,sodC,COG2032,,,
b2202,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2202,b2202,N,napC,COG3005,,,
b2206,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2206,b2206,N,napA,COG0243,,,
b2205,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2205,b2205,N,napG,COG1145,,,
b2204,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b2204,b2204,N,napH,COG0348,,,
b1468,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1468,b1468,N,narZ,COG5013,,,
b1224,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1224,b1224,N,narG,COG5013,,,
b1225,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1225,b1225,N,narH,COG1140,,,
b1226,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1226,b1226,N,narJ,COG2180,,,
b1227,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1227,b1227,N,narI,COG2181,,,
b1466,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1466,b1466,N,narW,COG2180,,,
b1467,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1467,b1467,N,narY,COG1140,,,
b1465,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1465,b1465,N,narV,COG2181,,,
b1602,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1602,b1602,N,pntB,COG1282,,,
b1603,1,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1603,b1603,N,pntA,COG3288,,,
b0997,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b0997,b0997,N,torA,COG0243,,,
b0996,2,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b0996,b0996,N,torC,COG3005,,,
b1873,4,78,0.8217979336265955,0.8217979336265959,-4.440892098500626e-16,0,308.0199186204509,b1873,b1873,N,torY,COG3005,,,
b2342,8,453,0.8217979336265955,0.8075924361369485,0.014205497489646945,0,311.3214184437301,b2342,b2342,N,yfcY,COG0183,,,
b4388,1,418,0.8217979336265955,0.7876193943975688,0.034178539229026694,0,332.82902729384523,b4388,b4388,N,serB,COG0560,,,
b0010,2,417,0.8217979336265955,0.8043091833376653,0.017488750288930155,0,376.1878558908239,b0010,b0010,N,yaaH,COG1584,,,
b3528,6,78,0.8217979336265955,0.8217979336265825,1.2989609388114332e-14,0,308.0199186204496,b3528,b3528,N,dctA,COG1301,,,
b4123,9,78,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,308.0199186204509,b4123,b4123,N,dcuB,COG2704,,,
b0621,4,78,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,308.0199186204509,b0621,b0621,N,dcuC,COG3069,,,
b4138,7,78,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,308.0199186204509,b4138,b4138,N,dcuA,COG2704,,,
b2417,6,419,0.8217979336265955,0.8018784568565095,0.019919476770085986,0,828.9415298895137,b2417,b2417,N,crr,COG2190,,,
b2429,2,78,0.8217979336265955,0.8217979336265974,-1.887379141862766e-15,0,308.01991862045105,b2429,b2429,N,murP,COG1263,,,
b2422,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b2422,b2422,N,cysA,COG1118,,,
b0764,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b0764,b0764,N,modB,COG4149,,,
b0765,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b0765,b0765,N,modC,COG4148,,,
b0763,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b0763,b0763,N,modA,COG0725,,,
b2425,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b2425,b2425,N,cysP,COG4150,,,
b2424,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b2424,b2424,N,cysU,COG0555,,,
b3917,5,431,0.8217979336265955,0.0,0.8217979336265955,1,15424.395931634586,b3917,b3917,N,sbp,COG1613,,,
b3063,1,28,0.8217979336265955,0.8217979336266007,-5.218048215738236e-15,0,308.01687738687264,b3063,b3063,N,ygjE,COG0471,,,
b2913,3,418,0.8217979336265955,0.7876193943979474,0.03417853922864811,0,332.8290272939387,b2913,b2913,N,serA,COG0111,,,
b0366,3,28,0.8217979336265955,0.8217979336266006,-5.10702591327572e-15,0,308.01687738687264,b0366,b0366,N,tauB,COG4525,,,
b0367,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0367,b0367,N,tauC,COG0600,,,
b0365,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0365,b0365,N,tauA,COG4521,,,
b2393,8,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2393,b2393,N,nupC,COG1972,,,
b1291,1,326,0.8217979336265955,0.8208404702286453,0.0009574633979502201,0,308.2183984935453,b1291,b1291,N,sapD,COG4170,,,
b1250,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b1250,b1250,N,kch,COG1226,,,
b1363,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b1363,b1363,N,trkG,COG0168,,,
b3290,1,326,0.8217979336265955,0.8208404702285912,0.0009574633980042879,0,308.21839849353694,b3290,b3290,N,trkA,COG0569,,,
b2587,1,28,0.8217979336265955,0.8217979336265563,3.9190872769268026e-14,0,308.0168773868662,b2587,b2587,N,kgtP,COG0477,,,
b4031,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b4031,b4031,N,xylE,COG0477,,,
b0067,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0067,b0067,N,thiP,COG1178,,,
b0066,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0066,b0066,N,thiQ,COG3840,,,
b0068,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0068,b0068,N,tbpA,COG4143,,,
b2406,6,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2406,b2406,N,xapB,COG0477,,,
b3455,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3455,b3455,N,livG,COG0411,,,
b3457,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3457,b3457,N,livH,COG0559,,,
b3456,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3456,b3456,N,livM,COG4177,,,
b4240,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b4240,b4240,N,treB,COG1263,,,
b3161,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3161,b3161,N,mtr,COG0814,,,
b3709,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3709,b3709,E,tnaB,COG0814,N,u,0
b0112,4,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0112,b0112,N,aroP,COG1113,,,
b1907,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b1907,b1907,N,tyrP,COG0814,,,
b3567,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3567,b3567,N,xylG,COG1129,,,
b3566,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3566,b3566,N,xylF,COG4213,,,
b3568,1,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3568,b3568,N,xylH,COG4214,,,
b3577,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3577,b3577,N,yiaM,COG3090,,,
b3579,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3579,b3579,N,yiaO,COG1638,,,
b3089,2,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b3089,b3089,N,sstT,COG3633,,,
b2153,1,431,0.8217979336265955,1.0850737418173139e-17,0.8217979336265955,1,15424.39593163567,b2153,b2153,E,folE,COG0302,N,u,1
b0935,5,28,0.8217979336265955,0.8217979336265934,2.1094237467877974e-15,0,308.0168773868718,b0935,b0935,N,ssuD,COG2141,,,
b0151,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0151,b0151,N,fhuC,COG1120,,,
b0153,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0153,b0153,N,fhuB,COG0609,,,
b0152,5,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0152,b0152,N,fhuD,COG0614,,,
b0158,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b0158,b0158,N,btuF,COG0614,,,
b1709,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b1709,b1709,N,btuD,COG4138,,,
b1711,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b1711,b1711,N,btuC,COG4139,,,
b2223,3,28,0.8217979336265955,0.821797933626612,-1.6542323066914832e-14,0,308.01687738687417,b2223,b2223,N,atoE,COG2031,,,
b1101,2,415,0.8217979336265955,0.8018784568565265,0.019919476770069,0,962.8633771530692,b1101,b1101,N,ptsG,COG1263,,,
b0679,1,28,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,308.01687738687014,b0679,b0679,N,nagE,COG1263,,,
b1817,6,416,0.8217979336265955,0.8018784568565183,0.019919476770077216,0,828.946208233732,b1817,b1817,N,manX,COG2893,,,
